model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,1,1,1,1	0.165556	0.165556	0.007536	26.1288
0,0,0,0,0,0	0.0722222	0.237778	0.025943	2.92275
0,1,1,2,1,1	0.0488889	0.286667	0.004691	10.9061
0,0,1,1,1,1	0.0444444	0.331111	0.001787	25.9813
0,0,0,1,0,0	0.03	0.361111	0.007346	4.17923
0,0,0,1,0,1	0.0255556	0.386667	0.001872	13.9833
0,1,1,2,1,2	0.0244444	0.411111	0.00154	16.2457
0,1,1,2,1,3	0.0244444	0.435556	0.006376	3.90483
0,1,2,2,2,2	0.0222222	0.457778	0.00472	4.79237
0,0,0,1,0,2	0.0188889	0.476667	0.004728	4.05278
0,0,1,2,1,1	0.0166667	0.493333	0.001537	11.0105
0,1,1,1,2,1	0.0155556	0.508889	0.004812	3.26794
0,0,1,1,0,1	0.0155556	0.524444	0.001211	13.0324
0,1,1,1,1,2	0.0144444	0.538889	0.004771	3.05727
0,0,0,1,1,1	0.0144444	0.553333	0.001206	12.138
0,1,2,3,2,2	0.0144444	0.567778	0.006409	2.27215
0,1,2,3,4,5	0.0133333	0.581111	0.153305	0.0746344
0,1,2,1,1,1	0.0122222	0.593333	0.004756	2.58928
0,0,1,2,1,3	0.0122222	0.605556	0.003135	3.9345
0,1,1,1,0,1	0.01	0.615556	0.001859	5.42347
0,1,2,2,3,2	0.01	0.625556	0.006617	1.51642
0,0,1,2,0,1	0.01	0.635556	0.001608	6.27162
0,1,2,3,2,4	0.00888889	0.644444	0.018933	0.464734
0,1,2,2,1,2	0.00888889	0.653333	0.001558	5.74752
0,0,1,1,0,0	0.00888889	0.662222	0.00187	4.78708
0,1,2,3,1,1	0.00777778	0.67	0.006412	1.21467
0,1,1,2,3,4	0.00777778	0.677778	0.018963	0.405532
0,1,2,3,1,2	0.00777778	0.685556	0.003337	2.3412
0,0,0,0,0,1	0.00777778	0.693333	0.007468	1.04181
0,1,2,1,2,1	0.00777778	0.701111	0.001569	4.98818
0,1,0,1,1,1	0.00777778	0.708889	0.001838	4.25698
0,0,1,2,1,2	0.00777778	0.716667	0.000796	9.83983
0,1,2,1,2,2	0.00777778	0.724444	0.001591	4.91909
0,0,1,2,2,2	0.00777778	0.732222	0.001544	5.06907
0,0,1,1,2,1	0.00666667	0.738889	0.001496	4.47952
0,1,1,2,2,2	0.00666667	0.745556	0.00157	4.26807
0,1,0,1,0,1	0.00666667	0.752222	0.001244	5.38831
0,1,2,3,4,4	0.00666667	0.758889	0.018973	0.347023
0,1,2,3,1,3	0.00666667	0.765556	0.003225	2.07435
0,0,1,2,2,3	0.00555556	0.771111	0.003142	1.77245
0,0,0,1,2,3	0.00555556	0.776667	0.006314	0.879208
0,1,2,3,3,3	0.00555556	0.782222	0.006621	0.838182
0,1,2,1,1,2	0.00555556	0.787778	0.00152	3.6698
0,1,2,3,4,2	0.00555556	0.793333	0.018731	0.292667
0,1,1,1,2,2	0.00555556	0.798889	0.001513	3.68681
0,0,1,2,0,0	0.00555556	0.804444	0.004707	1.18128
0,0,1,2,0,3	0.00555556	0.81	0.006385	0.869369
0,1,1,2,3,3	0.00444444	0.814444	0.003174	1.40205
0,1,2,3,1,4	0.00444444	0.818889	0.018955	0.231056
0,1,1,2,2,1	0.00444444	0.823333	0.001638	2.72098
0,0,0,1,1,0	0.00444444	0.827778	0.001815	2.4552
