generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2594	0	10	0.263158	none	
ConcentrationScaler	362	394	3	0.0789474	2.32976	
TimeSizeRateMixer	1655	1683	6	0.157895	0.286758	
TimeRootSizeMixer	1557	1690	6	0.157895	0.227886	
EventTimeScaler	7096	5374	1	0.0263158	1.44594	
RootPopulationSizeScaler0	1769	1679	1	0.0263158	0.453454	
LeafPopulationSizeScaler0	2241	1232	1	0.0263158	1.84317	
RootPopulationSizeScaler1	1755	1683	1	0.0263158	0.433647	
LeafPopulationSizeScaler1	2443	1020	1	0.0263158	1.93175	
RootPopulationSizeScaler2	1689	1778	1	0.0263158	0.464013	
LeafPopulationSizeScaler2	2333	1115	1	0.0263158	1.67718	
RootPopulationSizeScaler3	1792	1681	1	0.0263158	0.44875	
LeafPopulationSizeScaler3	2300	1161	1	0.0263158	2.02305	
RootPopulationSizeScaler4	1713	1744	1	0.0263158	0.452672	
LeafPopulationSizeScaler4	2513	960	1	0.0263158	1.52676	
RootPopulationSizeScaler5	1694	1722	1	0.0263158	0.441711	
LeafPopulationSizeScaler5	2594	844	1	0.0263158	1.84327	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5232	0	10	0.263158	none	
ConcentrationScaler	714	776	3	0.0789474	2.40091	
TimeSizeRateMixer	3120	3455	6	0.157895	0.29128	
TimeRootSizeMixer	3072	3372	6	0.157895	0.231071	
EventTimeScaler	13452	11457	1	0.0263158	1.52212	
RootPopulationSizeScaler0	3338	3553	1	0.0263158	0.459103	
LeafPopulationSizeScaler0	4186	2729	1	0.0263158	2.02069	
RootPopulationSizeScaler1	3427	3466	1	0.0263158	0.446262	
LeafPopulationSizeScaler1	4482	2411	1	0.0263158	2.1645	
RootPopulationSizeScaler2	3244	3641	1	0.0263158	0.468539	
LeafPopulationSizeScaler2	4270	2599	1	0.0263158	1.84208	
RootPopulationSizeScaler3	3386	3519	1	0.0263158	0.458598	
LeafPopulationSizeScaler3	4349	2546	1	0.0263158	2.25512	
RootPopulationSizeScaler4	3333	3547	1	0.0263158	0.462339	
LeafPopulationSizeScaler4	4696	2223	1	0.0263158	1.75287	
RootPopulationSizeScaler5	3337	3531	1	0.0263158	0.453609	
LeafPopulationSizeScaler5	4902	1957	1	0.0263158	2.17079	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7927	0	10	0.263158	none	
ConcentrationScaler	1085	1231	3	0.0789474	2.41011	
TimeSizeRateMixer	4555	5074	6	0.157895	0.293971	
TimeRootSizeMixer	4395	5087	6	0.157895	0.231027	
EventTimeScaler	19454	17435	1	0.0263158	1.56033	
RootPopulationSizeScaler0	4830	5418	1	0.0263158	0.460611	
LeafPopulationSizeScaler0	6019	4259	1	0.0263158	2.10682	
RootPopulationSizeScaler1	4977	5233	1	0.0263158	0.450911	
LeafPopulationSizeScaler1	6416	3834	1	0.0263158	2.28523	
RootPopulationSizeScaler2	4762	5464	1	0.0263158	0.471301	
LeafPopulationSizeScaler2	6217	3999	1	0.0263158	1.94612	
RootPopulationSizeScaler3	4868	5388	1	0.0263158	0.459932	
LeafPopulationSizeScaler3	6274	3955	1	0.0263158	2.38186	
RootPopulationSizeScaler4	4835	5380	1	0.0263158	0.465571	
LeafPopulationSizeScaler4	6695	3542	1	0.0263158	1.869	
RootPopulationSizeScaler5	4901	5324	1	0.0263158	0.457706	
LeafPopulationSizeScaler5	7073	3137	1	0.0263158	2.35573	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10617	0	10	0.263158	none	
ConcentrationScaler	1465	1671	3	0.0789474	2.42614	
TimeSizeRateMixer	6126	6787	6	0.157895	0.296509	
TimeRootSizeMixer	5946	6872	6	0.157895	0.232785	
EventTimeScaler	25914	23925	1	0.0263158	1.58771	
RootPopulationSizeScaler0	6363	7250	1	0.0263158	0.463705	
LeafPopulationSizeScaler0	7856	5795	1	0.0263158	2.16953	
RootPopulationSizeScaler1	6581	6993	1	0.0263158	0.455382	
LeafPopulationSizeScaler1	8387	5255	1	0.0263158	2.37159	
RootPopulationSizeScaler2	6263	7354	1	0.0263158	0.471978	
LeafPopulationSizeScaler2	8066	5517	1	0.0263158	2.00724	
RootPopulationSizeScaler3	6375	7240	1	0.0263158	0.462316	
LeafPopulationSizeScaler3	8152	5454	1	0.0263158	2.46014	
RootPopulationSizeScaler4	6395	7209	1	0.0263158	0.467911	
LeafPopulationSizeScaler4	8741	4904	1	0.0263158	1.95503	
RootPopulationSizeScaler5	6478	7136	1	0.0263158	0.462085	
LeafPopulationSizeScaler5	9151	4449	1	0.0263158	2.48303	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13237	0	10	0.263158	none	
ConcentrationScaler	1806	2092	3	0.0789474	2.43003	
TimeSizeRateMixer	7800	8623	6	0.157895	0.298666	
TimeRootSizeMixer	7618	8746	6	0.157895	0.234419	
EventTimeScaler	32719	30511	1	0.0263158	1.61298	
RootPopulationSizeScaler0	7973	9082	1	0.0263158	0.466501	
LeafPopulationSizeScaler0	9701	7409	1	0.0263158	2.21413	
RootPopulationSizeScaler1	8221	8819	1	0.0263158	0.45907	
LeafPopulationSizeScaler1	10321	6779	1	0.0263158	2.43749	
RootPopulationSizeScaler2	7788	9298	1	0.0263158	0.473021	
LeafPopulationSizeScaler2	9927	7117	1	0.0263158	2.05427	
RootPopulationSizeScaler3	8004	9073	1	0.0263158	0.465483	
LeafPopulationSizeScaler3	9993	7066	1	0.0263158	2.51305	
RootPopulationSizeScaler4	7950	9111	1	0.0263158	0.469088	
LeafPopulationSizeScaler4	10721	6362	1	0.0263158	2.01807	
RootPopulationSizeScaler5	8056	9013	1	0.0263158	0.464287	
LeafPopulationSizeScaler5	11219	5856	1	0.0263158	2.57604	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15904	0	10	0.263158	none	
ConcentrationScaler	2140	2513	3	0.0789474	2.44439	
TimeSizeRateMixer	9305	10390	6	0.157895	0.299675	
TimeRootSizeMixer	9208	10557	6	0.157895	0.235505	
EventTimeScaler	39046	36965	1	0.0263158	1.62925	
RootPopulationSizeScaler0	9465	11009	1	0.0263158	0.467082	
LeafPopulationSizeScaler0	11501	9010	1	0.0263158	2.25058	
RootPopulationSizeScaler1	9803	10631	1	0.0263158	0.461359	
LeafPopulationSizeScaler1	12171	8365	1	0.0263158	2.48351	
RootPopulationSizeScaler2	9318	11154	1	0.0263158	0.47425	
LeafPopulationSizeScaler2	11746	8710	1	0.0263158	2.09036	
RootPopulationSizeScaler3	9594	10872	1	0.0263158	0.468126	
LeafPopulationSizeScaler3	11816	8604	1	0.0263158	2.55971	
RootPopulationSizeScaler4	9441	11024	1	0.0263158	0.469586	
LeafPopulationSizeScaler4	12650	7825	1	0.0263158	2.06584	
RootPopulationSizeScaler5	9593	10885	1	0.0263158	0.465213	
LeafPopulationSizeScaler5	13235	7253	1	0.0263158	2.65176	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18598	0	10	0.263158	none	
ConcentrationScaler	2516	2924	3	0.0789474	2.45572	
TimeSizeRateMixer	10914	12252	6	0.157895	0.30124	
TimeRootSizeMixer	10834	12363	6	0.157895	0.236863	
EventTimeScaler	45654	43739	1	0.0263158	1.6444	
RootPopulationSizeScaler0	11055	12816	1	0.0263158	0.468699	
LeafPopulationSizeScaler0	13210	10692	1	0.0263158	2.27537	
RootPopulationSizeScaler1	11395	12438	1	0.0263158	0.462833	
LeafPopulationSizeScaler1	13930	9949	1	0.0263158	2.51579	
RootPopulationSizeScaler2	10868	12997	1	0.0263158	0.475128	
LeafPopulationSizeScaler2	13552	10279	1	0.0263158	2.12132	
RootPopulationSizeScaler3	11129	12740	1	0.0263158	0.469285	
LeafPopulationSizeScaler3	13605	10210	1	0.0263158	2.59303	
RootPopulationSizeScaler4	11022	12822	1	0.0263158	0.471783	
LeafPopulationSizeScaler4	14522	9334	1	0.0263158	2.10443	
RootPopulationSizeScaler5	11169	12725	1	0.0263158	0.466437	
LeafPopulationSizeScaler5	15241	8639	1	0.0263158	2.71473	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21250	0	10	0.263158	none	
ConcentrationScaler	2914	3344	3	0.0789474	2.4705	
TimeSizeRateMixer	12358	13961	6	0.157895	0.301957	
TimeRootSizeMixer	12417	14176	6	0.157895	0.237846	
EventTimeScaler	51807	50272	1	0.0263158	1.65498	
RootPopulationSizeScaler0	12617	14635	1	0.0263158	0.470487	
LeafPopulationSizeScaler0	14895	12392	1	0.0263158	2.29473	
RootPopulationSizeScaler1	12964	14252	1	0.0263158	0.46412	
LeafPopulationSizeScaler1	15708	11535	1	0.0263158	2.54773	
RootPopulationSizeScaler2	12374	14818	1	0.0263158	0.475998	
LeafPopulationSizeScaler2	15368	11851	1	0.0263158	2.14963	
RootPopulationSizeScaler3	12698	14531	1	0.0263158	0.470401	
LeafPopulationSizeScaler3	15392	11806	1	0.0263158	2.62418	
RootPopulationSizeScaler4	12527	14679	1	0.0263158	0.472132	
LeafPopulationSizeScaler4	16415	10811	1	0.0263158	2.1381	
RootPopulationSizeScaler5	12709	14567	1	0.0263158	0.467542	
LeafPopulationSizeScaler5	17206	10085	1	0.0263158	2.76472	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23909	0	10	0.263158	none	
ConcentrationScaler	3331	3753	3	0.0789474	2.48659	
TimeSizeRateMixer	13886	15721	6	0.157895	0.302732	
TimeRootSizeMixer	13813	15958	6	0.157895	0.237903	
EventTimeScaler	57888	56771	1	0.0263158	1.66384	
RootPopulationSizeScaler0	14182	16483	1	0.0263158	0.471262	
LeafPopulationSizeScaler0	16560	14104	1	0.0263158	2.30934	
RootPopulationSizeScaler1	14456	16144	1	0.0263158	0.464551	
LeafPopulationSizeScaler1	17498	13167	1	0.0263158	2.57223	
RootPopulationSizeScaler2	13901	16704	1	0.0263158	0.476468	
LeafPopulationSizeScaler2	17146	13453	1	0.0263158	2.17021	
RootPopulationSizeScaler3	14237	16393	1	0.0263158	0.470908	
LeafPopulationSizeScaler3	17128	13478	1	0.0263158	2.64455	
RootPopulationSizeScaler4	14017	16579	1	0.0263158	0.472295	
LeafPopulationSizeScaler4	18283	12309	1	0.0263158	2.1662	
RootPopulationSizeScaler5	14226	16407	1	0.0263158	0.468212	
LeafPopulationSizeScaler5	19118	11548	1	0.0263158	2.80737	
generation 100000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	26608	0	10	0.263158	none	
ConcentrationScaler	3694	4182	3	0.0789474	2.49349	
TimeSizeRateMixer	15285	17357	6	0.157895	0.303083	
TimeRootSizeMixer	15181	17641	6	0.157895	0.237972	
EventTimeScaler	63506	63066	1	0.0263158	1.66943	
RootPopulationSizeScaler0	15775	18261	1	0.0263158	0.472671	
LeafPopulationSizeScaler0	18297	15739	1	0.0263158	2.32481	
RootPopulationSizeScaler1	16006	17967	1	0.0263158	0.465843	
LeafPopulationSizeScaler1	19269	14751	1	0.0263158	2.5945	
RootPopulationSizeScaler2	15381	18614	1	0.0263158	0.47668	
LeafPopulationSizeScaler2	18952	15028	1	0.0263158	2.19112	
RootPopulationSizeScaler3	15809	18206	1	0.0263158	0.47195	
LeafPopulationSizeScaler3	18902	15093	1	0.0263158	2.66693	
RootPopulationSizeScaler4	15515	18459	1	0.0263158	0.472582	
