generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4590.89719779315146	88.5285765883062794	6	16.3922398049734177	0	-770.968452382279565	9.92212150478906096	0.00884364529144616822	1	0.5	0.00183015641195802877	0.00183015641195802877	0.00223505143684415509	1	-724.055719180579672	12.9249080519504034	0.00197601731111881436	1	0.5	0.000754261743210445112	0.000754261743210445112	0.00084117006961237134	2	-791.586420739571849	14.3355694061509968	0.015208573388318037	1	0.5	0.000145925868866242879	0.000145925868866242879	0.00015742839738483558	3	-766.374866336063178	8.00861474067548684	0.00582107329992839588	1	0.5	0.00339326733947745238	0.00339326733947745238	0.00315598683979786097	4	-747.902734642164319	12.2500231004020961	0.000105920420272414379	1	0.5	0.00119895926610557235	0.00119895926610557235	0.00106879178009501846	5	-790.009004512492425	12.2138954317058577	0.00131280756787208056	1	0.5	0.00132042933453663052	0.00132042933453663052	0.0013147656769573583
100	-4455.05061181810834	75.4582215654628072	1	3.12827895074014917	0	-736.952010946795099	12.6439910190072275	5.18035657572184701e-05	1	0.5	0.00103440043370050454	0.00118251139387889198	0.00108430822846139973	0	-712.375973384003601	13.9110157292470014	5.18035657572184701e-05	1	0.5	0.000531476976497664215	0.000369798175319321356	0.000461606643567054288	0	-749.980576959752511	14.0450730065265859	5.18035657572184701e-05	1	0.5	0.000120912528653895979	0.000123716336233331195	0.000139115447255769352	0	-734.875248106345225	10.5539669644959524	5.18035657572184701e-05	1	0.5	0.00206592426414179417	0.00189995579700945544	0.00172290361288928275	0	-746.32259750795015	13.1278465910029265	5.18035657572184701e-05	1	0.5	0.000966103256040864132	0.000750915843989797649	0.000819943494364336421	0	-774.544204913261865	12.8933427250062813	5.18035657572184701e-05	1	0.5	0.00076704209927062764	0.00106901304682774844	0.000967220632517095205
200	-4445.85045835383607	73.1695787659654968	1	1.57557072502700435	0	-735.001561537915109	12.2196701194917754	3.84123848504311177e-06	1	0.5	0.000798210570540735034	0.00116591919707263693	0.000811159024847407976	0	-711.676176195619064	11.14227635138203	3.84123848504311177e-06	1	0.5	0.000432400538770368319	0.000309654307645646344	0.000505480632422993523	0	-748.781708993879533	11.6468557772732151	3.84123848504311177e-06	1	0.5	9.26050430014204297e-05	0.000112689705082718385	0.000140079688330482251	0	-731.823372935055204	12.3080000738645801	3.84123848504311177e-06	1	0.5	0.00130248614020420203	0.00125047929930277016	0.00124986016372724573	0	-745.501787647898027	13.3659564917658074	3.84123848504311177e-06	1	0.5	0.00105259703638875177	0.000439579839889715014	0.000739082221346591618	0	-773.06585104346982	12.82493973043794	3.84123848504311177e-06	1	0.5	0.000785561330014992597	0.000953652094029734665	0.000949491205960939825
300	-4441.95117840675721	81.8691488755287367	1	0.604957728147549445	0	-734.898118711012899	13.2239342111746794	1.28607071168525475e-06	1	0.5	0.000532534363127713426	0.000976599314301932224	0.000794202415105872131	0	-712.330993905150194	13.4847253347581848	1.28607071168525475e-06	1	0.5	0.000922526692488635238	0.000275250883161333123	0.000638440226825782867	0	-748.552574072103539	14.5104930047033331	1.28607071168525475e-06	1	0.5	6.33967367265429721e-05	0.000287060741116488714	0.000171925770001922051	0	-728.484637607527702	13.6230587041100026	1.28607071168525475e-06	1	0.5	0.000479178832923248357	0.000539831624039994432	0.000548012512076630079	0	-745.307922660564486	13.2251797027550708	1.28607071168525475e-06	1	0.5	0.001061999607933481	0.000429939190001667182	0.000676451755766656186	0	-772.37693145039816	13.4191572202593932	1.28607071168525475e-06	1	0.5	0.000227691790614846404	0.00107727628679093503	0.000592826140336006994
400	-4438.83501809978407	80.2340709203680547	1	2.37473275964284181	0	-734.326549858237968	13.7728776598883567	3.1820573802635547e-06	1	0.5	0.000276031802432923697	0.000699992885711172024	0.000511333029542557303	0	-710.953285118228109	13.9383149700507598	3.1820573802635547e-06	1	0.5	0.000220027411609479735	0.000427168010701479918	0.000351951722222059317	0	-747.625463012897285	13.5511817253228681	3.1820573802635547e-06	1	0.5	7.79956878644601356e-05	0.000488188644701786608	0.000328610206983329578	0	-727.893108693420572	13.5700333260219548	3.1820573802635547e-06	1	0.5	0.000285426784090418544	0.000341168233630939502	0.00025920862488006119	0	-745.493087201749859	12.7159560763548072	3.1820573802635547e-06	1	0.5	0.00137009614324681362	0.000354287945782164016	0.000739015671303598523	0	-772.543524215249931	13.74094106396565	3.1820573802635547e-06	1	0.5	0.00069345543441164299	0.000330005122543761836	0.000470664017803393503
500	-4438.85534186812856	80.9429295003554472	1	0.273189984158907107	0	-734.531893170361855	12.8934167409627189	8.65159657112555828e-07	1	0.5	0.000281472471655309974	0.000862358372101698872	0.000669622845870206053	0	-710.962256593562188	14.0461017631038949	8.65159657112555828e-07	1	0.5	0.000687912130539787255	8.99265809090762057e-05	0.000366512031977594987	0	-747.680714803863566	12.8844454723658863	8.65159657112555828e-07	1	0.5	7.80104707911616097e-05	0.000635552025143594512	0.000435149759767130629	0	-728.058740356179896	13.8634906105145568	8.65159657112555828e-07	1	0.5	0.000209167445818436053	0.000666575885705630454	0.000399570866442647255	0	-744.978760567678933	13.757601365892917	8.65159657112555828e-07	1	0.5	0.000940383317980604126	8.34156217908774128e-05	0.000530798953051207149	0	-772.642976376482238	13.2080169412316533	8.65159657112555828e-07	1	0.5	0.00111041798914912875	0.000520804088343353069	0.000823348536589586463
600	-4439.62145946817691	80.8702199032459959	1	2.46147809031659826	0	-734.263283842207329	13.9146691193625411	2.36516109682351099e-06	1	0.5	0.000231558942790097735	0.000682674000832492254	0.000464380964303514015	0	-710.777588980246719	14.214392776005921	2.36516109682351099e-06	1	0.5	0.000581796831099285188	5.01405851984489551e-05	0.000302137983693783938	0	-747.722593681947274	13.8646275917302937	2.36516109682351099e-06	1	0.5	0.000355128062579786099	0.000579139812495117409	0.000435130587523894596	0	-728.513565261697977	13.3071444950200224	2.36516109682351099e-06	1	0.5	0.000203335066689937552	0.000797838416680481609	0.000567989742903711394	0	-744.936969878135983	14.0520938351851328	2.36516109682351099e-06	1	0.5	0.000354094818875561545	0.000427308112620685234	0.000395855966790448828	0	-773.407457823940831	12.6494886388236054	2.36516109682351099e-06	1	0.5	0.00162241179921971367	0.000588347698076055426	0.00107734528028156267
700	-4441.45796153760057	80.5770942293485604	1	0.43516481134431928	0	-736.253039863198069	12.5457295964935316	5.82179365824869943e-06	1	0.5	0.000706177497826766354	0.00160417368129798306	0.00111613196302332951	0	-711.179314485433679	14.1625754933859849	5.82179365824869943e-06	1	0.5	0.000664074109289070156	3.31223625350464767e-05	0.000339228834921593951	0	-747.741638753370239	11.2300934908280823	5.82179365824869943e-06	1	0.5	0.000173329052154100761	0.00141091648078999431	0.000572989328553235276	0	-727.811870510527683	13.9984631886798745	5.82179365824869943e-06	1	0.5	7.50289691564784048e-05	0.000410089670889842036	0.000268443922891666779	0	-744.968684947467068	14.0574138978446932	5.82179365824869943e-06	1	0.5	0.000476754782559166254	0.000303120972078587151	0.000394146636634769808	0	-773.503412977603944	14.1820739066536241	5.82179365824869943e-06	1	0.5	0.000219764515568143467	0.000340640370477257018	0.00029414150908633796
800	-4439.22777516865517	81.2228772431434436	1	0.745673440874752957	0	-734.427197777042238	13.6912320380006687	6.58044351105655861e-06	1	0.5	0.00067293438425171609	0.000419000946049446945	0.000565771555084173682	0	-711.030179572969701	14.0257446412520181	6.58044351105655861e-06	1	0.5	0.000219009257258311784	0.000438322164463690925	0.000350324531858285388	0	-747.302836590088873	13.0367267142691077	6.58044351105655861e-06	1	0.5	0.00058013444914750429	5.64498717168608125e-05	0.000385734452402225697	0	-727.857997734519472	13.1782722404294894	6.58044351105655861e-06	1	0.5	0.000287654570393124477	0.000414912753127766993	0.000279913509930395667	0	-745.356929512169586	14.0917369566822934	6.58044351105655861e-06	1	0.5	0.000339811941915671249	0.000212296889529728876	0.000245857545775986187	0	-773.252633981865415	12.8810945390485294	6.58044351105655861e-06	1	0.5	0.0014799544395657047	0.000316538738463052532	0.000958655046003181288
900	-4439.69521525895289	81.2161865697231633	1	1.38942456159443095	0	-734.520515189239404	13.5884408916778767	1.21306784535628028e-05	1	0.5	0.000890513257716017801	0.000288523535267557331	0.000542767978119172451	0	-711.337207475379728	14.1404041957774567	1.21306784535628028e-05	1	0.5	7.02969538380382225e-05	0.000633457510426086844	0.000353955690255815594	0	-747.578771616929089	14.0663945865172444	1.21306784535628028e-05	1	0.5	0.00025689073770064825	0.000536028773506104245	0.000391747265787564119	0	-728.034583454475523	13.8135311600247199	1.21306784535628028e-05	1	0.5	0.000163805548741213054	0.000768460057386949791	0.000426199501629054148	0	-745.151298408580601	13.6147213099345983	1.21306784535628028e-05	1	0.5	0.000280718526209198615	0.00028032055377651767	0.00032348206317456545	0	-773.072839114348653	12.1674142610486413	1.21306784535628028e-05	1	0.5	0.000977391509003930781	0.00107090933346382913	0.000849473463833383164
