model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.965556	0.965556	0.025705	1062.5
0,0,0,0,0,1	0.0122222	0.977778	0.007312	1.67984
0,0,0,0,1,0	0.00444444	0.982222	0.007323	0.605161
0,1,0,0,0,0	0.00333333	0.985556	0.007245	0.458282
0,0,1,0,0,0	0.00333333	0.988889	0.00731	0.454177
0,0,0,1,1,1	0.00111111	0.99	0.001228	0.904708
0,0,0,1,0,1	0.00111111	0.991111	0.001877	0.591507
0,0,1,0,0,1	0.00111111	0.992222	0.00188	0.590562
0,0,1,2,0,0	0.00111111	0.993333	0.0047	0.235557
0,0,0,1,0,0	0.00111111	0.994444	0.007277	0.151746
0,1,0,0,1,0	0.00111111	0.995556	0.001878	0.591192
0,1,0,1,1,1	0.00111111	0.996667	0.001899	0.584642
0,1,1,0,0,1	0.00111111	0.997778	0.00126	0.881703
0,1,1,0,1,1	0.00111111	0.998889	0.001808	0.614124
0,1,2,0,0,2	0.00111111	1	0.001564	0.710107
