model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,1,0	0.358889	0.358889	0.007367	75.4266
0,0,0,0,0,0	0.223333	0.582222	0.025634	10.9301
0,0,1,0,2,0	0.0322222	0.614444	0.004773	6.94241
0,0,0,0,1,2	0.0211111	0.635556	0.004747	4.5216
0,1,1,1,2,1	0.0177778	0.653333	0.004767	3.77874
0,0,0,1,2,0	0.0177778	0.671111	0.004732	3.80683
0,0,1,0,2,1	0.0155556	0.686667	0.001542	10.2315
0,0,1,0,1,0	0.0144444	0.701111	0.001842	7.94199
0,1,0,0,1,0	0.0133333	0.714444	0.001876	7.18985
0,0,1,0,1,1	0.0133333	0.727778	0.001222	11.045
0,1,0,0,2,0	0.0122222	0.74	0.00483	2.54942
0,1,0,0,0,0	0.0122222	0.752222	0.007287	1.68564
0,0,0,1,1,0	0.0111111	0.763333	0.001851	6.05897
0,0,0,1,0,0	0.01	0.773333	0.007345	1.36512
0,0,1,0,0,0	0.01	0.783333	0.007353	1.36363
0,1,1,0,2,1	0.00777778	0.791111	0.00158	4.95339
0,0,0,0,1,1	0.00777778	0.798889	0.001822	4.29444
0,1,1,1,0,1	0.00777778	0.806667	0.00179	4.37135
0,0,1,0,2,3	0.00666667	0.813333	0.006611	1.00848
0,1,1,1,1,1	0.00666667	0.82	0.007424	0.897304
0,1,0,1,0,1	0.00555556	0.825556	0.001189	4.69298
0,1,1,1,2,0	0.00555556	0.831111	0.001573	3.54597
0,1,0,1,2,0	0.00555556	0.836667	0.001575	3.54146
0,1,2,3,4,3	0.00444444	0.841111	0.019079	0.229525
0,1,1,1,1,0	0.00444444	0.845556	0.00179	2.48955
0,1,1,0,2,0	0.00444444	0.85	0.001581	2.81925
0,1,1,0,1,1	0.00444444	0.854444	0.001845	2.4152
0,1,0,0,2,3	0.00444444	0.858889	0.006413	0.691666
0,1,2,1,3,0	0.00444444	0.863333	0.003284	1.35494
0,1,2,0,3,0	0.00444444	0.867778	0.006382	0.695048
0,0,1,0,1,2	0.00444444	0.872222	0.001527	2.9191
0,0,1,2,3,0	0.00444444	0.876667	0.00649	0.683407
0,1,2,2,3,2	0.00444444	0.881111	0.006474	0.685107
0,1,2,0,3,1	0.00333333	0.884444	0.003174	1.05037
0,1,1,0,0,0	0.00333333	0.887778	0.001887	1.76904
0,0,1,2,3,4	0.00333333	0.891111	0.019002	0.172662
0,0,1,0,2,2	0.00333333	0.894444	0.001605	2.08044
0,0,1,1,2,3	0.00333333	0.897778	0.003188	1.04574
0,1,0,2,3,4	0.00333333	0.901111	0.019211	0.170748
0,0,1,1,2,1	0.00333333	0.904444	0.001532	2.17974
0,1,2,1,3,1	0.00333333	0.907778	0.006325	0.525427
0,0,1,1,2,0	0.00333333	0.911111	0.001583	2.1094
0,1,0,1,0,0	0.00333333	0.914444	0.001747	1.91107
0,0,0,1,2,3	0.00222222	0.916667	0.006536	0.338527
0,1,0,1,1,0	0.00222222	0.918889	0.001206	1.84452
0,1,0,1,1,1	0.00222222	0.921111	0.001824	1.21881
0,0,0,1,2,2	0.00222222	0.923333	0.001572	1.41455
0,1,0,1,2,1	0.00222222	0.925556	0.001596	1.39324
0,0,1,0,0,2	0.00222222	0.927778	0.004684	0.473258
