model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.188889	0.188889	0.026049	8.70707
0,0,0,1,1,0	0.132222	0.321111	0.001809	84.0758
0,0,0,0,1,0	0.0677778	0.388889	0.007456	9.67858
0,0,0,1,2,0	0.0644444	0.453333	0.004828	14.1986
0,1,1,1,1,1	0.0555556	0.508889	0.007339	7.95637
0,1,1,1,1,0	0.0377778	0.546667	0.001869	20.9671
0,0,1,1,1,0	0.0311111	0.577778	0.001181	27.1568
0,1,0,1,1,0	0.0277778	0.605556	0.001247	22.8836
0,0,0,1,0,0	0.0222222	0.627778	0.007296	3.0923
0,0,1,1,1,1	0.0222222	0.65	0.0019	11.939
0,0,0,1,1,1	0.0155556	0.665556	0.00122	12.9361
0,0,1,1,2,0	0.0111111	0.676667	0.001568	7.15455
0,1,0,1,1,1	0.01	0.686667	0.00189	5.33435
0,0,1,2,2,0	0.00888889	0.695556	0.001639	5.46303
0,1,0,2,2,0	0.00888889	0.704444	0.001542	5.80725
0,1,1,2,3,1	0.00888889	0.713333	0.006435	1.38475
0,0,1,2,1,0	0.00777778	0.721111	0.001557	5.02668
0,1,1,2,1,1	0.00777778	0.728889	0.004743	1.64486
0,1,1,2,1,0	0.00777778	0.736667	0.001604	4.87916
0,1,0,2,3,0	0.00777778	0.744444	0.00646	1.20559
0,1,1,1,1,2	0.00777778	0.752222	0.004692	1.66282
0,0,0,1,2,1	0.00777778	0.76	0.001532	5.10884
0,1,1,1,2,1	0.00777778	0.767778	0.004766	1.63688
0,0,0,1,1,2	0.00666667	0.774444	0.001645	4.07317
0,0,0,1,2,2	0.00666667	0.781111	0.001614	4.15153
0,1,1,2,2,0	0.00666667	0.787778	0.000797	8.41413
0,1,0,1,2,0	0.00666667	0.794444	0.001608	4.16705
0,1,1,2,2,1	0.00666667	0.801111	0.001514	4.42619
0,1,2,1,1,0	0.00666667	0.807778	0.001509	4.44088
0,0,0,0,0,1	0.00666667	0.814444	0.007524	0.885289
0,0,0,0,1,1	0.00555556	0.82	0.001816	3.07073
0,1,1,1,2,0	0.00555556	0.825556	0.001585	3.51908
0,0,1,2,3,0	0.00555556	0.831111	0.00643	0.863246
0,0,1,1,2,1	0.00555556	0.836667	0.00158	3.53023
0,1,2,3,4,1	0.00444444	0.841111	0.018938	0.231267
0,0,1,2,3,1	0.00444444	0.845556	0.003327	1.33737
0,1,2,2,2,0	0.00444444	0.85	0.00157	2.83903
0,1,2,2,2,2	0.00444444	0.854444	0.00466	0.953537
0,1,0,0,2,0	0.00444444	0.858889	0.004616	0.962669
0,0,1,1,0,0	0.00444444	0.863333	0.001858	2.39827
0,1,0,2,2,1	0.00444444	0.867778	0.00075	5.94792
0,1,0,2,1,1	0.00444444	0.872222	0.001591	2.8015
0,1,0,2,1,0	0.00444444	0.876667	0.001595	2.79446
0,0,0,1,2,3	0.00333333	0.88	0.00656	0.506485
0,1,0,1,2,1	0.00333333	0.883333	0.001604	2.08174
0,1,0,1,1,2	0.00333333	0.886667	0.001581	2.11208
0,0,0,0,1,2	0.00333333	0.89	0.004739	0.702391
0,1,2,3,1,0	0.00333333	0.893333	0.003241	1.02858
0,1,2,3,3,1	0.00333333	0.896667	0.0031	1.07552
0,0,1,1,1,2	0.00333333	0.9	0.001586	2.10541
0,1,0,2,2,2	0.00333333	0.903333	0.001544	2.16277
0,1,2,1,1,1	0.00333333	0.906667	0.004643	0.716983
0,1,2,1,3,1	0.00333333	0.91	0.00645	0.51518
0,0,1,2,2,2	0.00333333	0.913333	0.001599	2.08826
0,0,1,0,1,0	0.00333333	0.916667	0.001817	1.83732
0,1,1,0,1,0	0.00222222	0.918889	0.001246	1.78523
0,0,1,2,0,0	0.00222222	0.921111	0.004598	0.482151
0,1,2,3,4,4	0.00222222	0.923333	0.019094	0.114415
0,1,2,3,4,3	0.00222222	0.925556	0.01913	0.114196
0,1,2,3,4,5	0.00222222	0.927778	0.153275	0.0123034
0,1,0,2,2,3	0.00222222	0.93	0.003183	0.697481
0,0,0,1,0,2	0.00222222	0.932222	0.004745	0.467145
0,1,2,3,2,0	0.00222222	0.934444	0.003234	0.686447
0,1,2,2,3,1	0.00222222	0.936667	0.003135	0.708194
0,1,1,1,2,3	0.00222222	0.938889	0.006337	0.349228
0,1,2,2,2,1	0.00222222	0.941111	0.001637	1.35829
0,1,2,2,1,2	0.00222222	0.943333	0.001557	1.4282
0,1,0,0,0,0	0.00222222	0.945556	0.007333	0.301492
0,1,2,1,3,0	0.00222222	0.947778	0.003236	0.686021
0,1,1,2,1,3	0.00222222	0.95	0.00642	0.344684
0,0,1,2,2,3	0.00222222	0.952222	0.003265	0.679908
0,1,2,1,1,2	0.00222222	0.954444	0.00161	1.38111
0,1,1,2,2,2	0.00222222	0.956667	0.001601	1.38889
0,0,1,2,1,1	0.00222222	0.958889	0.001609	1.38197
0,1,1,2,3,0	0.00222222	0.961111	0.00326	0.680954
0,1,1,2,3,4	0.00222222	0.963333	0.018981	0.11511
0,1,1,2,3,2	0.00222222	0.965556	0.003089	0.718774
0,1,1,2,3,3	0.00222222	0.967778	0.003164	0.701683
0,0,1,2,1,3	0.00111111	0.968889	0.003266	0.339472
0,1,2,0,1,0	0.00111111	0.97	0.001614	0.688074
0,1,1,2,2,3	0.00111111	0.971111	0.003129	0.354384
0,1,1,0,1,1	0.00111111	0.972222	0.001829	0.60706
0,0,1,2,2,1	0.00111111	0.973333	0.000806	1.37897
0,1,2,1,1,3	0.00111111	0.974444	0.00635	0.17406
0,1,2,1,2,0	0.00111111	0.975556	0.000795	1.39807
0,1,2,1,2,1	0.00111111	0.976667	0.00161	0.689786
0,1,1,2,1,2	0.00111111	0.977778	0.001555	0.714223
0,0,1,0,2,3	0.00111111	0.978889	0.006394	0.172855
0,1,2,2,0,0	0.00111111	0.98	0.001638	0.677976
0,1,2,2,1,1	0.00111111	0.981111	0.001553	0.715145
0,1,0,0,1,0	0.00111111	0.982222	0.001805	0.615146
0,0,1,0,2,0	0.00111111	0.983333	0.00476	0.232574
0,1,1,2,0,0	0.00111111	0.984444	0.00155	0.716531
0,0,1,0,0,1	0.00111111	0.985556	0.001849	0.600482
0,1,2,2,3,0	0.00111111	0.986667	0.003146	0.352463
0,1,1,1,2,2	0.00111111	0.987778	0.001482	0.749459
0,0,1,0,0,0	0.00111111	0.988889	0.007296	0.151348
0,1,0,1,0,0	0.00111111	0.99	0.001764	0.62947
0,1,2,3,2,2	0.00111111	0.991111	0.006276	0.176126
0,1,0,2,1,3	0.00111111	0.992222	0.003204	0.346062
0,1,2,3,3,2	0.00111111	0.993333	0.003303	0.335656
0,1,2,3,3,3	0.00111111	0.994444	0.006396	0.172801
0,0,0,1,0,1	0.00111111	0.995556	0.001813	0.612427
0,1,2,3,4,2	0.00111111	0.996667	0.019327	0.0564417
0,1,1,0,0,0	0.00111111	0.997778	0.001892	0.586809
0,1,1,1,0,1	0.00111111	0.998889	0.001888	0.588055
0,1,0,2,3,1	0.00111111	1	0.003118	0.355638
