model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.961111	0.961111	0.025976	926.713
0,1,0,0,0,0	0.00777778	0.968889	0.007413	1.04959
0,0,0,0,1,0	0.00666667	0.975556	0.007374	0.903434
0,0,1,0,0,0	0.00444444	0.98	0.007372	0.601109
0,0,0,0,0,1	0.00333333	0.983333	0.007344	0.452059
0,0,0,0,1,1	0.00222222	0.985556	0.00187	1.18877
0,0,1,1,1,0	0.00222222	0.987778	0.001259	1.76677
0,0,0,1,0,0	0.00222222	0.99	0.007453	0.296602
0,0,1,0,1,1	0.00111111	0.991111	0.00122	0.910648
0,0,0,1,1,0	0.00111111	0.992222	0.001887	0.588367
0,0,0,1,0,1	0.00111111	0.993333	0.001848	0.600807
0,1,0,0,1,0	0.00111111	0.994444	0.001797	0.61789
0,1,0,1,0,0	0.00111111	0.995556	0.00184	0.603424
0,1,0,1,0,1	0.00111111	0.996667	0.001227	0.905446
0,1,0,2,2,0	0.00111111	0.997778	0.001615	0.687647
0,1,1,0,0,1	0.00111111	0.998889	0.0012	0.925844
0,1,1,0,1,1	0.00111111	1	0.001809	0.613784
