generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2724	0	10	0.263158	none	
ConcentrationScaler	418	360	3	0.0789474	2.54622	
TimeSizeRateMixer	817	809	6	0.157895	0.185475	
TimeRootSizeMixer	904	703	6	0.157895	0.0229065	
EventTimeScaler	4054	2264	1	0.0263158	2.39761	
RootPopulationSizeScaler0	1965	1407	1	0.0263158	0.381802	
LeafPopulationSizeScaler0	2360	1014	1	0.0263158	1.9358	
RootPopulationSizeScaler1	1610	1753	1	0.0263158	0.453334	
LeafPopulationSizeScaler1	2313	1069	1	0.0263158	1.74768	
RootPopulationSizeScaler2	1701	1655	1	0.0263158	0.440845	
LeafPopulationSizeScaler2	2273	1122	1	0.0263158	1.99183	
RootPopulationSizeScaler3	1772	1586	1	0.0263158	0.403337	
LeafPopulationSizeScaler3	2306	1068	1	0.0263158	1.52989	
RootPopulationSizeScaler4	1640	1742	1	0.0263158	0.449673	
LeafPopulationSizeScaler4	2336	1063	1	0.0263158	1.38875	
RootPopulationSizeScaler5	1778	1596	1	0.0263158	0.431987	
LeafPopulationSizeScaler5	2395	969	1	0.0263158	1.84641	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5316	0	10	0.263158	none	
ConcentrationScaler	828	770	3	0.0789474	2.64555	
TimeSizeRateMixer	1605	1650	6	0.157895	0.189911	
TimeRootSizeMixer	1907	1395	6	0.157895	0.0255554	
EventTimeScaler	7592	5057	1	0.0263158	2.61754	
RootPopulationSizeScaler0	3719	3050	1	0.0263158	0.404163	
LeafPopulationSizeScaler0	4410	2347	1	0.0263158	2.1864	
RootPopulationSizeScaler1	3193	3566	1	0.0263158	0.460689	
LeafPopulationSizeScaler1	4345	2430	1	0.0263158	1.9471	
RootPopulationSizeScaler2	3330	3438	1	0.0263158	0.45261	
LeafPopulationSizeScaler2	4294	2526	1	0.0263158	2.21792	
RootPopulationSizeScaler3	3462	3300	1	0.0263158	0.420809	
LeafPopulationSizeScaler3	4329	2441	1	0.0263158	1.71331	
RootPopulationSizeScaler4	3169	3620	1	0.0263158	0.452934	
LeafPopulationSizeScaler4	4362	2426	1	0.0263158	1.56146	
RootPopulationSizeScaler5	3398	3392	1	0.0263158	0.443839	
LeafPopulationSizeScaler5	4471	2283	1	0.0263158	2.10375	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7940	0	10	0.263158	none	
ConcentrationScaler	1233	1175	3	0.0789474	2.68286	
TimeSizeRateMixer	2372	2537	6	0.157895	0.192686	
TimeRootSizeMixer	2788	2092	6	0.157895	0.0267832	
EventTimeScaler	10978	7868	1	0.0263158	2.73616	
RootPopulationSizeScaler0	5411	4740	1	0.0263158	0.414779	
LeafPopulationSizeScaler0	6356	3770	1	0.0263158	2.31632	
RootPopulationSizeScaler1	4756	5396	1	0.0263158	0.464457	
LeafPopulationSizeScaler1	6292	3893	1	0.0263158	2.05501	
RootPopulationSizeScaler2	4920	5203	1	0.0263158	0.459395	
LeafPopulationSizeScaler2	6173	4026	1	0.0263158	2.31949	
RootPopulationSizeScaler3	5115	5027	1	0.0263158	0.429634	
LeafPopulationSizeScaler3	6310	3861	1	0.0263158	1.81573	
RootPopulationSizeScaler4	4717	5447	1	0.0263158	0.455831	
LeafPopulationSizeScaler4	6355	3819	1	0.0263158	1.65973	
RootPopulationSizeScaler5	5043	5112	1	0.0263158	0.451818	
LeafPopulationSizeScaler5	6509	3626	1	0.0263158	2.2469	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10504	0	10	0.263158	none	
ConcentrationScaler	1620	1604	3	0.0789474	2.7088	
TimeSizeRateMixer	3209	3432	6	0.157895	0.195238	
TimeRootSizeMixer	3741	2843	6	0.157895	0.0277317	
EventTimeScaler	14404	10842	1	0.0263158	2.81443	
RootPopulationSizeScaler0	7150	6495	1	0.0263158	0.421004	
LeafPopulationSizeScaler0	8289	5328	1	0.0263158	2.40242	
RootPopulationSizeScaler1	6302	7323	1	0.0263158	0.464937	
LeafPopulationSizeScaler1	8249	5416	1	0.0263158	2.13125	
RootPopulationSizeScaler2	6514	7096	1	0.0263158	0.461788	
LeafPopulationSizeScaler2	8028	5666	1	0.0263158	2.38116	
RootPopulationSizeScaler3	6786	6860	1	0.0263158	0.434739	
LeafPopulationSizeScaler3	8257	5407	1	0.0263158	1.87825	
RootPopulationSizeScaler4	6308	7376	1	0.0263158	0.457453	
LeafPopulationSizeScaler4	8347	5328	1	0.0263158	1.72611	
RootPopulationSizeScaler5	6719	6909	1	0.0263158	0.457026	
