generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2725	0	10	0.263158	none	
ConcentrationScaler	424	336	3	0.0789474	2.25701	
TimeSizeRateMixer	985	1321	6	0.157895	0.268207	
TimeRootSizeMixer	1096	1233	6	0.157895	0.118061	
EventTimeScaler	5075	3890	1	0.0263158	1.62811	
RootPopulationSizeScaler0	1661	1786	1	0.0263158	0.445878	
LeafPopulationSizeScaler0	2216	1230	1	0.0263158	1.48719	
RootPopulationSizeScaler1	1799	1624	1	0.0263158	0.423848	
LeafPopulationSizeScaler1	2337	1109	1	0.0263158	2.09932	
RootPopulationSizeScaler2	1786	1660	1	0.0263158	0.426163	
LeafPopulationSizeScaler2	2183	1265	1	0.0263158	1.96658	
RootPopulationSizeScaler3	1734	1726	1	0.0263158	0.433911	
LeafPopulationSizeScaler3	2328	1099	1	0.0263158	2.08373	
RootPopulationSizeScaler4	1667	1775	1	0.0263158	0.455532	
LeafPopulationSizeScaler4	2244	1170	1	0.0263158	1.83724	
RootPopulationSizeScaler5	1829	1596	1	0.0263158	0.420931	
LeafPopulationSizeScaler5	2234	1183	1	0.0263158	1.93845	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5331	0	10	0.263158	none	
ConcentrationScaler	812	742	3	0.0789474	2.36541	
TimeSizeRateMixer	2058	2646	6	0.157895	0.269114	
TimeRootSizeMixer	2272	2566	6	0.157895	0.120761	
EventTimeScaler	9971	8243	1	0.0263158	1.73128	
RootPopulationSizeScaler0	3234	3640	1	0.0263158	0.452782	
LeafPopulationSizeScaler0	4214	2688	1	0.0263158	1.63408	
RootPopulationSizeScaler1	3524	3333	1	0.0263158	0.44357	
LeafPopulationSizeScaler1	4379	2508	1	0.0263158	2.33025	
RootPopulationSizeScaler2	3454	3451	1	0.0263158	0.441338	
LeafPopulationSizeScaler2	4098	2798	1	0.0263158	2.14945	
RootPopulationSizeScaler3	3357	3558	1	0.0263158	0.445849	
LeafPopulationSizeScaler3	4394	2476	1	0.0263158	2.32728	
RootPopulationSizeScaler4	3201	3688	1	0.0263158	0.460485	
LeafPopulationSizeScaler4	4226	2661	1	0.0263158	2.01251	
RootPopulationSizeScaler5	3536	3354	1	0.0263158	0.436389	
LeafPopulationSizeScaler5	4219	2665	1	0.0263158	2.12909	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7957	0	10	0.263158	none	
ConcentrationScaler	1171	1128	3	0.0789474	2.42616	
TimeSizeRateMixer	3151	4001	6	0.157895	0.269202	
TimeRootSizeMixer	3401	3793	6	0.157895	0.122588	
EventTimeScaler	14593	12795	1	0.0263158	1.77819	
RootPopulationSizeScaler0	4859	5449	1	0.0263158	0.458579	
LeafPopulationSizeScaler0	6118	4210	1	0.0263158	1.71251	
RootPopulationSizeScaler1	5134	5146	1	0.0263158	0.448726	
LeafPopulationSizeScaler1	6291	4028	1	0.0263158	2.43948	
RootPopulationSizeScaler2	5110	5212	1	0.0263158	0.447939	
LeafPopulationSizeScaler2	5957	4377	1	0.0263158	2.2439	
RootPopulationSizeScaler3	4985	5378	1	0.0263158	0.451528	
LeafPopulationSizeScaler3	6338	3930	1	0.0263158	2.45121	
RootPopulationSizeScaler4	4815	5518	1	0.0263158	0.465461	
LeafPopulationSizeScaler4	6170	4138	1	0.0263158	2.11455	
RootPopulationSizeScaler5	5173	5150	1	0.0263158	0.442593	
LeafPopulationSizeScaler5	6095	4217	1	0.0263158	2.22709	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10617	0	10	0.263158	none	
ConcentrationScaler	1547	1541	3	0.0789474	2.46407	
TimeSizeRateMixer	4230	5387	6	0.157895	0.268944	
TimeRootSizeMixer	4517	5094	6	0.157895	0.123214	
EventTimeScaler	19318	17497	1	0.0263158	1.8141	
RootPopulationSizeScaler0	6428	7311	1	0.0263158	0.46089	
