model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.636667	0.636667	0.025814	66.1292
0,0,0,0,1,0	0.06	0.696667	0.007426	8.53162
0,1,0,0,0,0	0.0233333	0.72	0.007249	3.27184
0,0,0,1,0,0	0.0222222	0.742222	0.007361	3.0648
0,0,1,0,0,0	0.0211111	0.763333	0.007345	2.91464
0,1,1,1,1,1	0.0188889	0.782222	0.00734	2.60371
0,0,0,0,0,1	0.0166667	0.798889	0.007546	2.22916
0,0,0,1,1,0	0.0166667	0.815556	0.001849	9.14971
0,1,0,1,1,0	0.01	0.825556	0.001173	8.60116
0,0,0,1,2,0	0.00888889	0.834444	0.004763	1.87401
0,1,0,0,0,1	0.00888889	0.843333	0.001824	4.90803
0,1,1,1,0,0	0.00777778	0.851111	0.001223	6.4016
0,0,1,0,1,0	0.00777778	0.858889	0.001869	4.18625
0,0,0,1,1,1	0.00666667	0.865556	0.001236	5.42323
0,1,1,1,0,1	0.00555556	0.871111	0.001849	3.01583
0,0,0,0,1,1	0.00555556	0.876667	0.001903	2.93009
0,1,0,0,1,0	0.00555556	0.882222	0.001784	3.12591
0,0,1,0,2,0	0.00555556	0.887778	0.004747	1.17128
0,0,1,1,0,0	0.00555556	0.893333	0.001834	3.04054
0,0,1,0,0,1	0.00555556	0.898889	0.001801	3.09635
0,1,1,0,0,1	0.00555556	0.904444	0.001264	4.41419
0,1,0,0,2,0	0.00444444	0.908889	0.004701	0.945182
0,1,1,1,2,1	0.00444444	0.913333	0.00486	0.914113
0,1,1,0,1,1	0.00333333	0.916667	0.001838	1.81629
0,0,1,1,1,1	0.00333333	0.92	0.001896	1.76062
0,1,1,0,2,1	0.00333333	0.923333	0.001545	2.16137
0,1,1,1,1,0	0.00333333	0.926667	0.001847	1.80742
0,1,0,1,1,1	0.00222222	0.928889	0.001883	1.18055
0,0,1,0,0,2	0.00222222	0.931111	0.004741	0.467541
0,1,2,0,0,0	0.00222222	0.933333	0.004844	0.457552
0,1,1,2,2,0	0.00222222	0.935556	0.000818	2.72048
0,1,1,2,1,1	0.00222222	0.937778	0.004764	0.465273
0,1,1,1,1,2	0.00222222	0.94	0.004765	0.465175
0,0,1,1,2,1	0.00222222	0.942222	0.001635	1.35996
0,1,0,0,1,1	0.00222222	0.944444	0.001214	1.83235
0,0,0,1,0,1	0.00222222	0.946667	0.001852	1.20035
0,0,1,0,1,1	0.00222222	0.948889	0.001244	1.7881
0,0,1,1,0,1	0.00222222	0.951111	0.001207	1.84299
0,0,1,1,1,0	0.00222222	0.953333	0.001215	1.83084
0,1,0,2,3,2	0.00222222	0.955556	0.003214	0.690732
0,1,0,2,0,0	0.00222222	0.957778	0.004772	0.464489
0,1,0,1,2,1	0.00111111	0.958889	0.001554	0.714684
0,1,0,1,2,0	0.00111111	0.96	0.001591	0.698037
0,1,0,2,0,2	0.00111111	0.961111	0.001583	0.701571
0,1,0,2,1,1	0.00111111	0.962222	0.001621	0.685098
0,1,0,2,2,0	0.00111111	0.963333	0.001588	0.699358
0,1,0,2,2,2	0.00111111	0.964444	0.001547	0.717923
0,0,1,2,2,0	0.00111111	0.965556	0.001583	0.701571
0,0,1,1,0,2	0.00111111	0.966667	0.00156	0.711931
0,1,1,0,1,0	0.00111111	0.967778	0.001227	0.905446
0,1,0,1,0,0	0.00111111	0.968889	0.001845	0.601786
0,1,1,0,2,0	0.00111111	0.97	0.001599	0.694539
0,1,0,0,2,1	0.00111111	0.971111	0.001505	0.737989
0,0,1,2,2,2	0.00111111	0.972222	0.001502	0.739465
0,0,0,1,2,1	0.00111111	0.973333	0.001603	0.692803
0,0,0,1,0,2	0.00111111	0.974444	0.004746	0.233263
0,0,1,1,2,0	0.00111111	0.975556	0.001519	0.731177
0,0,1,1,2,2	0.00111111	0.976667	0.000754	1.47415
0,1,1,1,2,0	0.00111111	0.977778	0.001561	0.711474
0,0,0,0,1,2	0.00111111	0.978889	0.004715	0.234804
0,1,1,1,2,3	0.00111111	0.98	0.006388	0.173018
0,1,1,2,0,1	0.00111111	0.981111	0.001553	0.715145
0,0,1,2,0,0	0.00111111	0.982222	0.004816	0.229857
0,1,1,2,1,2	0.00111111	0.983333	0.001623	0.684252
0,0,1,2,3,2	0.00111111	0.984444	0.003087	0.35922
0,1,1,2,3,0	0.00111111	0.985556	0.003305	0.335453
0,1,1,2,3,1	0.00111111	0.986667	0.006482	0.170493
0,0,1,2,3,0	0.00111111	0.987778	0.006451	0.171318
0,1,2,0,0,3	0.00111111	0.988889	0.006517	0.169572
0,1,2,0,1,0	0.00111111	0.99	0.001528	0.726863
0,1,2,0,2,0	0.00111111	0.991111	0.001527	0.72734
0,1,2,1,1,0	0.00111111	0.992222	0.001548	0.717458
0,1,2,2,0,2	0.00111111	0.993333	0.001598	0.694975
0,1,2,2,1,3	0.00111111	0.994444	0.00325	0.341148
0,1,2,2,2,1	0.00111111	0.995556	0.001653	0.671814
0,1,2,2,3,0	0.00111111	0.996667	0.003257	0.340413
0,1,2,3,1,0	0.00111111	0.997778	0.003227	0.343588
0,1,2,3,2,0	0.00111111	0.998889	0.003209	0.345521
0,1,2,3,3,0	0.00111111	1	0.003315	0.334437
