generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2597	0	10	0.263158	none	
ConcentrationScaler	465	394	3	0.0789474	2.54404	
TimeSizeRateMixer	1027	919	6	0.157895	0.207765	
TimeRootSizeMixer	975	952	6	0.157895	0.132919	
EventTimeScaler	4206	3237	1	0.0263158	1.12614	
RootPopulationSizeScaler0	1698	1727	1	0.0263158	0.46275	
LeafPopulationSizeScaler0	2129	1277	1	0.0263158	1.85026	
RootPopulationSizeScaler1	1853	1574	1	0.0263158	0.395588	
LeafPopulationSizeScaler1	2045	1375	1	0.0263158	1.33638	
RootPopulationSizeScaler2	1707	1714	1	0.0263158	0.456969	
LeafPopulationSizeScaler2	2313	1116	1	0.0263158	1.97603	
RootPopulationSizeScaler3	1795	1640	1	0.0263158	0.434426	
LeafPopulationSizeScaler3	2239	1172	1	0.0263158	1.90823	
RootPopulationSizeScaler4	1727	1681	1	0.0263158	0.426453	
LeafPopulationSizeScaler4	2275	1122	1	0.0263158	2.15819	
RootPopulationSizeScaler5	1818	1607	1	0.0263158	0.420109	
LeafPopulationSizeScaler5	2223	1187	1	0.0263158	1.9966	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5223	0	10	0.263158	none	
ConcentrationScaler	858	788	3	0.0789474	2.6222	
TimeSizeRateMixer	1937	1967	6	0.157895	0.211355	
TimeRootSizeMixer	1908	1988	6	0.157895	0.135684	
EventTimeScaler	8060	6841	1	0.0263158	1.19119	
RootPopulationSizeScaler0	3327	3543	1	0.0263158	0.471485	
LeafPopulationSizeScaler0	4102	2757	1	0.0263158	2.02497	
RootPopulationSizeScaler1	3539	3316	1	0.0263158	0.411754	
LeafPopulationSizeScaler1	3929	2935	1	0.0263158	1.4384	
RootPopulationSizeScaler2	3253	3603	1	0.0263158	0.463542	
LeafPopulationSizeScaler2	4351	2527	1	0.0263158	2.21017	
RootPopulationSizeScaler3	3405	3439	1	0.0263158	0.448033	
LeafPopulationSizeScaler3	4248	2602	1	0.0263158	2.10989	
RootPopulationSizeScaler4	3401	3427	1	0.0263158	0.442095	
LeafPopulationSizeScaler4	4211	2628	1	0.0263158	2.36449	
RootPopulationSizeScaler5	3524	3343	1	0.0263158	0.435695	
LeafPopulationSizeScaler5	4177	2656	1	0.0263158	2.1963	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7828	0	10	0.263158	none	
ConcentrationScaler	1225	1161	3	0.0789474	2.67516	
TimeSizeRateMixer	2819	3080	6	0.157895	0.212182	
TimeRootSizeMixer	2800	3021	6	0.157895	0.137374	
EventTimeScaler	11901	10479	1	0.0263158	1.22489	
RootPopulationSizeScaler0	4880	5419	1	0.0263158	0.47392	
LeafPopulationSizeScaler0	5967	4345	1	0.0263158	2.11078	
RootPopulationSizeScaler1	5234	5043	1	0.0263158	0.41948	
LeafPopulationSizeScaler1	5747	4572	1	0.0263158	1.4915	
RootPopulationSizeScaler2	4835	5438	1	0.0263158	0.467963	
LeafPopulationSizeScaler2	6308	3990	1	0.0263158	2.32686	
RootPopulationSizeScaler3	4977	5310	1	0.0263158	0.453044	
LeafPopulationSizeScaler3	6198	4100	1	0.0263158	2.22742	
RootPopulationSizeScaler4	5077	5199	1	0.0263158	0.449709	
LeafPopulationSizeScaler4	6175	4104	1	0.0263158	2.49103	
RootPopulationSizeScaler5	5214	5148	1	0.0263158	0.443148	
LeafPopulationSizeScaler5	6008	4269	1	0.0263158	2.29023	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10473	0	10	0.263158	none	
ConcentrationScaler	1564	1580	3	0.0789474	2.68673	
TimeSizeRateMixer	3733	4130	6	0.157895	0.214122	
TimeRootSizeMixer	3705	4063	6	0.157895	0.138248	
EventTimeScaler	15584	14247	1	0.0263158	1.24397	
RootPopulationSizeScaler0	6515	7249	1	0.0263158	0.477659	
LeafPopulationSizeScaler0	7746	6044	1	0.0263158	2.15365	
RootPopulationSizeScaler1	6952	6798	1	0.0263158	0.426193	
LeafPopulationSizeScaler1	7522	6272	1	0.0263158	1.52129	
RootPopulationSizeScaler2	6420	7301	1	0.0263158	0.470629	
LeafPopulationSizeScaler2	8154	5618	1	0.0263158	2.39353	
RootPopulationSizeScaler3	6620	7109	1	0.0263158	0.457225	
LeafPopulationSizeScaler3	8044	5716	1	0.0263158	2.29167	
RootPopulationSizeScaler4	6697	7033	1	0.0263158	0.45333	
LeafPopulationSizeScaler4	8003	5743	1	0.0263158	2.55629	
RootPopulationSizeScaler5	6830	6993	1	0.0263158	0.446467	
LeafPopulationSizeScaler5	7836	5889	1	0.0263158	2.35353	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13106	0	10	0.263158	none	
ConcentrationScaler	1934	1957	3	0.0789474	2.70268	
TimeSizeRateMixer	4625	5159	6	0.157895	0.215237	
TimeRootSizeMixer	4637	5175	6	0.157895	0.138739	
EventTimeScaler	19397	18065	1	0.0263158	1.26097	
RootPopulationSizeScaler0	8059	9101	1	0.0263158	0.479145	
LeafPopulationSizeScaler0	9533	7669	1	0.0263158	2.19217	
RootPopulationSizeScaler1	8593	8535	1	0.0263158	0.430442	
LeafPopulationSizeScaler1	9174	8036	1	0.0263158	1.53749	
RootPopulationSizeScaler2	7957	9159	1	0.0263158	0.472718	
LeafPopulationSizeScaler2	9993	7193	1	0.0263158	2.44711	
RootPopulationSizeScaler3	8215	8944	1	0.0263158	0.460125	
LeafPopulationSizeScaler3	9886	7260	1	0.0263158	2.34687	
RootPopulationSizeScaler4	8284	8849	1	0.0263158	0.456206	
LeafPopulationSizeScaler4	9790	7380	1	0.0263158	2.60662	
RootPopulationSizeScaler5	8464	8772	1	0.0263158	0.449778	
LeafPopulationSizeScaler5	9649	7481	1	0.0263158	2.4002	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15709	0	10	0.263158	none	
ConcentrationScaler	2293	2406	3	0.0789474	2.71493	
TimeSizeRateMixer	5485	6168	6	0.157895	0.215877	
TimeRootSizeMixer	5488	6184	6	0.157895	0.139006	
EventTimeScaler	22803	21808	1	0.0263158	1.26854	
RootPopulationSizeScaler0	9598	10998	1	0.0263158	0.479792	
LeafPopulationSizeScaler0	11370	9291	1	0.0263158	2.22612	
RootPopulationSizeScaler1	10254	10333	1	0.0263158	0.433597	
LeafPopulationSizeScaler1	10904	9748	1	0.0263158	1.55549	
RootPopulationSizeScaler2	9545	10998	1	0.0263158	0.474051	
LeafPopulationSizeScaler2	11783	8830	1	0.0263158	2.48604	
RootPopulationSizeScaler3	9776	10805	1	0.0263158	0.461699	
LeafPopulationSizeScaler3	11709	8877	1	0.0263158	2.38747	
RootPopulationSizeScaler4	9937	10606	1	0.0263158	0.459079	
LeafPopulationSizeScaler4	11546	9053	1	0.0263158	2.64616	
RootPopulationSizeScaler5	10065	10607	1	0.0263158	0.452446	
LeafPopulationSizeScaler5	11460	9099	1	0.0263158	2.43977	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18384	0	10	0.263158	none	
ConcentrationScaler	2680	2838	3	0.0789474	2.73306	
TimeSizeRateMixer	6362	7194	6	0.157895	0.216595	
TimeRootSizeMixer	6347	7204	6	0.157895	0.139337	
EventTimeScaler	26309	25594	1	0.0263158	1.27615	
RootPopulationSizeScaler0	11152	12882	1	0.0263158	0.480605	
LeafPopulationSizeScaler0	13149	10971	1	0.0263158	2.25157	
RootPopulationSizeScaler1	11864	12161	1	0.0263158	0.435646	
LeafPopulationSizeScaler1	12599	11496	1	0.0263158	1.56945	
RootPopulationSizeScaler2	11158	12851	1	0.0263158	0.47534	
LeafPopulationSizeScaler2	13560	10521	1	0.0263158	2.51264	
RootPopulationSizeScaler3	11335	12704	1	0.0263158	0.462423	
LeafPopulationSizeScaler3	13461	10562	1	0.0263158	2.41531	
RootPopulationSizeScaler4	11548	12480	1	0.0263158	0.46068	
LeafPopulationSizeScaler4	13315	10717	1	0.0263158	2.67953	
RootPopulationSizeScaler5	11690	12428	1	0.0263158	0.453938	
LeafPopulationSizeScaler5	13227	10779	1	0.0263158	2.46835	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21002	0	10	0.263158	none	
ConcentrationScaler	3041	3261	3	0.0789474	2.74451	
TimeSizeRateMixer	7283	8236	6	0.157895	0.217413	
TimeRootSizeMixer	7219	8213	6	0.157895	0.139729	
EventTimeScaler	29774	29489	1	0.0263158	1.28264	
RootPopulationSizeScaler0	12647	14799	1	0.0263158	0.480674	
LeafPopulationSizeScaler0	14894	12650	1	0.0263158	2.27323	
RootPopulationSizeScaler1	13448	14013	1	0.0263158	0.437294	
LeafPopulationSizeScaler1	14332	13200	1	0.0263158	1.58216	
RootPopulationSizeScaler2	12703	14750	1	0.0263158	0.475746	
LeafPopulationSizeScaler2	15369	12150	1	0.0263158	2.54151	
RootPopulationSizeScaler3	12884	14595	1	0.0263158	0.463171	
LeafPopulationSizeScaler3	15245	12206	1	0.0263158	2.44375	
RootPopulationSizeScaler4	13090	14373	1	0.0263158	0.461831	
LeafPopulationSizeScaler4	15070	12381	1	0.0263158	2.70766	
RootPopulationSizeScaler5	13273	14260	1	0.0263158	0.455724	
LeafPopulationSizeScaler5	15022	12403	1	0.0263158	2.49575	
generation 90000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	23548	0	10	0.263158	none	
ConcentrationScaler	3419	3688	3	0.0789474	2.75287	
TimeSizeRateMixer	8219	9269	6	0.157895	0.217916	
TimeRootSizeMixer	8125	9252	6	0.157895	0.140142	
EventTimeScaler	33285	33311	1	0.0263158	1.28818	
RootPopulationSizeScaler0	14179	16739	1	0.0263158	0.480939	
LeafPopulationSizeScaler0	16606	14371	1	0.0263158	2.28977	
RootPopulationSizeScaler1	15009	15888	1	0.0263158	0.438217	
LeafPopulationSizeScaler1	16050	14954	1	0.0263158	1.59277	
RootPopulationSizeScaler2	14259	16634	1	0.0263158	0.476235	
LeafPopulationSizeScaler2	17119	13842	1	0.0263158	2.56175	
RootPopulationSizeScaler3	14524	16374	1	0.0263158	0.465023	
LeafPopulationSizeScaler3	17050	13850	1	0.0263158	2.46716	
RootPopulationSizeScaler4	14632	16246	1	0.0263158	0.462708	
LeafPopulationSizeScaler4	16889	14023	1	0.0263158	2.73371	
RootPopulationSizeScaler5	14824	16170	1	0.0263158	0.456895	
LeafPopulationSizeScaler5	16775	14066	1	0.0263158	2.51603	
generation 100000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	26168	0	10	0.263158	none	
ConcentrationScaler	3788	4108	3	0.0789474	2.76256	
TimeSizeRateMixer	9083	10327	6	0.157895	0.218227	
TimeRootSizeMixer	8934	10291	6	0.157895	0.140079	
EventTimeScaler	36778	37062	1	0.0263158	1.29318	
RootPopulationSizeScaler0	15722	18645	1	0.0263158	0.481415	
LeafPopulationSizeScaler0	18273	16124	1	0.0263158	2.30342	
RootPopulationSizeScaler1	16603	17710	1	0.0263158	0.43941	
LeafPopulationSizeScaler1	17729	16723	1	0.0263158	1.60188	
RootPopulationSizeScaler2	15825	18510	1	0.0263158	0.476807	
LeafPopulationSizeScaler2	18878	15522	1	0.0263158	2.5825	
RootPopulationSizeScaler3	16147	18215	1	0.0263158	0.466211	
LeafPopulationSizeScaler3	18854	15487	1	0.0263158	2.48805	
RootPopulationSizeScaler4	16217	18113	1	0.0263158	0.463578	
LeafPopulationSizeScaler4	18740	15625	1	0.0263158	2.76006	
RootPopulationSizeScaler5	16445	17978	1	0.0263158	0.458423	
LeafPopulationSizeScaler5	18540	15767	1	0.0263158	2.53551	
