model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,2,3,4	0.124444	0.124444	0.019125	7.28961
0,1,2,3,4,5	0.118889	0.243333	0.153642	0.743284
0,0,1,2,3,3	0.0655556	0.308889	0.003194	21.8943
0,1,2,2,3,4	0.0577778	0.366667	0.01888	3.1866
0,0,1,1,2,3	0.0488889	0.415556	0.003111	16.4712
0,0,1,2,2,2	0.0444444	0.46	0.001553	29.903
0,1,2,3,4,4	0.04	0.5	0.019344	2.11232
0,0,1,1,1,1	0.04	0.54	0.001825	22.7894
0,1,2,3,3,4	0.0355556	0.575556	0.019103	1.89301
0,1,2,3,3,3	0.0333333	0.608889	0.006437	5.32248
0,0,1,1,2,2	0.0277778	0.636667	0.000783	36.4611
0,1,2,2,3,3	0.0211111	0.657778	0.003275	6.56359
0,0,1,2,2,3	0.0211111	0.678889	0.003172	6.77743
0,1,1,2,3,4	0.02	0.698889	0.019052	1.05077
0,0,1,2,3,2	0.0177778	0.716667	0.003103	5.81482
0,1,2,3,4,3	0.0177778	0.734444	0.018855	0.941834
0,0,1,1,2,1	0.0166667	0.751111	0.001552	10.9039
0,0,1,2,1,3	0.0144444	0.765556	0.003192	4.57687
0,1,2,3,2,2	0.0144444	0.78	0.006284	2.31764
0,0,1,2,1,1	0.0144444	0.794444	0.001582	9.24966
0,0,0,1,2,3	0.0133333	0.807778	0.006339	2.11829
0,0,1,1,1,2	0.0133333	0.821111	0.001685	8.00638
0,1,0,2,3,4	0.0122222	0.833333	0.018833	0.644636
0,1,2,2,2,3	0.0122222	0.845556	0.006391	1.9237
0,1,2,3,2,4	0.01	0.855556	0.018936	0.523328
0,1,1,2,2,2	0.00888889	0.864444	0.001551	5.7735
0,0,0,1,2,2	0.00888889	0.873333	0.001537	5.82617
0,1,2,2,2,2	0.00777778	0.881111	0.004668	1.67141
0,1,2,2,3,2	0.00777778	0.888889	0.006605	1.17895
0,1,1,2,3,3	0.00777778	0.896667	0.00318	2.45718
0,1,1,2,2,3	0.00777778	0.904444	0.003178	2.45873
0,1,2,1,3,4	0.00666667	0.911111	0.018938	0.347677
0,0,1,2,1,2	0.00666667	0.917778	0.000785	8.54285
0,0,1,2,3,1	0.00666667	0.924444	0.003167	2.11246
0,1,1,1,2,3	0.00555556	0.93	0.006306	0.88033
0,0,0,1,1,2	0.00555556	0.935556	0.001624	3.43443
0,0,1,2,2,1	0.00444444	0.94	0.000809	5.51381
0,1,2,3,4,2	0.00444444	0.944444	0.01901	0.230375
0,1,0,2,2,2	0.00444444	0.948889	0.001549	2.87758
0,1,0,2,3,2	0.00444444	0.953333	0.003113	1.42961
0,1,2,1,3,3	0.00444444	0.957778	0.003221	1.38153
0,0,0,1,1,1	0.00333333	0.961111	0.001233	2.70913
0,0,0,1,2,1	0.00333333	0.964444	0.001579	2.11476
0,1,2,1,2,2	0.00222222	0.966667	0.001542	1.44211
0,1,2,1,2,3	0.00222222	0.968889	0.00322	0.689441
0,1,2,3,2,3	0.00222222	0.971111	0.003215	0.690517
0,1,2,0,3,4	0.00222222	0.973333	0.019008	0.114943
0,1,0,2,3,3	0.00222222	0.975556	0.003229	0.687513
0,1,2,0,3,2	0.00222222	0.977778	0.003226	0.688155
0,1,0,2,2,3	0.00222222	0.98	0.00327	0.678865
0,1,1,1,2,2	0.00222222	0.982222	0.001593	1.39587
0,1,1,2,3,2	0.00222222	0.984444	0.003209	0.691812
0,1,0,0,2,3	0.00222222	0.986667	0.006588	0.335838
0,1,0,1,2,3	0.00111111	0.987778	0.003163	0.350562
0,1,2,3,1,3	0.00111111	0.988889	0.003122	0.355181
0,1,2,2,3,1	0.00111111	0.99	0.003219	0.344444
0,1,2,1,3,1	0.00111111	0.991111	0.006436	0.17172
0,0,1,0,1,1	0.00111111	0.992222	0.00116	0.957808
0,1,2,3,3,2	0.00111111	0.993333	0.003164	0.350451
0,1,2,1,1,3	0.00111111	0.994444	0.006541	0.168945
0,1,2,0,3,0	0.00111111	0.995556	0.006481	0.17052
0,1,2,0,2,2	0.00111111	0.996667	0.001572	0.706488
0,1,1,0,2,3	0.00111111	0.997778	0.003237	0.342523
0,0,0,0,1,2	0.00111111	0.998889	0.004779	0.231645
0,0,0,0,1,1	0.00111111	1	0.001799	0.617202
