model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,1,1,1	0.184444	0.184444	0.001905	118.492
0,0,1,2,3,4	0.0822222	0.266667	0.019051	4.61297
0,0,1,1,2,1	0.0755556	0.342222	0.001684	48.452
0,0,1,2,3,1	0.0466667	0.388889	0.003205	15.2244
0,0,1,2,1,1	0.0444444	0.433333	0.001528	30.393
0,0,1,1,2,3	0.0433333	0.476667	0.003227	13.9913
0,0,1,2,3,3	0.0422222	0.518889	0.003235	13.583
0,0,1,2,2,2	0.0411111	0.56	0.001637	26.1475
0,1,2,3,4,5	0.0355556	0.595556	0.15358	0.20318
0,1,2,2,2,2	0.0333333	0.628889	0.004741	7.23883
0,0,1,1,2,2	0.0322222	0.661111	0.000794	41.9
0,0,1,2,3,2	0.03	0.691111	0.003191	9.66128
0,0,1,1,1,2	0.03	0.721111	0.001562	19.7692
0,0,1,2,1,2	0.0211111	0.742222	0.000759	28.3927
0,0,1,2,1,3	0.0177778	0.76	0.003233	5.58028
0,1,2,2,3,2	0.0155556	0.775556	0.006497	2.4163
0,0,1,2,2,1	0.0144444	0.79	0.000778	18.8236
0,1,2,3,4,4	0.0133333	0.803333	0.01921	0.689949
0,0,1,2,2,3	0.0122222	0.815556	0.003207	3.84589
0,1,2,3,2,4	0.0111111	0.826667	0.019168	0.574947
0,1,2,3,2,2	0.0111111	0.837778	0.006461	1.72781
0,1,1,1,1,1	0.0111111	0.848889	0.007361	1.51518
0,1,2,3,4,3	0.01	0.858889	0.019083	0.519219
0,1,2,3,4,2	0.01	0.868889	0.018988	0.521867
0,1,2,2,3,3	0.01	0.878889	0.003257	3.09122
0,1,2,3,1,4	0.01	0.888889	0.018972	0.522316
0,1,2,2,2,3	0.00888889	0.897778	0.006498	1.37124
0,1,2,2,3,4	0.00777778	0.905556	0.019052	0.403601
0,1,2,2,1,2	0.00666667	0.912222	0.001584	4.23029
0,1,2,3,3,2	0.00666667	0.918889	0.003135	2.13409
0,1,2,2,1,3	0.00555556	0.924444	0.003168	1.75786
0,1,2,2,1,1	0.00555556	0.93	0.001619	3.44506
0,1,2,3,3,4	0.00555556	0.935556	0.018957	0.289112
0,1,2,3,3,3	0.00444444	0.94	0.006431	0.689718
0,1,2,1,3,4	0.00444444	0.944444	0.019113	0.229109
0,1,2,3,1,3	0.00444444	0.948889	0.003264	1.36327
0,0,1,1,0,2	0.00444444	0.953333	0.001545	2.88504
0,1,1,1,2,1	0.00444444	0.957778	0.004697	0.94599
0,0,1,1,0,1	0.00333333	0.961111	0.001208	2.76527
0,1,2,1,1,1	0.00333333	0.964444	0.004711	0.706586
0,1,2,3,2,3	0.00333333	0.967778	0.003159	1.05537
0,1,1,2,1,3	0.00333333	0.971111	0.006528	0.508984
0,1,2,3,1,2	0.00333333	0.974444	0.003183	1.04739
0,1,1,2,1,1	0.00222222	0.976667	0.004708	0.470834
0,0,1,2,0,2	0.00222222	0.978889	0.001582	1.40559
0,1,2,3,4,1	0.00222222	0.981111	0.019076	0.114525
0,1,1,1,1,2	0.00222222	0.983333	0.004798	0.46196
0,1,2,2,2,1	0.00222222	0.985556	0.001535	1.4487
0,1,1,2,2,2	0.00111111	0.986667	0.001587	0.699799
0,1,2,1,1,2	0.00111111	0.987778	0.001569	0.707841
0,1,1,2,3,1	0.00111111	0.988889	0.006365	0.173648
0,1,2,1,1,3	0.00111111	0.99	0.006309	0.175199
0,1,1,1,2,3	0.00111111	0.991111	0.006361	0.173757
0,1,1,1,2,2	0.00111111	0.992222	0.001596	0.695847
0,1,2,3,1,1	0.00111111	0.993333	0.006419	0.172177
0,1,1,1,0,2	0.00111111	0.994444	0.001604	0.692371
0,1,2,3,0,4	0.00111111	0.995556	0.019064	0.0572357
0,0,1,2,0,3	0.00111111	0.996667	0.006432	0.171827
0,1,2,3,0,3	0.00111111	0.997778	0.003238	0.342417
0,0,1,2,0,1	0.00111111	0.998889	0.001594	0.696721
0,1,2,1,2,3	0.00111111	1	0.003229	0.343374
