generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2605	0	10	0.263158	none	
ConcentrationScaler	383	405	3	0.0789474	2.55693	
TimeSizeRateMixer	1279	1302	6	0.157895	0.260007	
TimeRootSizeMixer	1529	1227	6	0.157895	0.145383	
EventTimeScaler	5689	4683	1	0.0263158	1.30478	
RootPopulationSizeScaler0	1770	1601	1	0.0263158	0.435339	
LeafPopulationSizeScaler0	2151	1231	1	0.0263158	1.45629	
RootPopulationSizeScaler1	1670	1686	1	0.0263158	0.439576	
LeafPopulationSizeScaler1	2039	1343	1	0.0263158	1.61279	
RootPopulationSizeScaler2	1694	1699	1	0.0263158	0.453129	
LeafPopulationSizeScaler2	2218	1153	1	0.0263158	2.13889	
RootPopulationSizeScaler3	1725	1646	1	0.0263158	0.450131	
LeafPopulationSizeScaler3	2270	1106	1	0.0263158	2.08603	
RootPopulationSizeScaler4	1691	1702	1	0.0263158	0.435702	
LeafPopulationSizeScaler4	2142	1232	1	0.0263158	1.6713	
RootPopulationSizeScaler5	1772	1577	1	0.0263158	0.424144	
LeafPopulationSizeScaler5	2151	1230	1	0.0263158	1.57146	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5256	0	10	0.263158	none	
ConcentrationScaler	748	827	3	0.0789474	2.61223	
TimeSizeRateMixer	2556	2778	6	0.157895	0.266687	
TimeRootSizeMixer	2938	2588	6	0.157895	0.153015	
EventTimeScaler	11020	9915	1	0.0263158	1.37419	
RootPopulationSizeScaler0	3410	3442	1	0.0263158	0.446016	
LeafPopulationSizeScaler0	4059	2805	1	0.0263158	1.57478	
RootPopulationSizeScaler1	3337	3481	1	0.0263158	0.451851	
LeafPopulationSizeScaler1	3939	2896	1	0.0263158	1.74151	
RootPopulationSizeScaler2	3358	3501	1	0.0263158	0.463139	
LeafPopulationSizeScaler2	4212	2638	1	0.0263158	2.35311	
RootPopulationSizeScaler3	3307	3515	1	0.0263158	0.458529	
LeafPopulationSizeScaler3	4295	2573	1	0.0263158	2.32116	
RootPopulationSizeScaler4	3338	3539	1	0.0263158	0.447845	
LeafPopulationSizeScaler4	4050	2787	1	0.0263158	1.81779	
RootPopulationSizeScaler5	3478	3335	1	0.0263158	0.439765	
LeafPopulationSizeScaler5	4138	2737	1	0.0263158	1.73185	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7885	0	10	0.263158	none	
ConcentrationScaler	1126	1256	3	0.0789474	2.63868	
TimeSizeRateMixer	3871	4262	6	0.157895	0.270164	
TimeRootSizeMixer	4378	4063	6	0.157895	0.15716	
EventTimeScaler	16415	15426	1	0.0263158	1.40776	
RootPopulationSizeScaler0	5016	5261	1	0.0263158	0.451637	
LeafPopulationSizeScaler0	5863	4433	1	0.0263158	1.63734	
RootPopulationSizeScaler1	4952	5282	1	0.0263158	0.457398	
LeafPopulationSizeScaler1	5782	4497	1	0.0263158	1.80928	
RootPopulationSizeScaler2	4927	5370	1	0.0263158	0.466892	
LeafPopulationSizeScaler2	6089	4164	1	0.0263158	2.46202	
RootPopulationSizeScaler3	4886	5351	1	0.0263158	0.463238	
LeafPopulationSizeScaler3	6194	4122	1	0.0263158	2.43539	
RootPopulationSizeScaler4	4938	5381	1	0.0263158	0.452803	
LeafPopulationSizeScaler4	5835	4416	1	0.0263158	1.88664	
RootPopulationSizeScaler5	5174	5080	1	0.0263158	0.44818	
LeafPopulationSizeScaler5	6006	4316	1	0.0263158	1.80699	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10509	0	10	0.263158	none	
ConcentrationScaler	1515	1660	3	0.0789474	2.66894	
TimeSizeRateMixer	5021	5751	6	0.157895	0.269591	
TimeRootSizeMixer	5632	5403	6	0.157895	0.158787	
EventTimeScaler	21252	20680	1	0.0263158	1.42289	
RootPopulationSizeScaler0	6664	7053	1	0.0263158	0.455486	
LeafPopulationSizeScaler0	7640	6099	1	0.0263158	1.67855	
RootPopulationSizeScaler1	6566	7134	1	0.0263158	0.460608	
LeafPopulationSizeScaler1	7523	6194	1	0.0263158	1.85001	
RootPopulationSizeScaler2	6492	7253	1	0.0263158	0.468761	
LeafPopulationSizeScaler2	7931	5758	1	0.0263158	2.53506	
RootPopulationSizeScaler3	6499	7203	1	0.0263158	0.466894	
LeafPopulationSizeScaler3	8105	5668	1	0.0263158	2.51659	
RootPopulationSizeScaler4	6535	7217	1	0.0263158	0.455324	
LeafPopulationSizeScaler4	7646	6051	1	0.0263158	1.93529	
RootPopulationSizeScaler5	6830	6860	1	0.0263158	0.452529	
LeafPopulationSizeScaler5	7847	5936	1	0.0263158	1.8541	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13170	0	10	0.263158	none	
ConcentrationScaler	1885	2072	3	0.0789474	2.68388	
