model	post_prob	cumulative_post_prob	prior_prob	bf
0,1,2,3,4,5	0.191111	0.191111	0.153742	1.30049
0,1,2,3,0,4	0.184444	0.375556	0.018987	11.685
0,1,2,3,0,3	0.118889	0.494444	0.003167	42.4703
0,1,2,3,4,3	0.0733333	0.567778	0.019016	4.08245
0,0,1,2,0,3	0.0411111	0.608889	0.006398	6.65824
0,0,1,2,3,4	0.0344444	0.643333	0.018971	1.84473
0,1,2,2,0,2	0.0333333	0.676667	0.001607	21.4234
0,1,2,2,0,3	0.0333333	0.71	0.003198	10.7481
0,0,1,2,0,2	0.0322222	0.742222	0.001602	20.7501
0,1,1,2,0,2	0.0222222	0.764444	0.000775	29.3028
0,1,2,3,0,2	0.0211111	0.785556	0.003238	6.63884
0,0,1,2,3,2	0.0211111	0.806667	0.003157	6.80973
0,1,1,2,0,3	0.0211111	0.827778	0.003231	6.65327
0,1,2,3,1,4	0.0188889	0.846667	0.018953	0.996552
0,1,1,2,3,4	0.0188889	0.865556	0.019037	0.99207
0,1,2,2,3,2	0.0133333	0.878889	0.006389	2.10161
0,1,2,3,4,2	0.0133333	0.892222	0.018676	0.710063
0,1,1,2,3,2	0.0122222	0.904444	0.003201	3.85312
0,1,2,2,3,4	0.0122222	0.916667	0.018858	0.643765
0,0,1,1,2,3	0.00888889	0.925556	0.00329	2.71705
0,0,1,1,0,2	0.00777778	0.933333	0.001604	4.87916
0,0,1,2,0,1	0.00666667	0.94	0.001498	4.47354
0,1,2,3,1,3	0.00666667	0.946667	0.003235	2.06791
0,1,2,2,1,3	0.00666667	0.953333	0.00327	2.04571
0,0,1,2,3,1	0.00555556	0.958889	0.00322	1.72938
0,0,1,1,0,1	0.00555556	0.964444	0.0012	4.64991
0,0,1,1,2,1	0.00444444	0.968889	0.001563	2.85176
0,1,2,2,1,2	0.00444444	0.973333	0.001578	2.82461
0,1,2,3,1,2	0.00444444	0.977778	0.003211	1.38585
0,1,2,1,3,4	0.00333333	0.981111	0.019018	0.172514
0,1,1,2,1,3	0.00333333	0.984444	0.006446	0.515502
0,1,1,2,1,2	0.00222222	0.986667	0.001624	1.36918
0,1,1,1,2,1	0.00111111	0.987778	0.004695	0.235809
0,0,1,2,1,2	0.00111111	0.988889	0.000809	1.37385
0,1,2,1,3,1	0.00111111	0.99	0.00654	0.168971
0,1,2,1,0,1	0.00111111	0.991111	0.001603	0.692803
0,1,0,2,1,2	0.00111111	0.992222	0.000734	1.51435
0,1,1,2,0,1	0.00111111	0.993333	0.00156	0.711931
0,1,0,2,3,4	0.00111111	0.994444	0.019165	0.0569282
0,1,2,3,2,3	0.00111111	0.995556	0.003221	0.34423
0,1,2,3,2,4	0.00111111	0.996667	0.018934	0.0576363
0,0,0,1,2,3	0.00111111	0.997778	0.006369	0.173538
0,0,0,1,2,1	0.00111111	0.998889	0.001574	0.705588
0,0,0,1,0,2	0.00111111	1	0.004648	0.238205
