generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2561	0	10	0.263158	none	
ConcentrationScaler	390	406	3	0.0789474	2.55277	
TimeSizeRateMixer	1807	1609	6	0.157895	0.252346	
TimeRootSizeMixer	1714	1374	6	0.157895	0.236505	
EventTimeScaler	6451	5747	1	0.0263158	0.900981	
RootPopulationSizeScaler0	1752	1697	1	0.0263158	0.435776	
LeafPopulationSizeScaler0	2134	1358	1	0.0263158	1.40715	
RootPopulationSizeScaler1	1831	1653	1	0.0263158	0.420868	
LeafPopulationSizeScaler1	2311	1166	1	0.0263158	1.39986	
RootPopulationSizeScaler2	1897	1595	1	0.0263158	0.416232	
LeafPopulationSizeScaler2	2221	1248	1	0.0263158	1.25143	
RootPopulationSizeScaler3	1776	1713	1	0.0263158	0.441322	
LeafPopulationSizeScaler3	1997	1476	1	0.0263158	1.10159	
RootPopulationSizeScaler4	1749	1719	1	0.0263158	0.432459	
LeafPopulationSizeScaler4	2326	1147	1	0.0263158	1.43936	
RootPopulationSizeScaler5	1748	1752	1	0.0263158	0.437016	
LeafPopulationSizeScaler5	2171	1316	1	0.0263158	1.61369	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5140	0	10	0.263158	none	
ConcentrationScaler	728	842	3	0.0789474	2.52347	
TimeSizeRateMixer	3493	3210	6	0.157895	0.264499	
TimeRootSizeMixer	3615	3109	6	0.157895	0.252822	
EventTimeScaler	13176	12243	1	0.0263158	0.946895	
RootPopulationSizeScaler0	3368	3441	1	0.0263158	0.44528	
LeafPopulationSizeScaler0	4001	2889	1	0.0263158	1.5256	
RootPopulationSizeScaler1	3537	3391	1	0.0263158	0.43752	
LeafPopulationSizeScaler1	4256	2648	1	0.0263158	1.53498	
RootPopulationSizeScaler2	3601	3311	1	0.0263158	0.431706	
LeafPopulationSizeScaler2	4196	2718	1	0.0263158	1.36953	
RootPopulationSizeScaler3	3394	3529	1	0.0263158	0.450759	
LeafPopulationSizeScaler3	3755	3113	1	0.0263158	1.16118	
RootPopulationSizeScaler4	3405	3488	1	0.0263158	0.4441	
LeafPopulationSizeScaler4	4329	2556	1	0.0263158	1.6039	
RootPopulationSizeScaler5	3407	3532	1	0.0263158	0.450836	
LeafPopulationSizeScaler5	4080	2801	1	0.0263158	1.74713	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7761	0	10	0.263158	none	
ConcentrationScaler	1083	1286	3	0.0789474	2.51896	
TimeSizeRateMixer	5215	4877	6	0.157895	0.271214	
TimeRootSizeMixer	5391	4912	6	0.157895	0.25997	
EventTimeScaler	19740	18996	1	0.0263158	0.968172	
RootPopulationSizeScaler0	4994	5245	1	0.0263158	0.451119	
LeafPopulationSizeScaler0	5764	4519	1	0.0263158	1.57469	
RootPopulationSizeScaler1	5187	5139	1	0.0263158	0.44533	
LeafPopulationSizeScaler1	6188	4112	1	0.0263158	1.61562	
RootPopulationSizeScaler2	5252	5090	1	0.0263158	0.438475	
LeafPopulationSizeScaler2	6080	4220	1	0.0263158	1.42909	
RootPopulationSizeScaler3	5008	5317	1	0.0263158	0.457091	
LeafPopulationSizeScaler3	5516	4771	1	0.0263158	1.1962	
RootPopulationSizeScaler4	4997	5299	1	0.0263158	0.448374	
LeafPopulationSizeScaler4	6282	3994	1	0.0263158	1.69237	
RootPopulationSizeScaler5	4941	5375	1	0.0263158	0.453868	
LeafPopulationSizeScaler5	5915	4364	1	0.0263158	1.82157	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10366	0	10	0.263158	none	
ConcentrationScaler	1444	1716	3	0.0789474	2.53732	
TimeSizeRateMixer	6789	6515	6	0.157895	0.274796	
TimeRootSizeMixer	7010	6681	6	0.157895	0.262622	
EventTimeScaler	25685	25648	1	0.0263158	0.977725	
RootPopulationSizeScaler0	6634	7001	1	0.0263158	0.456383	
LeafPopulationSizeScaler0	7511	6206	1	0.0263158	1.60827	
RootPopulationSizeScaler1	6764	6963	1	0.0263158	0.448176	
LeafPopulationSizeScaler1	8021	5671	1	0.0263158	1.66302	
RootPopulationSizeScaler2	6909	6871	1	0.0263158	0.443943	
LeafPopulationSizeScaler2	7914	5811	1	0.0263158	1.46966	
RootPopulationSizeScaler3	6538	7223	1	0.0263158	0.45947	
LeafPopulationSizeScaler3	7191	6517	1	0.0263158	1.21582	
RootPopulationSizeScaler4	6602	7121	1	0.0263158	0.452105	
LeafPopulationSizeScaler4	8180	5527	1	0.0263158	1.74999	
RootPopulationSizeScaler5	6503	7218	1	0.0263158	0.456191	
LeafPopulationSizeScaler5	7746	5937	1	0.0263158	1.87267	
generation 50000:
