model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,1,1,1	0.0822222	0.0822222	0.001764	50.6975
0,0,0,1,1,1	0.0466667	0.128889	0.001243	39.3324
0,1,2,3,4,5	0.0411111	0.17	0.153034	0.237284
0,0,1,2,3,4	0.0388889	0.208889	0.018893	2.1012
0,0,1,2,2,2	0.0333333	0.242222	0.001561	22.0557
0,0,0,1,2,3	0.0322222	0.274444	0.006488	5.0985
0,0,1,1,2,1	0.0322222	0.306667	0.001585	20.9731
0,0,1,1,2,3	0.0266667	0.333333	0.003346	8.16067
0,0,1,2,2,3	0.0233333	0.356667	0.003219	7.39791
0,1,2,2,2,2	0.0233333	0.38	0.004616	5.15176
0,0,1,1,2,2	0.0233333	0.403333	0.000793	30.1032
0,0,1,1,1,2	0.0222222	0.425556	0.001574	14.4165
0,0,0,0,0,0	0.02	0.445556	0.025999	0.764551
0,0,0,1,2,2	0.02	0.465556	0.001565	13.02
0,1,2,2,3,4	0.02	0.485556	0.019111	1.04747
0,1,2,3,3,4	0.0177778	0.503333	0.018985	0.935261
0,0,0,1,2,1	0.0166667	0.52	0.001556	10.8758
0,0,1,2,3,1	0.0166667	0.536667	0.003214	5.25659
0,0,1,2,1,3	0.0166667	0.553333	0.003171	5.3281
0,0,1,2,3,2	0.0166667	0.57	0.003169	5.33147
0,1,0,0,0,0	0.0166667	0.586667	0.007438	2.26178
0,0,1,2,1,1	0.0166667	0.603333	0.001582	10.6968
0,0,0,0,1,2	0.0155556	0.618889	0.004781	3.28923
0,0,0,0,1,1	0.0155556	0.634444	0.001828	8.62827
0,0,0,1,1,2	0.0155556	0.65	0.001591	9.91591
0,0,1,2,3,3	0.0155556	0.665556	0.003336	4.72082
0,1,0,2,3,4	0.0144444	0.68	0.019047	0.754816
0,1,2,2,3,2	0.0144444	0.694444	0.006637	2.19359
0,1,1,2,3,4	0.0133333	0.707778	0.018967	0.698961
0,1,2,3,4,3	0.0133333	0.721111	0.018832	0.704069
0,1,2,2,2,3	0.0133333	0.734444	0.006526	2.05721
0,1,2,3,4,4	0.0122222	0.746667	0.018938	0.640993
0,1,2,3,3,3	0.0122222	0.758889	0.006416	1.91616
0,1,0,0,2,3	0.01	0.768889	0.006517	1.53985
0,1,1,2,3,3	0.01	0.778889	0.003156	3.19047
0,1,2,1,3,4	0.00888889	0.787778	0.018884	0.465963
0,1,2,2,3,3	0.00888889	0.796667	0.003138	2.8491
0,1,0,2,2,2	0.00777778	0.804444	0.001604	4.87916
0,1,2,3,2,2	0.00777778	0.812222	0.006446	1.20822
0,1,1,2,2,3	0.00666667	0.818889	0.00319	2.09718
0,1,0,2,3,3	0.00666667	0.825556	0.003327	2.01054
0,1,1,2,2,2	0.00666667	0.832222	0.001577	4.2491
0,1,2,3,2,4	0.00666667	0.838889	0.019159	0.343589
0,0,1,2,2,1	0.00555556	0.844444	0.000752	7.42339
0,0,1,0,2,3	0.00555556	0.85	0.006349	0.87433
0,1,2,3,4,2	0.00555556	0.855556	0.019032	0.28795
0,1,0,0,0,2	0.00555556	0.861111	0.004776	1.16414
0,1,0,0,2,0	0.00555556	0.866667	0.004766	1.16659
0,0,0,1,0,1	0.00555556	0.872222	0.001823	3.05892
0,0,0,0,0,1	0.00555556	0.877778	0.00725	0.764978
0,1,0,0,2,2	0.00555556	0.883333	0.001597	3.49259
0,0,1,2,1,2	0.00444444	0.887778	0.000801	5.56893
0,1,0,2,3,2	0.00444444	0.892222	0.003322	1.33939
0,1,1,2,1,1	0.00444444	0.896667	0.004624	0.960995
0,1,1,1,2,2	0.00444444	0.901111	0.001621	2.74957
0,1,1,1,1,2	0.00444444	0.905556	0.004725	0.940358
0,1,2,1,3,3	0.00333333	0.908889	0.003219	1.03564
0,1,1,0,0,0	0.00333333	0.912222	0.001837	1.81728
0,1,2,3,1,1	0.00333333	0.915556	0.006473	0.513337
0,1,1,1,2,3	0.00333333	0.918889	0.006284	0.528877
0,1,2,1,1,3	0.00333333	0.922222	0.00652	0.509613
0,1,0,2,0,0	0.00333333	0.925556	0.004697	0.708702
0,1,2,0,0,3	0.00333333	0.928889	0.006303	0.527273
0,0,1,0,1,1	0.00222222	0.931111	0.001216	1.82933
0,1,2,0,0,0	0.00222222	0.933333	0.004645	0.47725
0,1,2,0,3,2	0.00222222	0.935556	0.003211	0.69138
0,0,1,0,1,0	0.00222222	0.937778	0.001821	1.22082
0,0,1,0,1,2	0.00222222	0.94	0.001551	1.43373
0,1,2,1,2,2	0.00222222	0.942222	0.001647	1.35003
0,0,1,0,2,0	0.00222222	0.944444	0.004687	0.472953
0,1,2,1,3,2	0.00222222	0.946667	0.003341	0.664391
0,1,1,2,1,3	0.00222222	0.948889	0.006376	0.347078
