model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.938889	0.938889	0.026237	570.208
0,1,1,1,1,1	0.0222222	0.961111	0.007379	3.05727
0,0,1,0,0,0	0.0144444	0.975556	0.007379	1.97154
0,0,0,0,1,0	0.00555556	0.981111	0.007286	0.761171
0,1,0,1,1,1	0.00333333	0.984444	0.001867	1.78802
0,1,1,1,0,1	0.00222222	0.986667	0.001898	1.1712
0,0,0,0,0,1	0.00222222	0.988889	0.007189	0.307576
0,0,1,2,0,2	0.00111111	0.99	0.001561	0.711474
0,0,1,1,0,0	0.00111111	0.991111	0.001889	0.587743
0,1,0,0,1,1	0.00111111	0.992222	0.001262	0.880304
0,0,1,0,1,0	0.00111111	0.993333	0.00186	0.596924
0,1,1,0,0,0	0.00111111	0.994444	0.001864	0.59564
0,1,1,0,1,1	0.00111111	0.995556	0.001891	0.58712
0,1,1,1,0,0	0.00111111	0.996667	0.001196	0.928944
0,0,0,1,0,1	0.00111111	0.997778	0.001812	0.612766
0,1,1,1,1,0	0.00111111	0.998889	0.001804	0.615488
0,1,0,0,0,0	0.00111111	1	0.007307	0.151118
