model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.558889	0.558889	0.026015	47.4358
0,0,0,1,0,0	0.0666667	0.625556	0.00745	9.5163
0,0,0,0,0,1	0.0333333	0.658889	0.007547	4.53459
0,0,0,1,0,1	0.0255556	0.684444	0.001816	14.4153
0,0,0,0,1,0	0.0211111	0.705556	0.007536	2.84022
0,1,1,1,1,1	0.02	0.725556	0.007547	2.68373
0,1,0,0,0,0	0.0166667	0.742222	0.00723	2.32733
0,0,0,1,0,2	0.0155556	0.757778	0.004705	3.34262
0,0,1,0,0,0	0.0144444	0.772222	0.007381	1.971
0,1,1,0,1,0	0.01	0.782222	0.001191	8.47102
0,0,0,1,1,1	0.00888889	0.791111	0.001216	7.36653
0,0,1,1,1,1	0.00666667	0.797778	0.001837	3.64675
0,0,1,1,0,1	0.00666667	0.804444	0.00122	5.49444
0,0,1,0,1,1	0.00666667	0.811111	0.001196	5.60483
0,0,1,0,1,0	0.00666667	0.817778	0.001833	3.65472
0,1,1,0,0,0	0.00666667	0.824444	0.00183	3.66073
0,1,0,1,0,1	0.00666667	0.831111	0.001221	5.48994
0,0,1,1,0,0	0.00555556	0.836667	0.001861	2.99634
0,0,0,1,2,3	0.00444444	0.841111	0.006427	0.69015
0,1,0,0,0,1	0.00444444	0.845556	0.001855	2.40216
0,0,0,1,2,0	0.00444444	0.85	0.004793	0.926954
0,0,1,2,0,0	0.00444444	0.854444	0.004718	0.94176
0,1,1,2,1,1	0.00444444	0.858889	0.004713	0.942764
0,0,0,0,1,2	0.00444444	0.863333	0.004757	0.934002
0,1,1,2,1,2	0.00444444	0.867778	0.001641	2.716
0,0,1,1,1,0	0.00444444	0.872222	0.001254	3.55557
0,1,0,2,0,0	0.00333333	0.875556	0.004722	0.704932
0,1,1,1,1,0	0.00333333	0.878889	0.001813	1.84138
0,1,0,1,1,1	0.00333333	0.882222	0.001807	1.8475
0,1,0,2,2,2	0.00333333	0.885556	0.001601	2.08565
0,1,0,1,0,0	0.00333333	0.888889	0.001849	1.80546
0,1,1,0,0,1	0.00333333	0.892222	0.001229	2.71796
0,0,1,2,1,2	0.00333333	0.895556	0.0008	4.17726
0,0,0,0,1,1	0.00333333	0.898889	0.001869	1.78611
0,0,0,1,1,0	0.00333333	0.902222	0.001807	1.8475
0,1,0,0,2,0	0.00333333	0.905556	0.004774	0.697217
0,1,0,0,1,0	0.00333333	0.908889	0.001856	1.79864
0,0,1,2,3,0	0.00222222	0.911111	0.006413	0.345063
0,1,1,1,0,0	0.00222222	0.913333	0.001229	1.80995
0,1,1,0,1,1	0.00222222	0.915556	0.001878	1.1837
0,0,1,0,1,2	0.00222222	0.917778	0.00161	1.38111
0,1,0,0,0,2	0.00222222	0.92	0.004734	0.468236
0,1,1,1,0,1	0.00222222	0.922222	0.001832	1.21348
0,1,1,1,2,1	0.00222222	0.924444	0.004804	0.461381
0,1,2,0,0,0	0.00222222	0.926667	0.004763	0.465371
0,1,2,2,0,2	0.00222222	0.928889	0.001642	1.35415
0,0,1,2,0,1	0.00222222	0.931111	0.001557	1.4282
0,1,0,1,0,2	0.00222222	0.933333	0.001514	1.46882
0,1,0,1,1,0	0.00222222	0.935556	0.001167	1.90623
0,1,2,2,2,3	0.00222222	0.937778	0.006306	0.350956
0,1,0,2,1,2	0.00222222	0.94	0.00077	2.8902
0,0,1,1,0,2	0.00222222	0.942222	0.001562	1.42362
0,1,0,2,0,1	0.00222222	0.944444	0.001595	1.39412
0,1,0,2,1,0	0.00222222	0.946667	0.001593	1.39587
0,1,0,2,0,3	0.00111111	0.947778	0.006373	0.173428
