generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2716	0	10	0.263158	none	
ConcentrationScaler	398	392	3	0.0789474	2.11464	
TimeSizeRateMixer	1913	1997	6	0.157895	0.306747	
TimeRootSizeMixer	2212	1761	6	0.157895	0.240727	
EventTimeScaler	8540	6656	1	0.0263158	1.04973	
RootPopulationSizeScaler0	1716	1655	1	0.0263158	0.438	
LeafPopulationSizeScaler0	2336	1022	1	0.0263158	1.57934	
RootPopulationSizeScaler1	1777	1578	1	0.0263158	0.433165	
LeafPopulationSizeScaler1	2111	1242	1	0.0263158	1.49942	
RootPopulationSizeScaler2	1704	1682	1	0.0263158	0.437352	
LeafPopulationSizeScaler2	2151	1197	1	0.0263158	1.4462	
RootPopulationSizeScaler3	1794	1581	1	0.0263158	0.417239	
LeafPopulationSizeScaler3	2333	1023	1	0.0263158	1.65309	
RootPopulationSizeScaler4	1771	1590	1	0.0263158	0.433989	
LeafPopulationSizeScaler4	2357	982	1	0.0263158	1.86774	
RootPopulationSizeScaler5	1753	1614	1	0.0263158	0.42884	
LeafPopulationSizeScaler5	2507	868	1	0.0263158	1.56577	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5394	0	10	0.263158	none	
ConcentrationScaler	790	800	3	0.0789474	2.19948	
TimeSizeRateMixer	3785	4054	6	0.157895	0.315359	
TimeRootSizeMixer	4139	3593	6	0.157895	0.251755	
EventTimeScaler	16101	14006	1	0.0263158	1.10438	
RootPopulationSizeScaler0	3367	3393	1	0.0263158	0.453069	
LeafPopulationSizeScaler0	4489	2297	1	0.0263158	1.79329	
RootPopulationSizeScaler1	3429	3315	1	0.0263158	0.448187	
LeafPopulationSizeScaler1	4018	2751	1	0.0263158	1.63316	
RootPopulationSizeScaler2	3333	3453	1	0.0263158	0.449152	
LeafPopulationSizeScaler2	4047	2714	1	0.0263158	1.57366	
RootPopulationSizeScaler3	3506	3297	1	0.0263158	0.434407	
LeafPopulationSizeScaler3	4390	2356	1	0.0263158	1.86364	
RootPopulationSizeScaler4	3393	3393	1	0.0263158	0.448351	
LeafPopulationSizeScaler4	4395	2349	1	0.0263158	2.10178	
RootPopulationSizeScaler5	3389	3388	1	0.0263158	0.441508	
LeafPopulationSizeScaler5	4713	2068	1	0.0263158	1.81021	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	8107	0	10	0.263158	none	
ConcentrationScaler	1146	1219	3	0.0789474	2.22484	
TimeSizeRateMixer	5651	6108	6	0.157895	0.318813	
TimeRootSizeMixer	6042	5418	6	0.157895	0.258327	
EventTimeScaler	23727	21352	1	0.0263158	1.13505	
RootPopulationSizeScaler0	4914	5193	1	0.0263158	0.457376	
LeafPopulationSizeScaler0	6464	3666	1	0.0263158	1.90717	
RootPopulationSizeScaler1	5024	5059	1	0.0263158	0.455454	
LeafPopulationSizeScaler1	5806	4324	1	0.0263158	1.69707	
RootPopulationSizeScaler2	4905	5251	1	0.0263158	0.454782	
LeafPopulationSizeScaler2	5810	4311	1	0.0263158	1.63031	
RootPopulationSizeScaler3	5091	5048	1	0.0263158	0.440167	
LeafPopulationSizeScaler3	6343	3771	1	0.0263158	1.96972	
RootPopulationSizeScaler4	4935	5177	1	0.0263158	0.452382	
LeafPopulationSizeScaler4	6322	3787	1	0.0263158	2.21333	
RootPopulationSizeScaler5	4966	5157	1	0.0263158	0.4457	
LeafPopulationSizeScaler5	6797	3330	1	0.0263158	1.94937	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10812	0	10	0.263158	none	
ConcentrationScaler	1555	1629	3	0.0789474	2.25789	
TimeSizeRateMixer	7450	8215	6	0.157895	0.321006	
TimeRootSizeMixer	7972	7476	6	0.157895	0.261889	
EventTimeScaler	31184	29047	1	0.0263158	1.15242	
RootPopulationSizeScaler0	6487	7003	1	0.0263158	0.460448	
LeafPopulationSizeScaler0	8442	5078	1	0.0263158	1.98004	
RootPopulationSizeScaler1	6594	6856	1	0.0263158	0.458828	
LeafPopulationSizeScaler1	7645	5885	1	0.0263158	1.74448	
RootPopulationSizeScaler2	6483	7015	1	0.0263158	0.457977	
LeafPopulationSizeScaler2	7663	5818	1	0.0263158	1.67937	
RootPopulationSizeScaler3	6657	6861	1	0.0263158	0.44337	
LeafPopulationSizeScaler3	8230	5243	1	0.0263158	2.04119	
RootPopulationSizeScaler4	6538	6951	1	0.0263158	0.456658	
LeafPopulationSizeScaler4	8219	5261	1	0.0263158	2.2948	
RootPopulationSizeScaler5	6577	6952	1	0.0263158	0.450598	
LeafPopulationSizeScaler5	8863	4605	1	0.0263158	2.04967	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13391	0	10	0.263158	none	
ConcentrationScaler	1967	2071	3	0.0789474	2.27966	
TimeSizeRateMixer	9036	10286	6	0.157895	0.321153	
TimeRootSizeMixer	9735	9472	6	0.157895	0.263396	
EventTimeScaler	37919	36429	1	0.0263158	1.16169	
RootPopulationSizeScaler0	8029	8877	1	0.0263158	0.462056	
LeafPopulationSizeScaler0	10353	6604	1	0.0263158	2.03486	
RootPopulationSizeScaler1	8203	8676	1	0.0263158	0.462667	
LeafPopulationSizeScaler1	9491	7495	1	0.0263158	1.77896	
RootPopulationSizeScaler2	8066	8866	1	0.0263158	0.460079	
LeafPopulationSizeScaler2	9491	7449	1	0.0263158	1.71263	
RootPopulationSizeScaler3	8301	8659	1	0.0263158	0.447082	
LeafPopulationSizeScaler3	10089	6810	1	0.0263158	2.09174	
RootPopulationSizeScaler4	8127	8820	1	0.0263158	0.458543	
LeafPopulationSizeScaler4	10177	6767	1	0.0263158	2.35786	
RootPopulationSizeScaler5	8146	8820	1	0.0263158	0.45219	
LeafPopulationSizeScaler5	10911	5992	1	0.0263158	2.12113	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	16154	0	10	0.263158	none	
ConcentrationScaler	2308	2470	3	0.0789474	2.2896	
TimeSizeRateMixer	11067	12560	6	0.157895	0.322915	
TimeRootSizeMixer	11934	11700	6	0.157895	0.266526	
EventTimeScaler	46289	44905	1	0.0263158	1.17578	
RootPopulationSizeScaler0	9672	10679	1	0.0263158	0.464536	
LeafPopulationSizeScaler0	12266	8147	1	0.0263158	2.07877	
RootPopulationSizeScaler1	9821	10517	1	0.0263158	0.464919	
LeafPopulationSizeScaler1	11279	9141	1	0.0263158	1.80577	
RootPopulationSizeScaler2	9612	10760	1	0.0263158	0.461941	
LeafPopulationSizeScaler2	11241	9150	1	0.0263158	1.73358	
RootPopulationSizeScaler3	9927	10466	1	0.0263158	0.449716	
LeafPopulationSizeScaler3	12016	8344	1	0.0263158	2.13539	
RootPopulationSizeScaler4	9776	10635	1	0.0263158	0.461157	
LeafPopulationSizeScaler4	12153	8285	1	0.0263158	2.41044	
RootPopulationSizeScaler5	9741	10662	1	0.0263158	0.454975	
LeafPopulationSizeScaler5	12907	7460	1	0.0263158	2.17804	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18781	0	10	0.263158	none	
ConcentrationScaler	2690	2901	3	0.0789474	2.30341	
TimeSizeRateMixer	12938	14706	6	0.157895	0.324156	
TimeRootSizeMixer	13936	13779	6	0.157895	0.268312	
EventTimeScaler	53839	52799	1	0.0263158	1.18476	
RootPopulationSizeScaler0	11194	12597	1	0.0263158	0.465196	
LeafPopulationSizeScaler0	14154	9673	1	0.0263158	2.11502	
RootPopulationSizeScaler1	11383	12373	1	0.0263158	0.465838	
LeafPopulationSizeScaler1	13013	10806	1	0.0263158	1.8251	
RootPopulationSizeScaler2	11191	12606	1	0.0263158	0.463176	
LeafPopulationSizeScaler2	12984	10855	1	0.0263158	1.75296	
RootPopulationSizeScaler3	11572	12240	1	0.0263158	0.452442	
LeafPopulationSizeScaler3	13870	9925	1	0.0263158	2.16856	
RootPopulationSizeScaler4	11383	12466	1	0.0263158	0.463554	
LeafPopulationSizeScaler4	14081	9792	1	0.0263158	2.45405	
RootPopulationSizeScaler5	11368	12477	1	0.0263158	0.457061	
LeafPopulationSizeScaler5	14873	8891	1	0.0263158	2.22351	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	21434	0	10	0.263158	none	
ConcentrationScaler	3062	3275	3	0.0789474	2.31485	
