model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.552222	0.552222	0.02579	46.5857
0,1,1,1,1,1	0.0333333	0.585556	0.007421	4.61216
0,1,0,0,0,0	0.03	0.615556	0.007224	4.25033
0,0,0,0,0,1	0.0266667	0.642222	0.007393	3.67844
0,0,0,0,1,0	0.0255556	0.667778	0.007476	3.48177
0,0,1,0,0,0	0.0222222	0.69	0.007336	3.07532
0,0,0,1,0,0	0.02	0.71	0.007419	2.73039
0,0,1,1,0,1	0.00888889	0.718889	0.001222	7.33032
0,0,1,1,1,1	0.00888889	0.727778	0.001886	4.74639
0,0,0,0,1,2	0.00888889	0.736667	0.004737	1.88434
0,0,0,1,1,0	0.00777778	0.744444	0.001859	4.20881
0,1,0,0,1,0	0.00777778	0.752222	0.001887	4.14624
0,1,0,1,1,1	0.00777778	0.76	0.00184	4.25235
0,0,1,0,0,1	0.00666667	0.766667	0.001922	3.48518
0,0,1,1,1,0	0.00666667	0.773333	0.00118	5.68092
0,1,1,1,2,1	0.00555556	0.778889	0.004822	1.15298
0,0,1,0,0,2	0.00555556	0.784444	0.004697	1.18381
0,0,1,0,1,0	0.00555556	0.79	0.001812	3.07752
0,1,2,2,2,2	0.00555556	0.795556	0.004733	1.17476
0,0,0,1,1,1	0.00555556	0.801111	0.001166	4.78566
0,0,0,1,0,1	0.00555556	0.806667	0.001815	3.07243
0,0,1,1,0,0	0.00555556	0.812222	0.001925	2.89654
0,1,0,0,0,1	0.00555556	0.817778	0.001837	3.03556
0,1,1,0,0,0	0.00444444	0.822222	0.001849	2.40997
0,1,1,0,0,1	0.00444444	0.826667	0.001202	3.70958
0,1,1,0,1,0	0.00444444	0.831111	0.001287	3.46429
0,1,1,1,1,0	0.00444444	0.835556	0.001868	2.38541
0,1,0,0,2,0	0.00444444	0.84	0.004741	0.937169
0,1,0,0,1,1	0.00444444	0.844444	0.001216	3.66682
0,0,0,1,2,0	0.00333333	0.847778	0.004668	0.713125
0,1,2,3,1,2	0.00333333	0.851111	0.003257	1.02352
0,1,0,2,0,0	0.00333333	0.854444	0.004588	0.725618
0,1,1,0,1,1	0.00333333	0.857778	0.001794	1.86092
0,1,0,1,0,1	0.00333333	0.861111	0.001273	2.6239
0,1,2,0,3,0	0.00333333	0.864444	0.00653	0.508827
0,1,0,1,0,0	0.00333333	0.867778	0.001844	1.81037
0,1,2,0,0,0	0.00333333	0.871111	0.004698	0.70855
0,0,0,1,0,2	0.00333333	0.874444	0.00472	0.705232
0,1,1,2,1,1	0.00333333	0.877778	0.004699	0.708399
0,1,2,3,2,3	0.00333333	0.881111	0.003224	1.03403
0,1,2,3,3,0	0.00333333	0.884444	0.00318	1.04838
0,1,2,2,3,2	0.00222222	0.886667	0.006528	0.338945
0,1,0,0,0,2	0.00222222	0.888889	0.00474	0.46764
0,0,0,1,2,1	0.00222222	0.891111	0.001583	1.4047
0,1,2,1,3,1	0.00222222	0.893333	0.006441	0.343553
0,1,1,1,1,2	0.00222222	0.895556	0.004802	0.461574
0,1,2,2,0,0	0.00222222	0.897778	0.001554	1.43096
0,0,1,2,2,2	0.00222222	0.9	0.001633	1.36163
0,1,2,0,0,3	0.00222222	0.902222	0.006374	0.347188
0,1,2,1,0,2	0.00222222	0.904444	0.000804	2.76789
0,0,1,1,2,1	0.00222222	0.906667	0.001551	1.43373
0,1,1,1,0,1	0.00222222	0.908889	0.001878	1.1837
0,1,2,3,4,1	0.00222222	0.911111	0.019114	0.114293
0,1,1,1,0,0	0.00222222	0.913333	0.001269	1.75283
0,0,1,2,1,1	0.00222222	0.915556	0.001619	1.37342
0,1,2,3,2,2	0.00222222	0.917778	0.006278	0.352531
0,0,1,2,1,0	0.00222222	0.92	0.001577	1.41006
0,1,2,1,1,1	0.00222222	0.922222	0.004661	0.475604
0,1,2,1,2,2	0.00222222	0.924444	0.001507	1.47566
