model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,1,1,1	0.106667	0.106667	0.001839	64.8088
0,0,1,2,3,4	0.0877778	0.194444	0.018866	5.00417
0,0,1,1,2,1	0.0744444	0.268889	0.001611	49.8464
0,1,2,3,4,5	0.0488889	0.317778	0.15341	0.28366
0,0,1,1,2,3	0.0444444	0.362222	0.003192	14.5248
0,0,1,2,3,1	0.0355556	0.397778	0.003214	11.4337
0,0,1,2,3,3	0.0344444	0.432222	0.003252	10.9339
0,1,2,2,3,2	0.0333333	0.465556	0.006399	5.35429
0,1,2,3,4,3	0.0288889	0.494444	0.018924	1.54224
0,0,1,2,3,2	0.0277778	0.522222	0.003201	8.89721
0,0,1,2,2,2	0.0266667	0.548889	0.001567	17.4565
0,0,1,1,2,2	0.0266667	0.575556	0.000794	34.478
0,0,1,2,1,1	0.0255556	0.601111	0.001597	16.3957
0,1,2,3,4,2	0.0233333	0.624444	0.019002	1.23339
0,1,2,2,2,2	0.0222222	0.646667	0.004716	4.79646
0,1,2,2,3,4	0.0211111	0.667778	0.018802	1.12546
0,1,2,3,4,4	0.0188889	0.686667	0.018921	0.99827
0,0,1,2,2,3	0.0155556	0.702222	0.003219	4.89298
0,0,1,2,1,3	0.0144444	0.716667	0.003264	4.47558
0,0,1,1,1,2	0.0133333	0.73	0.001525	8.84781
0,1,2,3,2,2	0.0133333	0.743333	0.006574	2.04209
0,1,2,3,2,4	0.0111111	0.754444	0.019102	0.576972
0,1,2,2,3,3	0.0111111	0.765556	0.003233	3.46416
0,1,0,2,3,4	0.01	0.775556	0.019285	0.513674
0,1,2,3,3,3	0.01	0.785556	0.006424	1.56229
0,1,2,3,3,4	0.01	0.795556	0.01927	0.514082
0,0,0,1,2,3	0.00888889	0.804444	0.006343	1.40497
0,0,0,0,1,2	0.00777778	0.812222	0.004684	1.66568
0,0,0,1,2,2	0.00777778	0.82	0.001639	4.7748
0,1,2,2,2,3	0.00777778	0.827778	0.006344	1.22778
0,1,1,2,3,3	0.00777778	0.835556	0.003187	2.45176
0,0,1,2,2,1	0.00777778	0.843333	0.000838	9.34627
0,0,1,2,1,2	0.00666667	0.85	0.00083	8.07932
0,1,0,0,2,0	0.00666667	0.856667	0.004677	1.42827
0,0,0,0,1,1	0.00666667	0.863333	0.001795	3.73224
