model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.462222	0.462222	0.026028	32.1628
0,0,0,0,0,1	0.1	0.562222	0.007371	14.963
0,1,0,0,0,0	0.0355556	0.597778	0.007333	4.99059
0,0,1,0,0,0	0.0244444	0.622222	0.00744	3.34281
0,1,0,0,1,0	0.0222222	0.644444	0.001904	11.9139
0,0,1,0,0,1	0.0222222	0.666667	0.001837	12.3492
0,0,0,1,0,0	0.0211111	0.687778	0.007334	2.91904
0,0,0,0,1,0	0.0211111	0.708889	0.007305	2.93071
0,0,1,1,0,1	0.02	0.728889	0.001169	17.4374
0,1,1,1,1,1	0.02	0.748889	0.00745	2.71894
0,0,0,1,0,2	0.0122222	0.761111	0.004651	2.64801
0,0,1,0,0,2	0.0122222	0.773333	0.004869	2.5289
0,0,1,1,0,2	0.0122222	0.785556	0.001582	7.80903
0,1,0,0,0,2	0.0122222	0.797778	0.004681	2.63096
0,0,0,1,0,1	0.00777778	0.805556	0.001809	4.32535
0,0,1,0,1,1	0.00777778	0.813333	0.0012	6.52445
0,0,1,1,1,1	0.00666667	0.82	0.001861	3.59963
0,1,1,2,1,3	0.00555556	0.825556	0.006624	0.8378
0,0,0,1,1,1	0.00444444	0.83	0.001286	3.46699
0,0,1,2,0,2	0.00444444	0.834444	0.00151	2.95202
0,0,1,2,0,1	0.00444444	0.838889	0.001584	2.8139
0,0,0,1,1,2	0.00444444	0.843333	0.001528	2.91719
0,1,0,1,1,0	0.00444444	0.847778	0.001259	3.54143
0,1,0,0,1,2	0.00444444	0.852222	0.001596	2.79271
0,0,1,1,0,0	0.00333333	0.855556	0.001842	1.81234
0,0,1,1,1,0	0.00333333	0.858889	0.001203	2.77677
0,1,1,1,0,1	0.00333333	0.862222	0.001849	1.80546
0,1,1,1,1,0	0.00333333	0.865556	0.001782	1.87347
0,1,1,0,0,0	0.00333333	0.868889	0.001847	1.80742
