model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.95	0.95	0.026232	705.306
0,0,0,0,0,1	0.0211111	0.971111	0.007284	2.93922
0,0,0,1,0,0	0.00777778	0.978889	0.007275	1.06965
0,0,0,0,1,0	0.00333333	0.982222	0.007328	0.453053
0,0,1,1,0,0	0.00222222	0.984444	0.001897	1.17182
0,0,1,1,0,1	0.00222222	0.986667	0.001196	1.85996
0,0,0,1,1,0	0.00111111	0.987778	0.001835	0.605071
0,0,1,0,0,1	0.00111111	0.988889	0.001814	0.612089
0,0,1,0,0,2	0.00111111	0.99	0.00481	0.230145
0,0,0,1,0,1	0.00111111	0.991111	0.001772	0.626623
0,0,0,1,0,2	0.00111111	0.992222	0.004837	0.228854
0,1,0,0,0,1	0.00111111	0.993333	0.00186	0.596924
0,1,0,1,0,1	0.00111111	0.994444	0.001203	0.923532
0,1,0,1,1,1	0.00111111	0.995556	0.001865	0.59532
0,1,1,0,0,0	0.00111111	0.996667	0.001873	0.592773
0,1,1,1,0,1	0.00111111	0.997778	0.001767	0.628399
0,1,1,1,1,0	0.00111111	0.998889	0.001873	0.592773
0,1,1,1,1,1	0.00111111	1	0.007325	0.150744
