model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.634444	0.634444	0.025799	65.5369
0,0,0,0,0,1	0.108889	0.743333	0.007318	16.5756
0,0,0,0,1,0	0.0222222	0.765556	0.007326	3.07955
0,1,0,0,0,0	0.0166667	0.782222	0.007508	2.24053
0,0,0,1,0,0	0.0166667	0.798889	0.007341	2.29189
0,1,1,1,1,0	0.0122222	0.811111	0.001803	6.85033
0,0,0,1,0,1	0.0122222	0.823333	0.001816	6.8012
0,0,1,1,1,1	0.00888889	0.832222	0.00188	4.76157
0,1,0,0,0,2	0.00777778	0.84	0.004645	1.67973
0,0,1,0,0,2	0.00666667	0.846667	0.004735	1.41069
0,0,0,1,0,2	0.00666667	0.853333	0.004793	1.39354
0,0,1,0,0,0	0.00666667	0.86	0.007392	0.901217
0,1,1,1,1,1	0.00666667	0.866667	0.007323	0.909772
0,1,1,0,1,1	0.00555556	0.872222	0.001846	3.02074
0,0,1,0,0,1	0.00555556	0.877778	0.001857	3.00281
0,1,0,1,0,1	0.00555556	0.883333	0.00124	4.49973
0,1,0,1,0,2	0.00444444	0.887778	0.001567	2.84447
0,0,0,0,1,2	0.00444444	0.892222	0.004743	0.936772
0,0,0,0,1,1	0.00444444	0.896667	0.001817	2.45249
0,1,1,1,0,1	0.00444444	0.901111	0.001785	2.49654
0,1,0,1,0,0	0.00333333	0.904444	0.001926	1.73315
0,0,1,1,0,2	0.00333333	0.907778	0.001643	2.03225
0,0,0,1,1,0	0.00333333	0.911111	0.001854	1.80058
0,0,0,1,1,1	0.00333333	0.914444	0.001162	2.87487
0,1,1,1,0,0	0.00333333	0.917778	0.001236	2.70255
0,1,1,0,1,2	0.00333333	0.921111	0.001596	2.0922
0,1,1,0,1,0	0.00333333	0.924444	0.001223	2.73131
0,1,1,0,0,2	0.00222222	0.926667	0.001545	1.43931
0,0,1,2,1,1	0.00222222	0.928889	0.001516	1.46688
0,1,2,2,2,2	0.00222222	0.931111	0.004739	0.467739
0,1,2,1,1,1	0.00222222	0.933333	0.004658	0.475912
0,0,1,2,2,0	0.00222222	0.935556	0.001612	1.37939
0,1,2,0,0,3	0.00222222	0.937778	0.006483	0.341313
0,1,0,0,0,1	0.00222222	0.94	0.001878	1.1837
0,1,1,1,2,3	0.00222222	0.942222	0.006413	0.345063
0,0,1,1,1,0	0.00222222	0.944444	0.001184	1.87883
0,0,1,1,0,0	0.00222222	0.946667	0.001815	1.22486
0,0,0,1,1,2	0.00222222	0.948889	0.001492	1.49052
0,0,1,1,1,2	0.00222222	0.951111	0.001588	1.40027
0,0,0,1,2,0	0.00222222	0.953333	0.004658	0.475912
0,1,1,0,0,0	0.00222222	0.955556	0.001756	1.26609
0,0,1,0,1,0	0.00222222	0.957778	0.001803	1.23303
0,1,0,2,0,1	0.00222222	0.96	0.001566	1.41998
0,1,0,1,1,1	0.00222222	0.962222	0.001825	1.21814
0,1,0,2,0,0	0.00111111	0.963333	0.004756	0.232771
0,1,0,1,1,0	0.00111111	0.964444	0.001233	0.901034
0,1,0,2,2,3	0.00111111	0.965556	0.003206	0.345846
0,0,1,0,1,1	0.00111111	0.966667	0.001253	0.886635
0,1,1,0,0,1	0.00111111	0.967778	0.001158	0.959464
0,0,1,2,0,2	0.00111111	0.968889	0.001592	0.697598
0,0,1,2,0,1	0.00111111	0.97	0.0016	0.694105
0,0,1,1,0,1	0.00111111	0.971111	0.001236	0.898845
0,0,1,1,2,1	0.00111111	0.972222	0.001596	0.695847
0,1,1,0,2,0	0.00111111	0.973333	0.001571	0.706938
0,1,0,0,2,3	0.00111111	0.974444	0.006368	0.173565
0,1,0,0,2,0	0.00111111	0.975556	0.004733	0.233907
0,1,1,1,0,2	0.00111111	0.976667	0.001619	0.685946
0,1,0,0,1,2	0.00111111	0.977778	0.001562	0.711018
0,1,0,0,1,0	0.00111111	0.978889	0.001815	0.611751
0,1,1,1,1,2	0.00111111	0.98	0.004745	0.233313
0,1,1,1,2,2	0.00111111	0.981111	0.001598	0.694975
0,0,1,0,2,2	0.00111111	0.982222	0.001496	0.742435
0,1,1,2,1,3	0.00111111	0.983333	0.006572	0.168143
0,1,1,2,2,3	0.00111111	0.984444	0.003196	0.346931
0,1,2,0,0,0	0.00111111	0.985556	0.004732	0.233957
0,0,1,0,2,3	0.00111111	0.986667	0.00643	0.171881
0,1,2,0,1,2	0.00111111	0.987778	0.000752	1.47807
0,1,2,0,2,0	0.00111111	0.988889	0.00152	0.730695
0,1,2,0,2,3	0.00111111	0.99	0.003215	0.344874
0,1,2,1,0,0	0.00111111	0.991111	0.001587	0.699799
0,1,2,1,1,0	0.00111111	0.992222	0.001538	0.72213
0,0,1,2,1,3	0.00111111	0.993333	0.003249	0.341254
0,1,2,1,2,1	0.00111111	0.994444	0.001628	0.682148
0,1,2,2,2,0	0.00111111	0.995556	0.001625	0.683409
0,1,2,2,2,1	0.00111111	0.996667	0.001598	0.694975
0,0,1,2,1,2	0.00111111	0.997778	0.000811	1.37046
0,1,2,3,0,2	0.00111111	0.998889	0.003211	0.345305
0,1,2,3,2,2	0.00111111	1	0.006431	0.171854
