model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.956667	0.956667	0.025875	831.137
0,0,1,0,0,0	0.0133333	0.97	0.007342	1.82706
0,0,0,0,0,1	0.00666667	0.976667	0.007477	0.890896
0,1,0,0,0,0	0.00333333	0.98	0.007379	0.449899
0,0,0,1,0,0	0.00222222	0.982222	0.007281	0.303661
0,0,0,0,1,0	0.00222222	0.984444	0.007329	0.301658
0,1,1,0,0,0	0.00222222	0.986667	0.001877	1.18433
0,0,1,0,0,1	0.00222222	0.988889	0.0019	1.16997
0,1,1,1,1,1	0.00222222	0.991111	0.007408	0.298417
0,0,1,1,1,1	0.00111111	0.992222	0.001835	0.605071
0,0,1,1,2,2	0.00111111	0.993333	0.000781	1.42315
0,0,0,1,1,1	0.00111111	0.994444	0.001191	0.932848
0,1,0,0,1,0	0.00111111	0.995556	0.001803	0.61583
0,0,0,0,1,1	0.00111111	0.996667	0.001865	0.59532
0,1,1,0,1,0	0.00111111	0.997778	0.001223	0.908411
0,1,1,1,0,0	0.00111111	0.998889	0.001218	0.912145
0,0,1,0,1,1	0.00111111	1	0.001236	0.898845
