model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.812222	0.812222	0.025889	162.751
0,0,0,1,0,0	0.0288889	0.841111	0.007421	3.97891
0,1,0,0,0,0	0.0255556	0.866667	0.007322	3.55555
0,0,1,0,0,0	0.0233333	0.89	0.007379	3.21378
0,0,0,0,0,1	0.0144444	0.904444	0.007436	1.95632
0,0,0,0,1,0	0.01	0.914444	0.007435	1.34847
0,1,1,1,1,1	0.01	0.924444	0.007391	1.35656
0,1,1,0,0,1	0.00666667	0.931111	0.001253	5.34956
0,0,1,0,0,1	0.00555556	0.936667	0.001879	2.96759
0,0,0,1,0,1	0.00555556	0.942222	0.001866	2.9883
0,0,1,1,0,0	0.00444444	0.946667	0.001773	2.51346
0,1,1,1,0,1	0.00444444	0.951111	0.001848	2.41127
0,0,1,0,1,0	0.00333333	0.954444	0.001799	1.85573
0,0,0,1,0,2	0.00333333	0.957778	0.004816	0.691108
0,0,0,1,1,0	0.00333333	0.961111	0.001899	1.75784
0,1,1,1,0,0	0.00333333	0.964444	0.001235	2.70474
0,0,1,1,1,0	0.00333333	0.967778	0.001215	2.74932
0,1,0,1,1,1	0.00222222	0.97	0.001883	1.18055
0,0,1,2,0,0	0.00222222	0.972222	0.00469	0.472649
0,1,0,0,1,0	0.00222222	0.974444	0.001864	1.19261
0,0,1,1,0,1	0.00222222	0.976667	0.001217	1.82782
0,1,0,0,0,1	0.00111111	0.977778	0.001848	0.600807
0,0,1,2,3,3	0.00111111	0.978889	0.003252	0.340938
0,1,0,1,0,0	0.00111111	0.98	0.001889	0.587743
0,0,1,1,1,1	0.00111111	0.981111	0.001825	0.608393
0,1,0,2,0,2	0.00111111	0.982222	0.00158	0.702905
0,1,0,2,1,1	0.00111111	0.983333	0.001621	0.685098
0,1,1,0,0,0	0.00111111	0.984444	0.001804	0.615488
0,0,1,0,2,3	0.00111111	0.985556	0.006375	0.173373
0,1,1,0,1,0	0.00111111	0.986667	0.001254	0.885927
0,1,1,0,1,1	0.00111111	0.987778	0.001892	0.586809
0,0,1,0,1,1	0.00111111	0.988889	0.001202	0.924301
0,0,0,1,2,0	0.00111111	0.99	0.004758	0.232672
0,0,0,1,1,1	0.00111111	0.991111	0.001282	0.866553
0,1,1,1,1,2	0.00111111	0.992222	0.004655	0.237845
0,1,1,2,1,2	0.00111111	0.993333	0.001583	0.701571
0,1,1,2,2,1	0.00111111	0.994444	0.001519	0.731177
0,1,2,0,0,2	0.00111111	0.995556	0.001598	0.694975
0,1,2,1,0,0	0.00111111	0.996667	0.001612	0.688929
0,1,2,1,1,2	0.00111111	0.997778	0.001592	0.697598
0,1,2,2,3,0	0.00111111	0.998889	0.003243	0.341887
0,1,2,3,4,1	0.00111111	1	0.019194	0.0568405
