model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.974444	0.974444	0.02607	1424.49
0,1,0,0,0,0	0.00666667	0.981111	0.007282	0.914932
0,0,0,0,0,1	0.00333333	0.984444	0.007373	0.450268
0,0,0,0,1,0	0.00333333	0.987778	0.007428	0.446909
0,0,1,0,0,0	0.00333333	0.991111	0.00726	0.457328
0,1,1,0,0,0	0.00333333	0.994444	0.001822	1.83227
0,0,0,1,1,0	0.00111111	0.995556	0.001855	0.598536
0,0,1,1,1,1	0.00111111	0.996667	0.001796	0.618235
0,1,0,0,1,0	0.00111111	0.997778	0.001817	0.611076
0,1,0,0,1,1	0.00111111	0.998889	0.001253	0.886635
0,1,1,0,1,0	0.00111111	1	0.001279	0.868588
