generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2734	0	10	0.263158	none	
ConcentrationScaler	355	398	3	0.0789474	2.82697	
TimeSizeRateMixer	855	950	6	0.157895	0.214375	
TimeRootSizeMixer	545	1199	6	0.157895	0.0623843	
EventTimeScaler	4473	2504	1	0.0263158	2.1079	
RootPopulationSizeScaler0	1709	1649	1	0.0263158	0.428855	
LeafPopulationSizeScaler0	2286	1066	1	0.0263158	1.45433	
RootPopulationSizeScaler1	1762	1634	1	0.0263158	0.424077	
LeafPopulationSizeScaler1	2300	1050	1	0.0263158	1.73087	
RootPopulationSizeScaler2	1683	1679	1	0.0263158	0.448391	
LeafPopulationSizeScaler2	2129	1239	1	0.0263158	1.7113	
RootPopulationSizeScaler3	1676	1681	1	0.0263158	0.432429	
LeafPopulationSizeScaler3	2192	1191	1	0.0263158	1.81866	
RootPopulationSizeScaler4	1754	1604	1	0.0263158	0.416708	
LeafPopulationSizeScaler4	2204	1155	1	0.0263158	1.6516	
RootPopulationSizeScaler5	1669	1669	1	0.0263158	0.437007	
LeafPopulationSizeScaler5	2179	1184	1	0.0263158	2.05149	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5395	0	10	0.263158	none	
ConcentrationScaler	715	815	3	0.0789474	2.84795	
TimeSizeRateMixer	1696	1964	6	0.157895	0.215814	
TimeRootSizeMixer	1124	2353	6	0.157895	0.0572841	
EventTimeScaler	8404	5560	1	0.0263158	2.29876	
RootPopulationSizeScaler0	3364	3413	1	0.0263158	0.440746	
LeafPopulationSizeScaler0	4287	2469	1	0.0263158	1.6294	
RootPopulationSizeScaler1	3431	3366	1	0.0263158	0.438931	
LeafPopulationSizeScaler1	4275	2475	1	0.0263158	1.92964	
RootPopulationSizeScaler2	3247	3537	1	0.0263158	0.453865	
LeafPopulationSizeScaler2	3988	2790	1	0.0263158	1.85787	
RootPopulationSizeScaler3	3300	3475	1	0.0263158	0.444103	
LeafPopulationSizeScaler3	4137	2644	1	0.0263158	1.99573	
RootPopulationSizeScaler4	3431	3322	1	0.0263158	0.433105	
LeafPopulationSizeScaler4	4170	2566	1	0.0263158	1.83201	
RootPopulationSizeScaler5	3250	3491	1	0.0263158	0.446996	
LeafPopulationSizeScaler5	4105	2683	1	0.0263158	2.25539	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	8007	0	10	0.263158	none	
ConcentrationScaler	1121	1249	3	0.0789474	2.89472	
TimeSizeRateMixer	2520	2997	6	0.157895	0.217702	
TimeRootSizeMixer	1778	3541	6	0.157895	0.0552264	
EventTimeScaler	12288	8756	1	0.0263158	2.40518	
RootPopulationSizeScaler0	4941	5233	1	0.0263158	0.446232	
LeafPopulationSizeScaler0	6262	3892	1	0.0263158	1.72793	
RootPopulationSizeScaler1	5081	5106	1	0.0263158	0.445545	
LeafPopulationSizeScaler1	6239	3944	1	0.0263158	2.03299	
RootPopulationSizeScaler2	4792	5376	1	0.0263158	0.456475	
LeafPopulationSizeScaler2	5810	4357	1	0.0263158	1.93619	
RootPopulationSizeScaler3	4898	5268	1	0.0263158	0.449672	
LeafPopulationSizeScaler3	5940	4272	1	0.0263158	2.0751	
RootPopulationSizeScaler4	5026	5128	1	0.0263158	0.439747	
LeafPopulationSizeScaler4	6019	4124	1	0.0263158	1.91526	
RootPopulationSizeScaler5	4869	5323	1	0.0263158	0.45264	
LeafPopulationSizeScaler5	5953	4276	1	0.0263158	2.35495	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10622	0	10	0.263158	none	
ConcentrationScaler	1483	1693	3	0.0789474	2.89528	
TimeSizeRateMixer	3334	3972	6	0.157895	0.219135	
TimeRootSizeMixer	2396	4699	6	0.157895	0.0535732	
EventTimeScaler	16030	11793	1	0.0263158	2.48108	
RootPopulationSizeScaler0	6516	7065	1	0.0263158	0.448459	
LeafPopulationSizeScaler0	8218	5353	1	0.0263158	1.79393	
RootPopulationSizeScaler1	6690	6924	1	0.0263158	0.448687	
LeafPopulationSizeScaler1	8144	5447	1	0.0263158	2.10288	
RootPopulationSizeScaler2	6339	7214	1	0.0263158	0.458448	
LeafPopulationSizeScaler2	7601	5992	1	0.0263158	1.98565	
RootPopulationSizeScaler3	6482	7099	1	0.0263158	0.452757	
LeafPopulationSizeScaler3	7763	5846	1	0.0263158	2.13246	
RootPopulationSizeScaler4	6686	6880	1	0.0263158	0.445745	
