model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.19	0.19	0.025705	8.89081
0,0,0,0,0,1	0.0866667	0.276667	0.007287	12.927
0,0,1,0,0,0	0.0377778	0.314444	0.007359	5.29583
0,0,0,1,0,0	0.0288889	0.343333	0.007381	4.00064
0,0,0,0,1,0	0.0177778	0.361111	0.007314	2.45654
0,1,1,1,1,1	0.0166667	0.377778	0.007333	2.2944
0,1,0,0,0,0	0.0166667	0.394444	0.007469	2.25232
0,1,1,1,1,0	0.0166667	0.411111	0.00185	9.14475
0,1,1,1,1,2	0.0166667	0.427778	0.004665	3.61631
0,0,0,0,1,2	0.0144444	0.442222	0.004791	3.04444
0,0,1,1,0,0	0.0133333	0.455556	0.001919	7.02844
0,0,1,0,0,2	0.0133333	0.468889	0.004768	2.8207
0,0,1,2,0,0	0.0133333	0.482222	0.00462	2.91149
0,1,2,1,1,3	0.0133333	0.495556	0.006532	2.0553
0,1,1,1,0,0	0.0122222	0.507778	0.00127	9.7305
0,0,0,1,0,2	0.0111111	0.518889	0.004732	2.36323
0,0,1,2,0,3	0.0111111	0.53	0.006426	1.73728
0,1,1,1,2,3	0.0111111	0.541111	0.006451	1.7305
0,0,1,2,2,3	0.01	0.551111	0.00326	3.08837
0,1,2,2,1,3	0.01	0.561111	0.003202	3.14449
0,1,2,3,4,5	0.00888889	0.57	0.152809	0.049723
0,1,2,3,2,4	0.00888889	0.578889	0.018949	0.464334
0,0,1,1,2,0	0.00888889	0.587778	0.001603	5.58592
0,0,1,1,0,2	0.00888889	0.596667	0.001623	5.51698
0,1,0,0,0,2	0.00888889	0.605556	0.004816	1.85328
0,0,1,0,1,0	0.00777778	0.613333	0.001821	4.2968
0,1,1,2,3,4	0.00777778	0.621111	0.018875	0.407459
0,1,0,2,0,3	0.00777778	0.628889	0.006425	1.2122
0,1,2,2,3,4	0.00777778	0.636667	0.018932	0.406209
0,0,0,1,0,1	0.00777778	0.644444	0.00185	4.22932
0,1,1,0,0,0	0.00777778	0.652222	0.001795	4.35915
0,1,0,2,0,0	0.00777778	0.66	0.004796	1.6266
0,1,2,3,3,0	0.00666667	0.666667	0.003204	2.08799
0,0,1,0,2,0	0.00666667	0.673333	0.004797	1.39237
0,0,1,1,1,0	0.00666667	0.68	0.00123	5.44972
