model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.225556	0.225556	0.025783	11.0049
0,1,0,0,0,0	0.0777778	0.303333	0.007348	11.3933
0,0,1,1,1,1	0.0522222	0.355556	0.001904	28.8838
0,0,0,0,0,1	0.0477778	0.403333	0.007472	6.6649
0,0,0,1,0,1	0.0388889	0.442222	0.001859	21.7252
0,0,0,1,1,1	0.0344444	0.476667	0.001277	27.8995
0,0,0,1,0,0	0.0233333	0.5	0.007293	3.25196
0,0,0,1,0,2	0.0233333	0.523333	0.004717	5.04094
0,0,0,1,2,3	0.0166667	0.54	0.006469	2.60311
0,0,0,0,1,1	0.0155556	0.555556	0.00192	8.21407
0,0,1,1,0,1	0.0155556	0.571111	0.001256	12.5649
0,1,0,2,0,0	0.0133333	0.584444	0.004712	2.85438
0,0,0,1,1,2	0.0111111	0.595556	0.001603	6.99809
0,0,0,1,2,1	0.0111111	0.606667	0.00159	7.0554
0,1,2,2,2,2	0.01	0.616667	0.004807	2.09121
0,0,1,1,1,2	0.01	0.626667	0.001572	6.41548
0,0,1,2,1,1	0.01	0.636667	0.001642	6.14155
0,1,1,0,1,0	0.00888889	0.645556	0.001199	7.47111
0,1,1,0,0,0	0.00888889	0.654444	0.001849	4.84155
0,1,2,0,0,0	0.00888889	0.663333	0.004769	1.87164
0,0,1,1,2,1	0.00888889	0.672222	0.001546	5.7922
0,1,0,0,0,2	0.00888889	0.681111	0.004708	1.896
0,0,0,0,1,0	0.00888889	0.69	0.007316	1.21692
0,1,0,2,0,3	0.00777778	0.697778	0.006431	1.21106
0,1,1,1,1,1	0.00777778	0.705556	0.007408	1.05031
0,0,0,1,2,2	0.00777778	0.713333	0.001548	5.05595
0,0,1,0,0,0	0.00666667	0.72	0.007354	0.905909
0,1,1,2,1,2	0.00666667	0.726667	0.001522	4.40289
0,0,1,2,0,2	0.00666667	0.733333	0.001595	4.20107
0,1,2,3,4,5	0.00555556	0.738889	0.153072	0.0309099
0,0,1,2,3,2	0.00555556	0.744444	0.003244	1.71654
0,1,0,0,2,0	0.00555556	0.75	0.004693	1.18482
0,0,0,0,1,2	0.00555556	0.755556	0.004817	1.15418
0,0,1,2,2,3	0.00555556	0.761111	0.003253	1.71178
0,0,1,2,2,1	0.00555556	0.766667	0.000758	7.36459
0,0,1,0,0,1	0.00555556	0.772222	0.001869	2.98349
0,0,1,2,1,2	0.00555556	0.777778	0.000797	7.00394
0,1,0,2,0,2	0.00444444	0.782222	0.001614	2.76151
0,1,0,2,3,0	0.00444444	0.786667	0.006364	0.697026
0,1,2,0,0,3	0.00444444	0.791111	0.006425	0.690366
0,1,0,2,2,3	0.00444444	0.795556	0.003215	1.38412
0,0,1,2,0,3	0.00444444	0.8	0.006427	0.69015
0,1,2,0,0,2	0.00444444	0.804444	0.001565	2.84811
0,0,0,1,1,0	0.00444444	0.808889	0.001852	2.40606
0,1,2,2,0,0	0.00444444	0.813333	0.001558	2.86093
0,0,1,2,3,3	0.00333333	0.816667	0.003275	1.01787
0,0,1,2,3,4	0.00333333	0.82	0.018926	0.173369
0,0,1,1,0,0	0.00333333	0.823333	0.001814	1.84036
0,1,2,3,2,3	0.00333333	0.826667	0.003299	1.01044
0,1,1,2,1,3	0.00333333	0.83	0.006496	0.511508
0,1,2,3,4,4	0.00333333	0.833333	0.018849	0.174091
0,1,1,1,1,2	0.00333333	0.836667	0.004767	0.698246
0,1,2,3,0,2	0.00333333	0.84	0.003188	1.04574
0,0,1,2,3,1	0.00333333	0.843333	0.003187	1.04607
0,1,2,3,4,3	0.00333333	0.846667	0.018876	0.173837
0,0,1,0,0,2	0.00333333	0.85	0.004743	0.701796
0,1,2,2,3,4	0.00333333	0.853333	0.019068	0.172053
0,1,2,2,3,2	0.00333333	0.856667	0.006501	0.511112
0,0,1,2,1,3	0.00333333	0.86	0.003228	1.03274
0,1,1,0,0,1	0.00333333	0.863333	0.001291	2.58727
0,0,1,0,1,0	0.00333333	0.866667	0.001836	1.81827
0,1,0,2,3,3	0.00333333	0.87	0.003179	1.04871
0,1,0,2,3,4	0.00333333	0.873333	0.018908	0.173537
0,1,0,2,3,2	0.00333333	0.876667	0.003132	1.0645
0,1,1,2,2,2	0.00333333	0.88	0.001594	2.09482
0,1,0,2,2,0	0.00333333	0.883333	0.001586	2.10541
0,1,0,2,2,2	0.00333333	0.886667	0.001615	2.06754
0,0,1,2,2,2	0.00333333	0.89	0.001542	2.16558
0,1,2,3,3,2	0.00222222	0.892222	0.003171	0.700129
0,1,2,3,2,4	0.00222222	0.894444	0.018972	0.115165
0,1,0,2,1,0	0.00222222	0.896667	0.001572	1.41455
0,0,1,1,2,3	0.00222222	0.898889	0.003138	0.707515
0,1,2,2,2,3	0.00222222	0.901111	0.006436	0.343822
0,0,1,0,2,0	0.00222222	0.903333	0.004771	0.464587
0,1,2,2,3,0	0.00222222	0.905556	0.00322	0.689441
0,1,0,1,1,2	0.00222222	0.907778	0.001554	1.43096
0,1,2,3,0,0	0.00222222	0.91	0.006383	0.346695
0,1,1,0,1,1	0.00222222	0.912222	0.001763	1.26106
0,1,2,0,3,0	0.00222222	0.914444	0.006342	0.348951
0,1,1,0,2,2	0.00222222	0.916667	0.000838	2.6555
0,1,1,1,0,0	0.00222222	0.918889	0.001239	1.79533
0,1,0,0,2,2	0.00222222	0.921111	0.001528	1.45535
0,1,2,3,0,3	0.00222222	0.923333	0.00309	0.71854
0,1,1,1,2,0	0.00222222	0.925556	0.001592	1.39675
0,1,2,0,2,3	0.00222222	0.927778	0.003174	0.699465
0,1,2,0,2,2	0.00222222	0.93	0.001575	1.41185
0,1,0,0,1,0	0.00222222	0.932222	0.00183	1.21481
0,1,1,2,0,3	0.00222222	0.934444	0.003191	0.695727
0,0,1,1,2,2	0.00222222	0.936667	0.000756	2.94377
0,0,1,2,0,1	0.00222222	0.938889	0.001602	1.38802
0,1,2,3,0,4	0.00222222	0.941111	0.018987	0.115073
0,1,2,2,0,2	0.00222222	0.943333	0.001581	1.40648
0,1,1,2,2,3	0.00111111	0.944444	0.003185	0.348133
0,1,1,2,3,0	0.00111111	0.945556	0.003121	0.355295
0,1,1,2,3,2	0.00111111	0.946667	0.003217	0.344659
0,1,1,2,3,4	0.00111111	0.947778	0.018926	0.0576611
0,0,0,1,2,0	0.00111111	0.948889	0.004793	0.230965
0,1,1,2,1,1	0.00111111	0.95	0.004828	0.229283
