model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.94	0.94	0.026071	585.256
0,1,0,0,0,0	0.0244444	0.964444	0.007514	3.30964
0,1,1,1,1,1	0.00888889	0.973333	0.007435	1.1973
0,0,1,1,1,1	0.00777778	0.981111	0.00187	4.184
0,0,1,0,0,0	0.00333333	0.984444	0.007437	0.446364
0,0,0,0,1,0	0.00222222	0.986667	0.007582	0.291517
0,1,1,0,1,1	0.00222222	0.988889	0.001755	1.26682
0,0,0,0,0,1	0.00222222	0.991111	0.007414	0.298174
0,0,0,1,0,1	0.00111111	0.992222	0.001857	0.59789
0,1,0,0,0,1	0.00111111	0.993333	0.001838	0.604082
0,1,0,1,0,1	0.00111111	0.994444	0.001219	0.911395
0,1,1,0,0,0	0.00111111	0.995556	0.001836	0.604741
0,0,0,1,0,0	0.00111111	0.996667	0.007484	0.147518
0,1,1,1,0,0	0.00111111	0.997778	0.001268	0.876133
0,0,0,0,1,1	0.00111111	0.998889	0.001787	0.621354
0,1,2,2,2,2	0.00111111	1	0.004753	0.232918
