model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.925556	0.925556	0.026108	463.775
0,0,0,0,1,0	0.0277778	0.953333	0.007343	3.8624
0,0,0,1,1,0	0.00666667	0.96	0.001842	3.63683
0,1,0,0,0,0	0.00444444	0.964444	0.007392	0.59947
0,0,0,1,0,0	0.00333333	0.967778	0.007126	0.465991
0,1,1,0,0,0	0.00333333	0.971111	0.001885	1.77092
0,1,0,0,1,1	0.00333333	0.974444	0.001235	2.70474
0,1,1,1,1,1	0.00333333	0.977778	0.007415	0.447698
0,0,1,0,0,0	0.00333333	0.981111	0.007351	0.451625
0,0,0,0,0,1	0.00333333	0.984444	0.00731	0.454177
0,0,0,1,1,1	0.00222222	0.986667	0.001242	1.79099
0,0,0,0,1,1	0.00222222	0.988889	0.001841	1.20753
0,1,1,0,0,1	0.00222222	0.991111	0.001217	1.82782
0,1,0,0,0,1	0.00111111	0.992222	0.001791	0.619964
0,0,1,1,2,1	0.00111111	0.993333	0.001548	0.717458
0,1,0,1,1,0	0.00111111	0.994444	0.001249	0.889478
0,0,1,0,2,1	0.00111111	0.995556	0.001518	0.731659
0,0,0,1,0,1	0.00111111	0.996667	0.00176	0.630903
0,1,1,1,0,0	0.00111111	0.997778	0.001262	0.880304
0,1,1,1,0,1	0.00111111	0.998889	0.001836	0.604741
0,0,1,1,1,1	0.00111111	1	0.001821	0.609732
