model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.962222	0.962222	0.025983	954.808
0,1,1,1,1,1	0.0122222	0.974444	0.00738	1.66425
0,0,0,1,0,0	0.00555556	0.98	0.007366	0.752843
0,0,1,0,0,0	0.00444444	0.984444	0.007342	0.603583
0,0,0,0,1,0	0.00333333	0.987778	0.007395	0.448918
0,1,0,0,0,0	0.00222222	0.99	0.00746	0.296321
0,1,1,1,0,1	0.00222222	0.992222	0.0018	1.23509
0,0,0,0,0,1	0.00111111	0.993333	0.00748	0.147597
0,0,0,1,1,0	0.00111111	0.994444	0.001907	0.582184
0,1,0,1,0,0	0.00111111	0.995556	0.001874	0.592456
0,1,0,1,1,1	0.00111111	0.996667	0.001806	0.614805
0,1,1,0,1,1	0.00111111	0.997778	0.001947	0.570201
0,0,1,0,0,1	0.00111111	0.998889	0.001864	0.59564
0,0,1,1,0,1	0.00111111	1	0.001199	0.926617
