model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.818889	0.818889	0.026059	168.988
0,0,0,0,1,0	0.0633333	0.882222	0.007585	8.84678
0,0,0,1,0,0	0.0188889	0.901111	0.007434	2.57054
0,1,1,1,1,1	0.0177778	0.918889	0.007371	2.43741
0,0,0,0,0,1	0.0122222	0.931111	0.007374	1.66561
0,1,1,1,0,1	0.00666667	0.937778	0.001802	3.71771
0,0,0,0,1,1	0.00555556	0.943333	0.001851	3.01256
0,0,1,0,0,0	0.00555556	0.948889	0.007365	0.752946
0,0,0,1,1,1	0.00444444	0.953333	0.001243	3.58708
0,0,0,1,1,0	0.00444444	0.957778	0.001928	2.31104
0,1,1,1,0,0	0.00444444	0.962222	0.001257	3.54708
0,1,0,0,0,0	0.00444444	0.966667	0.007342	0.603583
0,1,1,1,1,0	0.00333333	0.97	0.00179	1.86508
0,1,1,0,1,1	0.00333333	0.973333	0.001834	1.82026
0,1,1,0,1,0	0.00333333	0.976667	0.001217	2.74479
0,0,1,0,0,1	0.00222222	0.978889	0.001779	1.2497
0,0,1,1,1,1	0.00222222	0.981111	0.001888	1.17742
0,0,0,1,0,1	0.00222222	0.983333	0.001854	1.19905
0,1,0,1,1,1	0.00222222	0.985556	0.001871	1.18814
0,1,0,2,0,0	0.00111111	0.986667	0.00474	0.23356
0,1,1,0,0,0	0.00111111	0.987778	0.00184	0.603424
0,1,1,0,0,1	0.00111111	0.988889	0.001213	0.915909
0,1,0,0,2,1	0.00111111	0.99	0.001606	0.691507
0,1,0,0,2,0	0.00111111	0.991111	0.004819	0.229713
0,1,1,0,2,1	0.00111111	0.992222	0.001519	0.731177
0,1,0,0,1,2	0.00111111	0.993333	0.001562	0.711018
0,1,0,0,1,0	0.00111111	0.994444	0.001892	0.586809
0,0,0,1,2,0	0.00111111	0.995556	0.004841	0.228664
0,0,0,0,1,2	0.00111111	0.996667	0.004651	0.238051
0,1,1,1,2,1	0.00111111	0.997778	0.00468	0.236569
0,1,1,2,2,2	0.00111111	0.998889	0.001555	0.714223
0,1,1,2,3,1	0.00111111	1	0.00633	0.174614
