model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.784444	0.784444	0.026362	134.407
0,0,1,0,0,0	0.0244444	0.808889	0.007335	3.39102
0,1,0,0,0,0	0.0211111	0.83	0.007237	2.95845
0,1,1,1,1,1	0.0144444	0.844444	0.00744	1.95526
0,0,0,0,1,0	0.0144444	0.858889	0.007383	1.97046
0,0,0,1,0,0	0.0133333	0.872222	0.007383	1.81684
0,0,0,0,0,1	0.0111111	0.883333	0.00737	1.51332
0,1,1,0,0,0	0.00555556	0.888889	0.001764	3.16142
0,0,1,0,1,0	0.00555556	0.894444	0.001898	2.93782
0,0,0,1,1,0	0.00555556	0.9	0.00189	2.95028
0,1,0,1,0,0	0.00444444	0.904444	0.001829	2.43637
0,0,0,1,1,1	0.00444444	0.908889	0.001197	3.7251
0,1,1,0,1,1	0.00444444	0.913333	0.001877	2.37395
0,0,0,1,0,1	0.00444444	0.917778	0.001862	2.39311
0,1,0,1,1,1	0.00444444	0.922222	0.001865	2.38925
0,1,0,1,1,0	0.00444444	0.926667	0.001192	3.74074
0,0,1,0,0,2	0.00333333	0.93	0.004708	0.707038
0,0,1,1,0,1	0.00333333	0.933333	0.001217	2.74479
0,0,1,1,1,0	0.00333333	0.936667	0.001205	2.77216
0,1,1,1,1,0	0.00333333	0.94	0.001875	1.78038
0,1,0,0,1,0	0.00333333	0.943333	0.001859	1.79573
0,1,1,1,0,1	0.00333333	0.946667	0.001874	1.78133
0,1,1,1,2,3	0.00222222	0.948889	0.006387	0.346477
0,1,0,0,1,1	0.00222222	0.951111	0.001219	1.82482
0,1,1,1,1,2	0.00222222	0.953333	0.004698	0.471841
0,0,0,0,1,1	0.00222222	0.955556	0.001854	1.19905
0,1,2,2,1,1	0.00222222	0.957778	0.001509	1.4737
0,0,1,1,0,0	0.00222222	0.96	0.001803	1.23303
0,0,0,1,2,0	0.00222222	0.962222	0.004699	0.47174
0,1,0,1,0,1	0.00222222	0.964444	0.001187	1.87408
0,0,1,0,2,0	0.00222222	0.966667	0.004778	0.463903
0,1,2,2,2,2	0.00222222	0.968889	0.004802	0.461574
0,1,0,2,0,0	0.00222222	0.971111	0.004655	0.47622
0,1,1,1,0,0	0.00222222	0.973333	0.001161	1.91609
0,1,2,2,2,3	0.00222222	0.975556	0.006416	0.344901
0,1,1,0,1,0	0.00222222	0.977778	0.001277	1.74184
0,1,1,0,0,1	0.00111111	0.978889	0.00124	0.895942
0,0,0,0,1,2	0.00111111	0.98	0.004872	0.227202
0,1,0,0,2,3	0.00111111	0.981111	0.006445	0.171478
0,1,0,0,2,2	0.00111111	0.982222	0.001525	0.728296
0,1,0,0,2,0	0.00111111	0.983333	0.004765	0.232329
0,1,0,0,1,2	0.00111111	0.984444	0.001583	0.701571
0,1,1,1,2,0	0.00111111	0.985556	0.001596	0.695847
0,0,1,2,0,2	0.00111111	0.986667	0.001559	0.712388
0,1,1,2,1,0	0.00111111	0.987778	0.001595	0.696284
0,1,1,2,1,1	0.00111111	0.988889	0.004688	0.236163
0,1,2,0,1,0	0.00111111	0.99	0.001582	0.702015
0,1,2,0,1,2	0.00111111	0.991111	0.000751	1.48004
0,1,2,0,3,0	0.00111111	0.992222	0.006396	0.172801
0,1,2,1,0,1	0.00111111	0.993333	0.001584	0.701127
0,1,2,2,1,0	0.00111111	0.994444	0.000762	1.45866
0,0,1,1,1,2	0.00111111	0.995556	0.001621	0.685098
0,0,0,1,0,2	0.00111111	0.996667	0.004649	0.238154
0,0,1,0,0,1	0.00111111	0.997778	0.001869	0.594044
0,1,2,2,3,4	0.00111111	0.998889	0.0189	0.057742
0,1,2,3,3,1	0.00111111	1	0.003232	0.343054
