model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.868889	0.868889	0.025782	250.417
0,0,0,1,0,0	0.0333333	0.902222	0.007289	4.69631
0,0,0,0,0,1	0.0211111	0.923333	0.007388	2.89755
0,0,0,1,0,1	0.00888889	0.932222	0.00182	4.91884
0,1,0,0,0,0	0.00888889	0.941111	0.007383	1.2058
0,0,0,1,0,2	0.00666667	0.947778	0.004773	1.39941
0,0,1,0,0,0	0.00666667	0.954444	0.007374	0.903434
0,1,0,1,0,0	0.00666667	0.961111	0.00182	3.68088
0,1,1,0,1,1	0.00555556	0.966667	0.001912	2.91627
0,1,0,1,0,1	0.00444444	0.971111	0.001188	3.75335
0,0,1,0,1,0	0.00444444	0.975556	0.001917	2.32432
0,1,0,0,0,2	0.00444444	0.98	0.0048	0.925595
0,1,0,0,0,1	0.00333333	0.983333	0.001863	1.79187
0,1,1,1,1,1	0.00333333	0.986667	0.007396	0.448857
0,1,0,2,0,2	0.00222222	0.988889	0.001585	1.40293
0,0,1,1,1,2	0.00111111	0.99	0.001573	0.706038
0,1,0,0,2,0	0.00111111	0.991111	0.00474	0.23356
0,0,1,1,1,0	0.00111111	0.992222	0.00118	0.941555
0,0,0,0,1,1	0.00111111	0.993333	0.001735	0.64001
0,1,1,0,0,0	0.00111111	0.994444	0.00191	0.581268
0,1,1,0,0,1	0.00111111	0.995556	0.001227	0.905446
0,1,1,0,1,0	0.00111111	0.996667	0.001146	0.969522
0,0,0,0,1,0	0.00111111	0.997778	0.007423	0.148739
0,1,1,1,0,1	0.00111111	0.998889	0.00189	0.587431
0,1,1,2,1,0	0.00111111	1	0.001554	0.714684
