model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.805556	0.805556	0.026219	153.867
0,1,0,0,0,0	0.0222222	0.827778	0.00725	3.11207
0,0,0,0,1,0	0.0211111	0.848889	0.007458	2.87015
0,0,1,0,0,0	0.0188889	0.867778	0.007496	2.54912
0,0,0,0,0,1	0.0188889	0.886667	0.007284	2.62388
0,1,1,1,1,1	0.0177778	0.904444	0.007345	2.4461
0,0,0,1,0,0	0.0133333	0.917778	0.007446	1.80136
0,0,0,0,1,1	0.00555556	0.923333	0.001807	3.08605
0,0,1,1,0,0	0.00444444	0.927778	0.001849	2.40997
0,1,0,1,1,1	0.00444444	0.932222	0.001908	2.33531
0,0,0,1,0,1	0.00444444	0.936667	0.00187	2.38285
0,1,1,0,0,1	0.00444444	0.941111	0.001233	3.61621
0,0,1,0,1,0	0.00444444	0.945556	0.001784	2.49794
0,1,1,1,0,1	0.00333333	0.948889	0.001881	1.77469
0,0,0,1,1,1	0.00333333	0.952222	0.001238	2.69818
0,0,1,0,0,1	0.00333333	0.955556	0.001892	1.76435
0,0,1,1,1,1	0.00333333	0.958889	0.001872	1.78324
0,0,1,1,0,1	0.00222222	0.961111	0.001191	1.86777
0,1,2,1,0,1	0.00222222	0.963333	0.001597	1.39237
0,1,0,2,2,2	0.00222222	0.965556	0.001573	1.41365
0,1,1,1,0,0	0.00222222	0.967778	0.001215	1.83084
0,0,0,1,1,0	0.00222222	0.97	0.001825	1.21814
0,1,0,0,0,1	0.00222222	0.972222	0.001803	1.23303
0,1,0,0,1,1	0.00222222	0.974444	0.001246	1.78523
0,1,0,0,0,2	0.00111111	0.975556	0.004712	0.234955
0,1,0,1,0,1	0.00111111	0.976667	0.001177	0.943957
0,1,0,1,1,0	0.00111111	0.977778	0.001238	0.897391
0,0,1,2,2,0	0.00111111	0.978889	0.00152	0.730695
0,0,1,2,0,1	0.00111111	0.98	0.001649	0.673446
0,1,1,0,0,0	0.00111111	0.981111	0.001807	0.614464
0,0,1,0,2,0	0.00111111	0.982222	0.004963	0.223016
0,1,1,0,1,0	0.00111111	0.983333	0.001285	0.864527
0,0,1,0,1,1	0.00111111	0.984444	0.001147	0.968676
0,0,1,0,0,2	0.00111111	0.985556	0.004768	0.232182
0,1,1,1,1,0	0.00111111	0.986667	0.001907	0.582184
0,0,0,1,2,0	0.00111111	0.987778	0.004656	0.237794
0,1,1,1,2,1	0.00111111	0.988889	0.004676	0.236772
0,1,1,2,0,0	0.00111111	0.99	0.001526	0.727818
0,1,1,2,1,1	0.00111111	0.991111	0.004805	0.230385
0,1,2,0,0,0	0.00111111	0.992222	0.004716	0.234754
0,1,2,0,0,1	0.00111111	0.993333	0.001563	0.710562
0,1,2,0,2,0	0.00111111	0.994444	0.001607	0.691076
0,1,2,0,3,0	0.00111111	0.995556	0.00654	0.168971
0,0,0,1,1,2	0.00111111	0.996667	0.00155	0.716531
0,1,2,2,0,2	0.00111111	0.997778	0.001606	0.691507
0,1,2,2,2,3	0.00111111	0.998889	0.006294	0.175619
0,1,2,3,3,4	0.00111111	1	0.018922	0.0576736
