generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2568	0	10	0.263158	none	
ConcentrationScaler	436	369	3	0.0789474	2.64998	
TimeSizeRateMixer	931	978	6	0.157895	0.207781	
TimeRootSizeMixer	1179	884	6	0.157895	0.125384	
EventTimeScaler	4473	3034	1	0.0263158	1.58374	
RootPopulationSizeScaler0	1776	1696	1	0.0263158	0.433402	
LeafPopulationSizeScaler0	2370	1115	1	0.0263158	2.05502	
RootPopulationSizeScaler1	1856	1646	1	0.0263158	0.430048	
LeafPopulationSizeScaler1	2239	1265	1	0.0263158	1.98449	
RootPopulationSizeScaler2	1803	1694	1	0.0263158	0.435277	
LeafPopulationSizeScaler2	2226	1255	1	0.0263158	1.92322	
RootPopulationSizeScaler3	1883	1601	1	0.0263158	0.425876	
LeafPopulationSizeScaler3	2592	883	1	0.0263158	1.55665	
RootPopulationSizeScaler4	1804	1692	1	0.0263158	0.431168	
LeafPopulationSizeScaler4	2368	1141	1	0.0263158	2.12891	
RootPopulationSizeScaler5	1933	1564	1	0.0263158	0.39073	
LeafPopulationSizeScaler5	2359	1140	1	0.0263158	1.79596	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5189	0	10	0.263158	none	
ConcentrationScaler	806	789	3	0.0789474	2.67614	
TimeSizeRateMixer	1831	2041	6	0.157895	0.212186	
TimeRootSizeMixer	2181	1739	6	0.157895	0.134712	
EventTimeScaler	8300	6494	1	0.0263158	1.68653	
RootPopulationSizeScaler0	3404	3511	1	0.0263158	0.4453	
LeafPopulationSizeScaler0	4450	2497	1	0.0263158	2.28719	
RootPopulationSizeScaler1	3504	3462	1	0.0263158	0.443154	
LeafPopulationSizeScaler1	4121	2816	1	0.0263158	2.14928	
RootPopulationSizeScaler2	3425	3506	1	0.0263158	0.447484	
LeafPopulationSizeScaler2	4094	2843	1	0.0263158	2.07422	
RootPopulationSizeScaler3	3530	3368	1	0.0263158	0.438674	
LeafPopulationSizeScaler3	4910	1989	1	0.0263158	1.82912	
RootPopulationSizeScaler4	3501	3437	1	0.0263158	0.445406	
LeafPopulationSizeScaler4	4384	2525	1	0.0263158	2.36875	
RootPopulationSizeScaler5	3680	3279	1	0.0263158	0.411748	
LeafPopulationSizeScaler5	4361	2568	1	0.0263158	1.98904	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7873	0	10	0.263158	none	
ConcentrationScaler	1137	1166	3	0.0789474	2.71127	
TimeSizeRateMixer	2708	3007	6	0.157895	0.215297	
TimeRootSizeMixer	3219	2633	6	0.157895	0.140782	
EventTimeScaler	12052	10063	1	0.0263158	1.73659	
RootPopulationSizeScaler0	4977	5322	1	0.0263158	0.45097	
LeafPopulationSizeScaler0	6407	3955	1	0.0263158	2.40444	
RootPopulationSizeScaler1	5062	5300	1	0.0263158	0.448418	
LeafPopulationSizeScaler1	5997	4342	1	0.0263158	2.2475	
RootPopulationSizeScaler2	5059	5313	1	0.0263158	0.45274	
LeafPopulationSizeScaler2	5898	4470	1	0.0263158	2.15717	
RootPopulationSizeScaler3	5141	5171	1	0.0263158	0.444493	
LeafPopulationSizeScaler3	7042	3260	1	0.0263158	1.9794	
RootPopulationSizeScaler4	5132	5233	1	0.0263158	0.450992	
LeafPopulationSizeScaler4	6274	4054	1	0.0263158	2.48532	
RootPopulationSizeScaler5	5375	4992	1	0.0263158	0.423217	
LeafPopulationSizeScaler5	6228	4106	1	0.0263158	2.08493	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10612	0	10	0.263158	none	
ConcentrationScaler	1503	1593	3	0.0789474	2.73228	
TimeSizeRateMixer	3564	4031	6	0.157895	0.216425	
TimeRootSizeMixer	4336	3510	6	0.157895	0.145126	
EventTimeScaler	15893	13784	1	0.0263158	1.77269	
RootPopulationSizeScaler0	6531	7119	1	0.0263158	0.454059	
LeafPopulationSizeScaler0	8283	5428	1	0.0263158	2.48563	
RootPopulationSizeScaler1	6619	7072	1	0.0263158	0.452481	
LeafPopulationSizeScaler1	7744	5919	1	0.0263158	2.30521	
RootPopulationSizeScaler2	6595	7110	1	0.0263158	0.455457	
LeafPopulationSizeScaler2	7646	6068	1	0.0263158	2.20964	
RootPopulationSizeScaler3	6755	6907	1	0.0263158	0.448695	
LeafPopulationSizeScaler3	9121	4541	1	0.0263158	2.07872	
RootPopulationSizeScaler4	6747	6979	1	0.0263158	0.45703	
LeafPopulationSizeScaler4	8076	5595	1	0.0263158	2.55878	
RootPopulationSizeScaler5	7013	6706	1	0.0263158	0.428568	
LeafPopulationSizeScaler5	8088	5620	1	0.0263158	2.1571	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13197	0	10	0.263158	none	
ConcentrationScaler	1845	1996	3	0.0789474	2.74781	
