model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.902222	0.902222	0.026093	344.403
0,0,0,0,0,1	0.0211111	0.923333	0.007427	2.88222
0,1,1,1,1,1	0.0122222	0.935556	0.007494	1.63874
0,1,0,0,0,0	0.0111111	0.946667	0.007421	1.50284
0,1,1,1,1,0	0.00444444	0.951111	0.001831	2.4337
0,0,0,1,0,0	0.00444444	0.955556	0.007291	0.607837
0,1,1,0,1,1	0.00444444	0.96	0.001851	2.40736
0,1,0,0,0,1	0.00444444	0.964444	0.001864	2.39054
0,0,0,0,1,0	0.00444444	0.968889	0.007246	0.611639
0,0,1,0,0,0	0.00333333	0.972222	0.007348	0.451811
0,0,1,0,1,0	0.00333333	0.975556	0.001892	1.76435
0,0,1,1,0,0	0.00222222	0.977778	0.001829	1.21547
0,1,0,0,1,0	0.00222222	0.98	0.0018	1.23509
0,0,0,0,1,1	0.00222222	0.982222	0.001846	1.20426
0,1,1,1,0,0	0.00222222	0.984444	0.001227	1.81291
0,0,0,1,0,1	0.00222222	0.986667	0.001854	1.19905
0,0,0,1,1,1	0.00222222	0.988889	0.00119	1.86935
0,0,1,0,0,1	0.00111111	0.99	0.001861	0.596602
0,1,0,0,0,2	0.00111111	0.991111	0.004776	0.231791
0,0,1,0,2,0	0.00111111	0.992222	0.004777	0.231742
0,1,0,1,0,0	0.00111111	0.993333	0.00187	0.593726
0,1,1,0,1,0	0.00111111	0.994444	0.001193	0.931282
0,0,1,1,1,1	0.00111111	0.995556	0.001734	0.64038
0,0,1,1,0,1	0.00111111	0.996667	0.001242	0.894497
0,0,0,0,1,2	0.00111111	0.997778	0.00473	0.234056
0,0,1,0,1,1	0.00111111	0.998889	0.001188	0.935207
0,1,2,2,2,0	0.00111111	1	0.001652	0.672221
