model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.915556	0.915556	0.026003	406.114
0,1,0,0,0,0	0.0211111	0.936667	0.007325	2.92265
0,1,1,1,1,1	0.0188889	0.955556	0.007311	2.61411
0,0,0,0,0,1	0.0166667	0.972222	0.007322	2.29788
0,0,1,1,1,1	0.00666667	0.978889	0.001829	3.66273
0,1,1,1,1,0	0.00222222	0.981111	0.001821	1.22082
0,0,1,1,1,0	0.00222222	0.983333	0.001274	1.74595
0,0,1,1,0,0	0.00111111	0.984444	0.001831	0.606396
0,0,1,0,1,0	0.00111111	0.985556	0.00183	0.606728
0,0,1,1,1,2	0.00111111	0.986667	0.001595	0.696284
0,0,1,0,0,0	0.00111111	0.987778	0.00728	0.151683
0,1,0,0,0,1	0.00111111	0.988889	0.001784	0.622401
0,1,0,1,1,0	0.00111111	0.99	0.00119	0.933633
0,1,1,0,0,1	0.00111111	0.991111	0.001288	0.862511
0,0,0,1,0,0	0.00111111	0.992222	0.007433	0.148537
0,0,0,0,1,1	0.00111111	0.993333	0.001797	0.61789
0,1,1,1,1,2	0.00111111	0.994444	0.004726	0.234255
0,1,2,0,0,1	0.00111111	0.995556	0.001687	0.658252
0,1,2,1,2,0	0.00111111	0.996667	0.000777	1.43048
0,1,2,2,2,0	0.00111111	0.997778	0.00157	0.707389
0,1,2,2,2,1	0.00111111	0.998889	0.00164	0.677148
0,1,2,2,2,2	0.00111111	1	0.004656	0.237794
