model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.897778	0.897778	0.025838	331.128
0,0,0,0,0,1	0.0155556	0.913333	0.007479	2.09696
0,1,0,0,0,0	0.0122222	0.925556	0.007277	1.68798
0,1,1,1,1,1	0.0122222	0.937778	0.007283	1.68658
0,0,0,0,1,0	0.0111111	0.948889	0.007357	1.51601
0,0,1,0,0,0	0.00888889	0.957778	0.007323	1.21575
0,0,0,1,0,0	0.00444444	0.962222	0.007311	0.606162
0,1,0,1,1,0	0.00333333	0.965556	0.001257	2.65734
0,0,1,0,0,1	0.00333333	0.968889	0.001858	1.7967
0,1,0,0,1,0	0.00222222	0.971111	0.001808	1.22962
0,1,2,0,0,1	0.00222222	0.973333	0.001529	1.45439
0,0,0,0,1,1	0.00222222	0.975556	0.001856	1.19776
0,1,1,1,0,1	0.00222222	0.977778	0.001813	1.22622
0,1,1,0,0,0	0.00222222	0.98	0.001883	1.18055
0,0,1,1,1,1	0.00222222	0.982222	0.001878	1.1837
0,0,0,1,0,2	0.00111111	0.983333	0.004751	0.233017
0,1,0,0,0,2	0.00111111	0.984444	0.004714	0.234854
0,0,0,1,2,2	0.00111111	0.985556	0.001571	0.706938
0,1,0,0,2,1	0.00111111	0.986667	0.001589	0.698917
0,1,0,1,0,0	0.00111111	0.987778	0.001831	0.606396
0,1,0,1,0,1	0.00111111	0.988889	0.00127	0.874751
0,0,0,0,1,2	0.00111111	0.99	0.004734	0.233857
0,1,0,2,0,1	0.00111111	0.991111	0.001578	0.703797
0,0,1,1,1,0	0.00111111	0.992222	0.001243	0.893777
0,1,1,0,1,1	0.00111111	0.993333	0.001799	0.617202
0,1,1,0,2,2	0.00111111	0.994444	0.000772	1.43975
0,0,1,0,1,1	0.00111111	0.995556	0.001215	0.9144
0,1,1,1,1,0	0.00111111	0.996667	0.001785	0.622051
0,0,0,1,1,0	0.00111111	0.997778	0.001766	0.628756
0,0,0,1,1,1	0.00111111	0.998889	0.001244	0.893057
0,1,2,0,1,3	0.00111111	1	0.003239	0.342311
