model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.983333	0.983333	0.026122	2199.63
0,0,0,1,0,0	0.00333333	0.986667	0.007368	0.450575
0,0,0,0,1,0	0.00222222	0.988889	0.007447	0.296842
0,0,1,0,0,0	0.00222222	0.991111	0.007477	0.295642
0,1,0,0,1,1	0.00222222	0.993333	0.001263	1.76117
0,0,0,1,1,0	0.00111111	0.994444	0.001819	0.610403
0,0,1,0,1,1	0.00111111	0.995556	0.001183	0.939164
0,0,1,1,1,0	0.00111111	0.996667	0.001263	0.879606
0,1,0,0,0,0	0.00111111	0.997778	0.00751	0.147003
0,1,1,0,0,1	0.00111111	0.998889	0.001241	0.895219
0,1,1,1,1,1	0.00111111	1	0.007275	0.151788
