generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2717	0	10	0.263158	none	
ConcentrationScaler	426	387	3	0.0789474	2.39038	
TimeSizeRateMixer	1763	1780	6	0.157895	0.295621	
TimeRootSizeMixer	1807	1763	6	0.157895	0.239081	
EventTimeScaler	7611	6284	1	0.0263158	1.3514	
RootPopulationSizeScaler0	1669	1691	1	0.0263158	0.457561	
LeafPopulationSizeScaler0	2210	1169	1	0.0263158	1.81076	
RootPopulationSizeScaler1	1730	1640	1	0.0263158	0.429392	
LeafPopulationSizeScaler1	2376	983	1	0.0263158	1.79219	
RootPopulationSizeScaler2	1666	1698	1	0.0263158	0.455748	
LeafPopulationSizeScaler2	2344	1023	1	0.0263158	1.90701	
RootPopulationSizeScaler3	1678	1675	1	0.0263158	0.460397	
LeafPopulationSizeScaler3	2449	903	1	0.0263158	1.31467	
RootPopulationSizeScaler4	1716	1643	1	0.0263158	0.434982	
LeafPopulationSizeScaler4	2394	948	1	0.0263158	2.17454	
RootPopulationSizeScaler5	1799	1550	1	0.0263158	0.426456	
LeafPopulationSizeScaler5	2117	1255	1	0.0263158	1.63135	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5349	0	10	0.263158	none	
ConcentrationScaler	788	811	3	0.0789474	2.42569	
TimeSizeRateMixer	3454	3615	6	0.157895	0.303942	
TimeRootSizeMixer	3453	3600	6	0.157895	0.243773	
EventTimeScaler	14347	13135	1	0.0263158	1.40579	
RootPopulationSizeScaler0	3268	3476	1	0.0263158	0.466057	
LeafPopulationSizeScaler0	4184	2572	1	0.0263158	2.00327	
RootPopulationSizeScaler1	3341	3433	1	0.0263158	0.440463	
LeafPopulationSizeScaler1	4481	2254	1	0.0263158	2.03501	
RootPopulationSizeScaler2	3237	3524	1	0.0263158	0.463914	
LeafPopulationSizeScaler2	4383	2375	1	0.0263158	2.13776	
RootPopulationSizeScaler3	3244	3473	1	0.0263158	0.467451	
LeafPopulationSizeScaler3	4672	2060	1	0.0263158	1.53452	
RootPopulationSizeScaler4	3318	3433	1	0.0263158	0.444415	
LeafPopulationSizeScaler4	4463	2231	1	0.0263158	2.47543	
RootPopulationSizeScaler5	3476	3274	1	0.0263158	0.441592	
LeafPopulationSizeScaler5	4024	2750	1	0.0263158	1.77469	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7955	0	10	0.263158	none	
ConcentrationScaler	1166	1295	3	0.0789474	2.43741	
TimeSizeRateMixer	5139	5457	6	0.157895	0.307519	
TimeRootSizeMixer	5340	5531	6	0.157895	0.249818	
EventTimeScaler	21359	20241	1	0.0263158	1.43926	
RootPopulationSizeScaler0	4819	5300	1	0.0263158	0.469936	
LeafPopulationSizeScaler0	6117	4038	1	0.0263158	2.10945	
RootPopulationSizeScaler1	4917	5223	1	0.0263158	0.446635	
LeafPopulationSizeScaler1	6545	3598	1	0.0263158	2.17527	
RootPopulationSizeScaler2	4753	5377	1	0.0263158	0.466155	
LeafPopulationSizeScaler2	6328	3831	1	0.0263158	2.2618	
RootPopulationSizeScaler3	4774	5325	1	0.0263158	0.470927	
LeafPopulationSizeScaler3	6779	3347	1	0.0263158	1.65551	
RootPopulationSizeScaler4	4954	5163	1	0.0263158	0.451465	
LeafPopulationSizeScaler4	6436	3625	1	0.0263158	2.63205	
RootPopulationSizeScaler5	5042	5104	1	0.0263158	0.445578	
LeafPopulationSizeScaler5	5836	4338	1	0.0263158	1.8425	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10552	0	10	0.263158	none	
ConcentrationScaler	1562	1763	3	0.0789474	2.44608	
TimeSizeRateMixer	6624	7276	6	0.157895	0.308724	
TimeRootSizeMixer	6882	7453	6	0.157895	0.250667	
EventTimeScaler	27642	26982	1	0.0263158	1.45448	
RootPopulationSizeScaler0	6308	7183	1	0.0263158	0.471123	
LeafPopulationSizeScaler0	7961	5544	1	0.0263158	2.17826	
RootPopulationSizeScaler1	6543	6970	1	0.0263158	0.450986	
LeafPopulationSizeScaler1	8500	5041	1	0.0263158	2.26268	
RootPopulationSizeScaler2	6328	7203	1	0.0263158	0.469199	
LeafPopulationSizeScaler2	8285	5304	1	0.0263158	2.34813	
