generation	ln_likelihood	ln_prior	number_of_events	concentration	root_height_index_PopulationA	ln_likelihood_PopulationA	ln_prior_PopulationA	root_height_PopulationA	mutation_rate_PopulationA	freq_1_PopulationA	pop_size_PopulationA	pop_size_PopulationB	pop_size_root_PopulationA	root_height_index_PopulationC	ln_likelihood_PopulationC	ln_prior_PopulationC	root_height_PopulationC	mutation_rate_PopulationC	freq_1_PopulationC	pop_size_PopulationC	pop_size_PopulationD	pop_size_root_PopulationC	root_height_index_PopulationE	ln_likelihood_PopulationE	ln_prior_PopulationE	root_height_PopulationE	mutation_rate_PopulationE	freq_1_PopulationE	pop_size_PopulationE	pop_size_PopulationF	pop_size_root_PopulationE	root_height_index_PopulationG	ln_likelihood_PopulationG	ln_prior_PopulationG	root_height_PopulationG	mutation_rate_PopulationG	freq_1_PopulationG	pop_size_PopulationG	pop_size_PopulationH	pop_size_root_PopulationG	root_height_index_PopulationI	ln_likelihood_PopulationI	ln_prior_PopulationI	root_height_PopulationI	mutation_rate_PopulationI	freq_1_PopulationI	pop_size_PopulationI	pop_size_PopulationJ	pop_size_root_PopulationI	root_height_index_PopulationK	ln_likelihood_PopulationK	ln_prior_PopulationK	root_height_PopulationK	mutation_rate_PopulationK	freq_1_PopulationK	pop_size_PopulationK	pop_size_PopulationL	pop_size_root_PopulationK
0	-4464.26315609273297	99.0220162354949451	6	2.26274119600009938	0	-749.667346549025069	14.0606263498892812	0.00506842478462446889	1	0.5	0.000349702468337015999	0.000349702468337015999	0.00032117768007837612	1	-729.512501794432751	13.9660108100813396	0.000447147711691672724	1	0.5	4.97476900454159999e-05	4.97476900454159999e-05	4.048750045245726e-05	2	-780.385768129745998	14.6712282660224496	0.0146888612715919843	1	0.5	2.24126147551340072e-05	2.24126147551340072e-05	2.03180572919176438e-05	3	-747.615473973441794	12.8682712328335143	0.00787383429434759634	1	0.5	0.000851101904397671928	0.000851101904397671928	0.00092823087235961309	4	-722.34362522228696	12.1475167295762034	0.00227677905440547799	1	0.5	0.00114821496291018913	0.00114821496291018913	0.00127851291991903471	5	-734.738440423800739	13.4953901297479177	0.00517761623950825731	1	0.5	0.000681784741607586596	0.000681784741607586596	0.000674241274782989451
100	-4406.41338623740103	81.7744342240331292	2	1.5371481974875405	0	-740.634208890253944	13.9790175251462152	0.000276231167774453827	1	0.5	0.000357684777849983304	0.000455280331823203698	0.000419868981452236917	0	-729.831801167512936	13.0448012698446263	0.000276231167774453827	1	0.5	5.29288188235279419e-05	3.82517427315575825e-05	5.76046680363516387e-05	0	-752.006711760587109	13.456508565331287	0.000276231167774453827	1	0.5	2.25004908524778056e-05	2.25874044283051279e-05	1.72893168051228626e-05	1	-741.43853992922925	13.4232573951983696	0.00172384697712699912	1	0.5	0.000665415222799684881	0.000748203053232391821	0.000714629299544547415	0	-714.041724246014041	13.4555270216288925	0.000276231167774453827	1	0.5	0.000692534445906432079	0.000690976390574246711	0.000657832462982081831	1	-728.460400243804202	12.8795246251466136	0.00172384697712699912	1	0.5	0.000594669595351944645	0.000503610232123990966	0.000646899795114910044
200	-4404.78793406938894	91.5217956060105564	4	11.5292318718361422	0	-741.269720160700103	14.0454531181416122	0.000356146464826705231	1	0.5	0.000169028956539861311	0.000597992021086151803	0.000392813107489270029	1	-730.92760532977195	14.0877767681671529	0.00202251946854480492	1	0.5	6.45417875324275672e-05	4.73618174572558331e-05	6.43413300844526768e-05	0	-749.753076889317754	14.7720217130771481	0.000356146464826705231	1	0.5	4.90632161762688356e-05	3.85690142501220678e-05	4.32569793833685877e-05	2	-744.573601826235858	13.5802714128360353	0.00618884863131490166	1	0.5	0.000184903316836919373	0.001094182359991787	0.000621658158237098097	0	-711.163066579937208	12.3868679099381822	0.000356146464826705231	1	0.5	0.000175659042182558275	0.000327097231618253049	0.000182915706742434289	3	-727.100863283425952	13.9290149545809001	0.000547648489564898249	1	0.5	0.00026198395422561419	0.000660747068186390393	0.000460974888450841876
300	-4392.59091728138992	94.1190500942993111	5	22.6684664772120072	0	-741.901570401888421	12.0548939513986184	0.000530925792152283456	1	0.5	0.00149530780604271085	0.000402025824888498627	0.000761946404113047061	1	-729.357028157983677	14.1675491904004076	0.00165133162668747364	1	0.5	0.000266161724460691796	0.000140128914127733061	0.000178300437099752711	2	-745.579365312521759	13.6569133331368811	6.55205283645543752e-05	1	0.5	9.12792698706094797e-05	0.000346692604210217456	0.000254824398123023872	3	-739.233642483520725	14.1251545333045065	0.00169749693355466429	1	0.5	6.64968265981207837e-05	0.000613527163687208315	0.00034936865816256196	0	-710.599246648112171	13.6292028585582621	0.000530925792152283456	1	0.5	0.000118528676226791821	6.04536495837616164e-05	0.000107158750455763497	4	-725.920064277363281	13.8563252018387484	0.000570132864554211203	1	0.5	0.000272963103792427976	0.000220799262862650007	0.000278583115847657529
400	-4395.90185685409324	82.8082319144166377	2	2.43392898864388485	0	-740.742891887949327	13.2847925601904358	0.000274044765080315	1	0.5	0.000557346103052861722	0.000402783697614517459	0.000549060753559241243	0	-730.640732521334257	13.8487652519332034	0.000274044765080315	1	0.5	0.000248590410932524692	0.000751328232352333663	0.000479063652461500251	0	-744.962845937125508	14.019341304110732	0.000274044765080315	1	0.5	0.000550839532998440213	0.000271900837168077044	0.00041444458585122401	1	-740.568699121028089	14.2359931246220661	0.00631353137118259924	1	0.5	0.000248583551980284209	0.000276004704899389126	0.000240942236328695178	0	-711.259854352994807	14.146569840906924	0.000274044765080315	1	0.5	0.000372068908637930552	0.000251585000984409465	0.000324569330901321998	0	-727.726833033660682	11.1538148605648413	0.000274044765080315	1	0.5	0.0010327497261978574	0.000181157062640041714	0.000424681699943702873
500	-4393.7197847029056	82.0227460145169545	2	4.87820879004631891	0	-740.692540226950086	13.7131581797796454	0.000430114699428587092	1	0.5	0.000404488248446948772	0.00040828904967175661	0.000446667231606196716	0	-730.594368677533907	11.5867909777298372	0.000430114699428587092	1	0.5	0.00049734243343256177	0.000525648448982061036	0.000364267844336871186	0	-744.757578601690625	13.3585883933523917	0.000430114699428587092	1	0.5	0.000376774520256315426	0.000359557148870013525	0.00042841692193810874	1	-737.759017384403364	13.6827216298091798	0.00318166231766266574	1	0.5	0.000614303573171489617	0.000173220302189745935	0.000339183537969347192	0	-711.858586170537478	14.2557828697983986	0.000430114699428587092	1	0.5	0.000107086499292204164	0.000378012762015588865	0.000254731807107424742	0	-728.057693641790706	14.3249465164296694	0.000430114699428587092	1	0.5	0.000484233323896732335	1.01121368991308584e-05	0.000252359580934925396
600	-4388.89627803528947	94.3897164824825694	4	2.53407335212603169	0	-740.821400615371886	13.8730078404303647	0.000520681491680766357	1	0.5	0.000566261633322601371	0.000329148598308309824	0.000466275158856479177	0	-729.838528272734152	13.1095412974695673	0.000520681491680766357	1	0.5	0.000569027237851858813	0.000299391925435301179	0.000511501088070945103	1	-744.8155514899953	14.0451425194944708	0.000510515532801317186	1	0.5	0.000265215351860960576	0.000550050768957214479	0.000397547252145132512	2	-735.717903832106686	14.6349539599834664	0.00220327405514828207	1	0.5	0.000148363406069975079	6.95796589011517583e-05	0.000104863595593849104	0	-711.899938630444922	14.2632524223894865	0.000520681491680766357	1	0.5	3.50436712984570245e-05	0.00016922643838449393	0.000113318109286597365	3	-725.802955194636638	13.5268676840498898	0.000540691109970823508	1	0.5	0.000191297305469508651	0.000131371586087042965	0.00019244426721293215
700	-4394.82924655074748	82.7651752176068101	2	5.13803542504149124	0	-740.611190271586111	13.7410621795555485	0.000264600105212631231	1	0.5	0.000497565279993453929	0.000390032992301079151	0.000478661132684023237	1	-729.328512185305271	14.5962141477603105	0.0015649061877953392	1	0.5	0.000112982133407995937	0.000147221835432507819	0.000125767252257680094	0	-745.881338847102143	13.9801065309306303	0.000264600105212631231	1	0.5	0.000611077884651745323	0.000109258561347181605	0.000382313033947577615	1	-737.152691714205503	14.2356272770910159	0.0015649061877953392	1	0.5	0.000459793193851651101	0.000159940223134299358	0.000308293322282419621	1	-714.935164456898406	12.0711328376978084	0.0015649061877953392	1	0.5	0.00101716961283607123	4.06505232314353164e-05	0.000668624576896286208	1	-726.92034907565062	14.3920800134100695	0.0015649061877953392	1	0.5	0.000354687867685359232	0.000100833731376017083	0.000218029485520051256
800	-4394.2853710144791	89.3297103128643784	4	6.00321943472108188	0	-743.096694835792732	10.7969782366797205	0.00122113202828304408	1	0.5	0.000613019407928575488	0.00113948376247799995	0.000621246437049785354	1	-729.206694727018771	12.3337298214702038	0.00115334922299327328	1	0.5	0.000367738978414415996	0.000101104377844279329	0.000302906245871153383	2	-744.745212199213142	14.1595449733087992	0.00032330191001895929	1	0.5	0.000178639609913206225	0.000521093620010493609	0.000345738377655580259	0	-736.698135523104952	14.5668163411985674	0.00122113202828304408	1	0.5	0.000152309944147915497	0.00013930957316640971	0.000144355860824670588	3	-713.160085383618934	13.1581359077137101	0.000316419146397192404	1	0.5	0.000534749818119180961	0.000645755866424867534	0.000498046126089164319	0	-727.378548345730678	13.4622824485627	0.00122113202828304408	1	0.5	0.000420999189453169216	0.000577061911749478023	0.000429148270481735173
900	-4393.31578550421182	93.3910034733821561	4	7.03470699732484839	0	-741.46956915306771	12.5903425790460108	0.000927887839838312245	1	0.5	0.000343014422868674368	0.000589327788883374807	0.000358225024978958023	1	-730.488771354370101	14.3467477193026287	0.00234228679311193665	1	0.5	9.68749419084070186e-05	0.000156944332672217743	0.00011198577195069444	2	-744.85841484840455	14.3280101320730466	0.00022610525921153607	1	0.5	0.000237578336139986703	0.000240529025265322319	0.000245534636639022097	0	-737.946473967864449	13.4892677753682939	0.000927887839838312245	1	0.5	0.000217197822897447477	0.000230942580369291917	0.000265026304512224592	3	-711.631325804346488	14.6191050415858825	0.00117116910323630178	1	0.5	0.000197255869058717562	4.42746177825320772e-05	0.000118796986875799605	2	-726.921230376159087	14.2617144394617412	0.00022610525921153607	1	0.5	0.000460683679943344881	0.000134165056193247647	0.000295408887683272687
1000	-4391.56633742749273	83.6235945528860753	2	1.79907313732873986	0	-740.921489838050888	13.7143549775380436	0.000212813649773838424	1	0.5	0.000399109196975527282	0.000559231758417335321	0.000511965292472290928	1	-729.581444146015883	13.9834107416981759	0.00082662231910740039	1	0.5	0.000140890423786574017	2.55991456716652957e-05	6.8459418582971537e-05	0	-745.499609580181072	12.7360740447739129	0.000212813649773838424	1	0.5	0.000515021485341147643	0.000138411168826362165	0.000405186436955096597	1	-737.754107506137188	13.87790064634906	0.00082662231910740039	1	0.5	0.00033759607043393902	9.65472417184201371e-05	0.000246181054031646609	0	-710.308159807325183	13.5793529076699695	0.000212813649773838424	1	0.5	0.000614686336315383233	5.01992808342600369e-06	0.000256440631729846472	0	-727.501526549782284	14.1778456426164681	0.000212813649773838424	1	0.5	0.000435013386206274796	0.000224778519351011085	0.000333381036003621198
1100	-4387.98617713102885	81.4911549152363079	2	1.36345055462349229	0	-741.393020693426479	11.6169350978368637	0.000305678541094907415	1	0.5	0.000903153176449949667	0.000227875676353988816	0.000733268245556362055	0	-729.584572052807289	14.1229584587953703	0.000305678541094907415	1	0.5	0.000185118557817118029	0.000552829526514875985	0.000360951074893313699	0	-744.927288817105591	13.3816454970294423	0.000305678541094907415	1	0.5	0.00017716736736247683	0.000650576643411831666	0.000475383198929133432	1	-735.884306066838917	13.0489036701317129	0.00287517567363146809	1	0.5	0.000278990746071201682	4.67226875137929573e-05	0.0001234478714047583	0	-709.852569938605711	14.1884306211509781	0.000305678541094907415	1	0.5	0.000125658187210337736	4.77315520598492602e-06	5.48697927776897471e-05	0	-726.34441956224498	12.2955408636319632	0.000305678541094907415	1	0.5	0.000171450593469614374	7.44484290155175449e-05	8.71172940146039767e-05
1200	-4393.93318490877027	91.2652994534902717	4	10.4558749706583942	0	-742.543954990030556	12.9016478712966034	0.000774174053075715675	1	0.5	0.000336585302426160914	0.00122832045906359137	0.000673580445507809909	1	-729.743806936975034	12.8883452543997432	0.000997151319053501441	1	0.5	0.000458679588016820163	0.000502981451017023534	0.000381861930650215144	2	-745.211653364475978	14.0103180762358779	0.000566337712586569377	1	0.5	0.000577284708277560148	0.000253638285569237026	0.000395703390305298622	1	-737.098404080091314	14.393929994663452	0.000997151319053501441	1	0.5	0.000303181130746111877	8.69162999154544702e-05	0.00020206176997223288	2	-710.701135359918339	14.4324236266534704	0.000566337712586569377	1	0.5	0.000118863902708648178	7.86725751549324646e-05	8.76954588780696093e-05	3	-728.634230177279392	13.8130989262233399	0.00206516810734746602	1	0.5	0.000257730865531231174	0.000743778363990263555	0.000469697194034698396
