generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2653	0	10	0.263158	none	
ConcentrationScaler	392	429	3	0.0789474	2.64167	
TimeSizeRateMixer	1082	1143	6	0.157895	0.240634	
TimeRootSizeMixer	1297	1038	6	0.157895	0.178084	
EventTimeScaler	4895	3844	1	0.0263158	1.6419	
RootPopulationSizeScaler0	1803	1636	1	0.0263158	0.437892	
LeafPopulationSizeScaler0	2308	1148	1	0.0263158	2.01324	
RootPopulationSizeScaler1	1875	1549	1	0.0263158	0.407307	
LeafPopulationSizeScaler1	2239	1208	1	0.0263158	1.87252	
RootPopulationSizeScaler2	1812	1650	1	0.0263158	0.428216	
LeafPopulationSizeScaler2	2554	875	1	0.0263158	1.60757	
RootPopulationSizeScaler3	1704	1744	1	0.0263158	0.458611	
LeafPopulationSizeScaler3	2378	1095	1	0.0263158	1.85078	
RootPopulationSizeScaler4	1796	1670	1	0.0263158	0.436104	
LeafPopulationSizeScaler4	2241	1191	1	0.0263158	1.95599	
RootPopulationSizeScaler5	1773	1655	1	0.0263158	0.441908	
LeafPopulationSizeScaler5	2347	1095	1	0.0263158	1.71556	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5234	0	10	0.263158	none	
ConcentrationScaler	762	907	3	0.0789474	2.66453	
TimeSizeRateMixer	2094	2333	6	0.157895	0.243173	
TimeRootSizeMixer	2405	2199	6	0.157895	0.185585	
EventTimeScaler	9169	7950	1	0.0263158	1.71802	
RootPopulationSizeScaler0	3415	3492	1	0.0263158	0.447748	
LeafPopulationSizeScaler0	4371	2555	1	0.0263158	2.24306	
RootPopulationSizeScaler1	3580	3302	1	0.0263158	0.423387	
LeafPopulationSizeScaler1	4215	2682	1	0.0263158	2.05888	
RootPopulationSizeScaler2	3474	3455	1	0.0263158	0.440164	
LeafPopulationSizeScaler2	4820	2053	1	0.0263158	1.87879	
RootPopulationSizeScaler3	3301	3605	1	0.0263158	0.465644	
LeafPopulationSizeScaler3	4401	2513	1	0.0263158	2.05138	
RootPopulationSizeScaler4	3455	3459	1	0.0263158	0.448456	
LeafPopulationSizeScaler4	4216	2701	1	0.0263158	2.15103	
RootPopulationSizeScaler5	3413	3505	1	0.0263158	0.451913	
LeafPopulationSizeScaler5	4400	2481	1	0.0263158	1.9163	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7853	0	10	0.263158	none	
ConcentrationScaler	1134	1317	3	0.0789474	2.68967	
TimeSizeRateMixer	3061	3593	6	0.157895	0.243347	
TimeRootSizeMixer	3448	3339	6	0.157895	0.188539	
EventTimeScaler	13370	12094	1	0.0263158	1.75921	
RootPopulationSizeScaler0	5027	5358	1	0.0263158	0.452746	
LeafPopulationSizeScaler0	6347	4074	1	0.0263158	2.3616	
RootPopulationSizeScaler1	5301	5078	1	0.0263158	0.431776	
LeafPopulationSizeScaler1	6077	4303	1	0.0263158	2.14628	
RootPopulationSizeScaler2	5112	5320	1	0.0263158	0.444136	
LeafPopulationSizeScaler2	7017	3357	1	0.0263158	2.02996	
RootPopulationSizeScaler3	4918	5491	1	0.0263158	0.469575	
LeafPopulationSizeScaler3	6405	3990	1	0.0263158	2.16588	
RootPopulationSizeScaler4	5071	5340	1	0.0263158	0.452774	
LeafPopulationSizeScaler4	6133	4297	1	0.0263158	2.25045	
RootPopulationSizeScaler5	5005	5401	1	0.0263158	0.455816	
LeafPopulationSizeScaler5	6398	3974	1	0.0263158	2.02587	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10442	0	10	0.263158	none	
ConcentrationScaler	1503	1701	3	0.0789474	2.7161	
TimeSizeRateMixer	3963	4786	6	0.157895	0.243247	
TimeRootSizeMixer	4463	4435	6	0.157895	0.190372	
EventTimeScaler	17230	16205	1	0.0263158	1.78081	
RootPopulationSizeScaler0	6658	7195	1	0.0263158	0.457523	
LeafPopulationSizeScaler0	8243	5655	1	0.0263158	2.43993	
RootPopulationSizeScaler1	6944	6916	1	0.0263158	0.436403	
LeafPopulationSizeScaler1	7951	5893	1	0.0263158	2.20919	
RootPopulationSizeScaler2	6813	7111	1	0.0263158	0.450212	
LeafPopulationSizeScaler2	9164	4713	1	0.0263158	2.13643	
RootPopulationSizeScaler3	6468	7421	1	0.0263158	0.471059	
LeafPopulationSizeScaler3	8397	5492	1	0.0263158	2.24502	
RootPopulationSizeScaler4	6707	7203	1	0.0263158	0.456102	
LeafPopulationSizeScaler4	8032	5894	1	0.0263158	2.31646	
RootPopulationSizeScaler5	6639	7248	1	0.0263158	0.459405	
LeafPopulationSizeScaler5	8333	5535	1	0.0263158	2.09669	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13078	0	10	0.263158	none	
ConcentrationScaler	1888	2118	3	0.0789474	2.73346	
TimeSizeRateMixer	4982	5976	6	0.157895	0.245067	
TimeRootSizeMixer	5487	5526	6	0.157895	0.192243	
EventTimeScaler	21320	20398	1	0.0263158	1.80413	
RootPopulationSizeScaler0	8231	9051	1	0.0263158	0.46006	
LeafPopulationSizeScaler0	10103	7234	1	0.0263158	2.49481	
RootPopulationSizeScaler1	8538	8749	1	0.0263158	0.440228	
LeafPopulationSizeScaler1	9808	7475	1	0.0263158	2.25615	
RootPopulationSizeScaler2	8438	8912	1	0.0263158	0.453292	
LeafPopulationSizeScaler2	11176	6155	1	0.0263158	2.20747	
RootPopulationSizeScaler3	8058	9268	1	0.0263158	0.473104	
LeafPopulationSizeScaler3	10311	7020	1	0.0263158	2.30131	
RootPopulationSizeScaler4	8330	9018	1	0.0263158	0.459773	
LeafPopulationSizeScaler4	9895	7508	1	0.0263158	2.3658	
RootPopulationSizeScaler5	8250	9082	1	0.0263158	0.462216	
LeafPopulationSizeScaler5	10259	7045	1	0.0263158	2.14892	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15687	0	10	0.263158	none	
ConcentrationScaler	2240	2534	3	0.0789474	2.7442	
TimeSizeRateMixer	5903	7179	6	0.157895	0.24507	
TimeRootSizeMixer	6502	6602	6	0.157895	0.193982	
EventTimeScaler	25147	24624	1	0.0263158	1.81573	
RootPopulationSizeScaler0	9822	10892	1	0.0263158	0.461968	
LeafPopulationSizeScaler0	11987	8762	1	0.0263158	2.54304	
RootPopulationSizeScaler1	10201	10484	1	0.0263158	0.444217	
LeafPopulationSizeScaler1	11564	9143	1	0.0263158	2.28746	
RootPopulationSizeScaler2	10063	10712	1	0.0263158	0.455695	
LeafPopulationSizeScaler2	13200	7544	1	0.0263158	2.26573	
RootPopulationSizeScaler3	9619	11132	1	0.0263158	0.474391	
LeafPopulationSizeScaler3	12204	8550	1	0.0263158	2.34694	
RootPopulationSizeScaler4	9860	10898	1	0.0263158	0.460817	
LeafPopulationSizeScaler4	11718	9086	1	0.0263158	2.40447	
RootPopulationSizeScaler5	9845	10900	1	0.0263158	0.464452	
LeafPopulationSizeScaler5	12108	8599	1	0.0263158	2.18931	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18317	0	10	0.263158	none	
ConcentrationScaler	2611	2945	3	0.0789474	2.75213	
TimeSizeRateMixer	6911	8396	6	0.157895	0.245871	
TimeRootSizeMixer	7528	7676	6	0.157895	0.195294	
EventTimeScaler	29164	28935	1	0.0263158	1.82769	
RootPopulationSizeScaler0	11410	12729	1	0.0263158	0.462991	
LeafPopulationSizeScaler0	13822	10330	1	0.0263158	2.5839	
RootPopulationSizeScaler1	11839	12269	1	0.0263158	0.446674	
LeafPopulationSizeScaler1	13282	10848	1	0.0263158	2.31183	
RootPopulationSizeScaler2	11700	12500	1	0.0263158	0.457765	
LeafPopulationSizeScaler2	15140	8994	1	0.0263158	2.31367	
RootPopulationSizeScaler3	11151	13046	1	0.0263158	0.474796	
LeafPopulationSizeScaler3	13997	10183	1	0.0263158	2.3774	
RootPopulationSizeScaler4	11412	12777	1	0.0263158	0.461897	
LeafPopulationSizeScaler4	13515	10691	1	0.0263158	2.43596	
RootPopulationSizeScaler5	11408	12725	1	0.0263158	0.465998	
LeafPopulationSizeScaler5	13982	10155	1	0.0263158	2.22538	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	20927	0	10	0.263158	none	
ConcentrationScaler	2982	3352	3	0.0789474	2.76387	
TimeSizeRateMixer	7880	9597	6	0.157895	0.246012	
TimeRootSizeMixer	8482	8828	6	0.157895	0.195808	
EventTimeScaler	33036	33148	1	0.0263158	1.8366	
RootPopulationSizeScaler0	13029	14615	1	0.0263158	0.464344	
LeafPopulationSizeScaler0	15721	11952	1	0.0263158	2.61636	
RootPopulationSizeScaler1	13473	14183	1	0.0263158	0.448366	
LeafPopulationSizeScaler1	15100	12552	1	0.0263158	2.33626	
RootPopulationSizeScaler2	13340	14379	1	0.0263158	0.459247	
LeafPopulationSizeScaler2	17119	10559	1	0.0263158	2.35468	
RootPopulationSizeScaler3	12738	14960	1	0.0263158	0.475359	
