model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.766667	0.766667	0.025815	123.994
0,0,0,1,0,0	0.0266667	0.793333	0.00732	3.7154
0,0,0,0,1,0	0.0222222	0.815556	0.007367	3.06228
0,0,1,0,0,0	0.0211111	0.836667	0.007318	2.92547
0,1,1,1,1,1	0.02	0.856667	0.007321	2.76721
0,0,0,0,0,1	0.0155556	0.872222	0.007449	2.10547
0,1,0,0,0,0	0.0144444	0.886667	0.007288	1.99634
0,0,1,1,0,0	0.00888889	0.895556	0.001842	4.85998
0,0,1,0,0,1	0.00555556	0.901111	0.001885	2.95812
0,1,1,0,0,1	0.00555556	0.906667	0.001251	4.46011
0,0,1,0,1,1	0.00555556	0.912222	0.001192	4.68115
0,0,1,2,0,0	0.00444444	0.916667	0.004758	0.933805
0,1,0,1,0,0	0.00444444	0.921111	0.00191	2.33286
0,1,0,0,0,1	0.00444444	0.925556	0.00191	2.33286
0,1,1,0,0,0	0.00444444	0.93	0.001799	2.47707
0,1,1,0,1,0	0.00333333	0.933333	0.001256	2.65946
0,1,2,0,0,0	0.00333333	0.936667	0.004683	0.710831
0,0,1,1,0,1	0.00333333	0.94	0.001228	2.72017
0,0,1,1,0,2	0.00333333	0.943333	0.001608	2.07656
0,0,1,1,1,0	0.00222222	0.945556	0.001279	1.73911
0,0,1,1,1,1	0.00222222	0.947778	0.00183	1.21481
0,0,0,1,1,1	0.00222222	0.95	0.001226	1.81439
0,1,1,1,1,0	0.00222222	0.952222	0.00183	1.21481
0,1,1,1,0,1	0.00222222	0.954444	0.001815	1.22486
0,0,0,0,1,1	0.00222222	0.956667	0.001815	1.22486
0,0,0,1,0,1	0.00222222	0.958889	0.001841	1.20753
0,1,1,0,1,1	0.00222222	0.961111	0.001825	1.21814
0,0,1,0,1,0	0.00222222	0.963333	0.001877	1.18433
0,0,1,0,0,2	0.00222222	0.965556	0.004731	0.468534
0,1,1,1,2,1	0.00222222	0.967778	0.00477	0.464685
0,1,0,1,0,1	0.00222222	0.97	0.001256	1.771
0,0,0,1,2,0	0.00222222	0.972222	0.004769	0.464783
0,1,0,2,0,0	0.00222222	0.974444	0.004776	0.464099
0,1,0,1,1,1	0.00111111	0.975556	0.001816	0.611414
0,1,0,2,1,0	0.00111111	0.976667	0.001603	0.692803
0,1,0,1,1,0	0.00111111	0.977778	0.001241	0.895219
0,1,0,0,2,2	0.00111111	0.978889	0.001585	0.700684
0,1,0,0,2,0	0.00111111	0.98	0.004722	0.234455
0,1,0,0,1,0	0.00111111	0.981111	0.001857	0.59789
0,1,1,0,2,1	0.00111111	0.982222	0.001579	0.703351
0,1,1,1,0,0	0.00111111	0.983333	0.001216	0.913647
0,0,1,2,2,2	0.00111111	0.984444	0.001525	0.728296
0,1,1,1,0,2	0.00111111	0.985556	0.001559	0.712388
0,0,1,2,0,2	0.00111111	0.986667	0.001607	0.691076
0,0,1,0,2,1	0.00111111	0.987778	0.0015	0.740452
0,0,0,1,2,1	0.00111111	0.988889	0.001487	0.746935
0,1,1,2,0,1	0.00111111	0.99	0.001607	0.691076
0,1,1,2,1,2	0.00111111	0.991111	0.001561	0.711474
0,0,0,1,1,0	0.00111111	0.992222	0.001874	0.592456
0,1,2,0,0,2	0.00111111	0.993333	0.00157	0.707389
0,1,2,0,2,0	0.00111111	0.994444	0.00154	0.721191
0,1,2,1,1,0	0.00111111	0.995556	0.001582	0.702015
0,1,2,1,1,1	0.00111111	0.996667	0.004812	0.230049
0,1,2,2,2,2	0.00111111	0.997778	0.004688	0.236163
0,1,2,3,1,1	0.00111111	0.998889	0.006539	0.168997
0,1,2,3,3,3	0.00111111	1	0.006441	0.171586
