model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,1,2,1	0.153333	0.153333	0.001653	109.379
0,0,1,2,3,4	0.111111	0.264444	0.019001	6.4536
0,0,1,2,3,1	0.0711111	0.335556	0.003253	23.4571
0,0,1,2,3,2	0.07	0.405556	0.003226	23.2567
0,1,2,3,4,5	0.0622222	0.467778	0.153178	0.36681
0,0,1,1,2,3	0.0566667	0.524444	0.003197	18.7296
0,0,1,1,1,1	0.0511111	0.575556	0.001883	28.5516
0,1,2,2,3,2	0.0333333	0.608889	0.006466	5.29845
0,1,2,3,4,2	0.0322222	0.641111	0.018856	1.73246
0,1,2,2,3,4	0.0277778	0.668889	0.019046	1.47156
0,0,1,1,1,2	0.0233333	0.692222	0.001603	14.8799
0,1,2,3,4,3	0.0233333	0.715556	0.018989	1.23425
0,0,1,2,2,2	0.0233333	0.738889	0.001511	15.7874
0,1,0,0,2,0	0.02	0.758889	0.004753	4.27334
0,0,1,2,2,3	0.0177778	0.776667	0.003306	5.45666
0,1,2,3,4,4	0.0144444	0.791111	0.019007	0.756436
0,1,0,2,3,0	0.0133333	0.804444	0.006446	2.0829
0,1,0,2,3,4	0.0133333	0.817778	0.018995	0.697911
0,0,1,2,1,2	0.0133333	0.831111	0.000747	18.0769
0,1,2,3,3,4	0.0122222	0.843333	0.018712	0.648884
0,0,1,2,2,1	0.0111111	0.854444	0.000768	14.6189
0,0,1,1,2,2	0.0111111	0.865556	0.000842	13.3331
0,1,2,3,4,0	0.01	0.875556	0.01936	0.511645
0,1,2,3,3,3	0.01	0.885556	0.006572	1.52688
0,0,1,2,3,3	0.00888889	0.894444	0.003228	2.76941
0,1,0,0,2,3	0.00777778	0.902222	0.006441	1.20917
0,1,2,2,3,0	0.00777778	0.91	0.003247	2.40631
0,1,2,0,3,2	0.00777778	0.917778	0.00321	2.43414
0,1,2,2,2,2	0.00666667	0.924444	0.004743	1.4083
0,1,2,3,3,2	0.00666667	0.931111	0.00323	2.07112
0,0,1,2,1,3	0.00666667	0.937778	0.003196	2.09323
0,0,1,2,1,1	0.00666667	0.944444	0.001609	4.16446
0,1,2,3,2,4	0.00555556	0.95	0.01906	0.287519
0,1,0,2,3,2	0.00555556	0.955556	0.003235	1.72134
0,1,2,3,2,2	0.00444444	0.96	0.006508	0.681505
0,1,2,0,3,4	0.00444444	0.964444	0.019124	0.228975
0,1,2,2,2,3	0.00444444	0.968889	0.006542	0.67794
0,1,2,3,2,3	0.00444444	0.973333	0.003171	1.40338
0,1,2,0,3,0	0.00444444	0.977778	0.006277	0.706749
0,0,0,1,2,1	0.00333333	0.981111	0.001577	2.11744
0,0,1,2,3,0	0.00222222	0.983333	0.006391	0.346258
0,1,0,2,2,0	0.00222222	0.985556	0.001628	1.36581
0,1,2,0,2,0	0.00222222	0.987778	0.001643	1.35332
0,1,0,2,2,2	0.00222222	0.99	0.001636	1.35912
0,1,2,3,3,1	0.00111111	0.991111	0.003215	0.344874
0,1,2,0,0,0	0.00111111	0.992222	0.004883	0.226688
0,1,0,0,2,2	0.00111111	0.993333	0.001582	0.702015
0,1,0,0,0,0	0.00111111	0.994444	0.007291	0.151452
0,1,2,2,3,3	0.00111111	0.995556	0.003216	0.344767
0,0,1,0,2,0	0.00111111	0.996667	0.004718	0.234654
0,0,0,1,2,3	0.00111111	0.997778	0.006464	0.170971
0,1,2,2,2,0	0.00111111	0.998889	0.001524	0.728774
0,0,0,1,2,0	0.00111111	1	0.004799	0.230675
