Run	Prob_1_Event	Prob_2_Events	Prob_3_Events	Prob_4_Events	Prob_5_Events	Prob_6_Events	Mean_Divergence_PopA_PopB	Mean_Divergence_PopC_PopD	Mean_Divergence_PopE_PopF	Mean_Divergence_PopG_PopH	Mean_Divergence_PopI_PopJ	Mean_Divergence_PopK_PopL	Gene_Length	Population_Size	Mutation_Rate	Samples_Simulated_Per_Pop	True_Number_Events	True_Divergence_PopA_PopB	True_Divergence_PopC_PopD	True_Divergence_PopE_PopF	True_Divergence_PopG_PopH	True_Divergence_PopI_PopJ	True_Divergence_PopK_PopL
13	0	0.100899	0.298701	0.313686	0.221778	0.064935	0.000101	0.000521	0.00108	0.001652	0.002677	0.002847	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
14	0	0.060939	0.208791	0.317682	0.314685	0.097902	0.000409	0.000442	0.002425	0.003237	0.005003	0.004763	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
15	0	0.145854	0.373626	0.32967	0.120879	0.02997	0.000248	0.000143	0.000209	0.002258	0.004156	0.00353	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
16	0	0.064935	0.264735	0.33966	0.244755	0.085914	0.000354	0.00009	0.002199	0.002263	0.002851	0.004212	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
17	0.003996	0.176823	0.277722	0.308691	0.186813	0.045954	0.000375	0.000378	0.00318	0.003273	0.003854	0.002807	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
18	0	0.23976	0.351648	0.263736	0.120879	0.023976	0.000161	0.000181	0.00203	0.001296	0.002033	0.002409	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
19	0.111888	0.285714	0.286713	0.215784	0.07992	0.01998	0.000778	0.000879	0.002011	0.001922	0.002012	0.001861	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
20	0.000999	0.124875	0.301698	0.315684	0.1998	0.056943	0.000075	0.000288	0.001955	0.001714	0.003454	0.002168	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
21	0	0.018981	0.156843	0.33966	0.33966	0.144855	0.0006	0.000108	0.000857	0.001959	0.005094	0.005701	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
22	0.003996	0.145854	0.322677	0.313686	0.16983	0.043956	0.00047	0.000524	0.002508	0.002259	0.003126	0.003374	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
23	0	0.260739	0.398601	0.244755	0.07992	0.015984	0.000191	0.000354	0.000321	0.000827	0.002643	0.00151	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
24	0.023976	0.24975	0.318681	0.25974	0.115884	0.031968	0.000698	0.000678	0.001273	0.001747	0.002196	0.003124	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
25	0.000999	0.186813	0.322677	0.276723	0.167832	0.044955	0.000197	0.00036	0.001849	0.002429	0.002892	0.002695	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
26	0	0.098901	0.296703	0.323676	0.215784	0.064935	0.000537	0.000447	0.004009	0.000711	0.005294	0.005711	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
27	0.105894	0.255744	0.315684	0.1998	0.098901	0.023976	0.000769	0.000756	0.00178	0.001811	0.001749	0.002225	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
28	0	0.047952	0.266733	0.370629	0.244755	0.06993	0.000392	0.00014	0.002014	0.002152	0.001704	0.004696	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
29	0	0.045954	0.230769	0.375624	0.301698	0.045954	0.000098	0.000091	0.003119	0.002061	0.003842	0.005389	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
30	0.002997	0.130869	0.298701	0.323676	0.195804	0.047952	0.000715	0.000686	0.001365	0.001828	0.004667	0.002796	1000	10000	1.00E-08	10	3	10000	10000	170000	170000	330000	330000
