generation 10000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	2554	0	10	0.263158	none	
ConcentrationScaler	414	381	3	0.0789474	2.5744	
TimeSizeRateMixer	982	1034	6	0.157895	0.212102	
TimeRootSizeMixer	1089	945	6	0.157895	0.11551	
EventTimeScaler	4316	3407	1	0.0263158	1.29645	
RootPopulationSizeScaler0	1843	1586	1	0.0263158	0.418402	
LeafPopulationSizeScaler0	2256	1190	1	0.0263158	1.55609	
RootPopulationSizeScaler1	1843	1583	1	0.0263158	0.410516	
LeafPopulationSizeScaler1	2261	1165	1	0.0263158	1.90746	
RootPopulationSizeScaler2	1839	1605	1	0.0263158	0.426862	
LeafPopulationSizeScaler2	2159	1268	1	0.0263158	1.70724	
RootPopulationSizeScaler3	1775	1652	1	0.0263158	0.415272	
LeafPopulationSizeScaler3	2182	1253	1	0.0263158	1.32914	
RootPopulationSizeScaler4	1745	1660	1	0.0263158	0.435978	
LeafPopulationSizeScaler4	2179	1268	1	0.0263158	1.62228	
RootPopulationSizeScaler5	1724	1731	1	0.0263158	0.437913	
LeafPopulationSizeScaler5	2505	937	1	0.0263158	1.80904	
generation 20000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	5197	0	10	0.263158	none	
ConcentrationScaler	763	779	3	0.0789474	2.65558	
TimeSizeRateMixer	1894	2088	6	0.157895	0.216686	
TimeRootSizeMixer	2049	1993	6	0.157895	0.118826	
EventTimeScaler	8115	7171	1	0.0263158	1.34988	
RootPopulationSizeScaler0	3557	3361	1	0.0263158	0.433218	
LeafPopulationSizeScaler0	4275	2633	1	0.0263158	1.72399	
RootPopulationSizeScaler1	3545	3357	1	0.0263158	0.429284	
LeafPopulationSizeScaler1	4308	2634	1	0.0263158	2.11747	
RootPopulationSizeScaler2	3524	3420	1	0.0263158	0.43989	
LeafPopulationSizeScaler2	4153	2769	1	0.0263158	1.85737	
RootPopulationSizeScaler3	3445	3452	1	0.0263158	0.43054	
LeafPopulationSizeScaler3	4129	2805	1	0.0263158	1.44463	
RootPopulationSizeScaler4	3410	3487	1	0.0263158	0.447016	
LeafPopulationSizeScaler4	4143	2781	1	0.0263158	1.76407	
RootPopulationSizeScaler5	3384	3560	1	0.0263158	0.450832	
LeafPopulationSizeScaler5	4694	2234	1	0.0263158	2.07503	
generation 30000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	7843	0	10	0.263158	none	
ConcentrationScaler	1111	1198	3	0.0789474	2.68315	
TimeSizeRateMixer	2884	3196	6	0.157895	0.219822	
TimeRootSizeMixer	3070	2976	6	0.157895	0.122725	
EventTimeScaler	11981	11188	1	0.0263158	1.38079	
RootPopulationSizeScaler0	5179	5158	1	0.0263158	0.439669	
LeafPopulationSizeScaler0	6128	4195	1	0.0263158	1.79733	
RootPopulationSizeScaler1	5256	5078	1	0.0263158	0.439725	
LeafPopulationSizeScaler1	6229	4169	1	0.0263158	2.22151	
RootPopulationSizeScaler2	5123	5234	1	0.0263158	0.445418	
LeafPopulationSizeScaler2	5989	4364	1	0.0263158	1.93028	
RootPopulationSizeScaler3	5092	5224	1	0.0263158	0.435564	
LeafPopulationSizeScaler3	6000	4356	1	0.0263158	1.50935	
RootPopulationSizeScaler4	5055	5303	1	0.0263158	0.452208	
LeafPopulationSizeScaler4	5984	4388	1	0.0263158	1.83308	
RootPopulationSizeScaler5	4988	5387	1	0.0263158	0.457256	
LeafPopulationSizeScaler5	6726	3591	1	0.0263158	2.21621	
generation 40000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	10499	0	10	0.263158	none	
ConcentrationScaler	1469	1622	3	0.0789474	2.70793	
TimeSizeRateMixer	3826	4314	6	0.157895	0.221662	
TimeRootSizeMixer	4075	4046	6	0.157895	0.124275	
EventTimeScaler	15816	15233	1	0.0263158	1.40095	
RootPopulationSizeScaler0	6808	6989	1	0.0263158	0.443954	
LeafPopulationSizeScaler0	7975	5845	1	0.0263158	1.84574	
RootPopulationSizeScaler1	6890	6911	1	0.0263158	0.443867	
LeafPopulationSizeScaler1	8131	5739	1	0.0263158	2.29378	
RootPopulationSizeScaler2	6758	7070	1	0.0263158	0.449641	
LeafPopulationSizeScaler2	7767	6069	1	0.0263158	1.97067	
RootPopulationSizeScaler3	6747	7031	1	0.0263158	0.439983	
LeafPopulationSizeScaler3	7858	5976	1	0.0263158	1.55164	
RootPopulationSizeScaler4	6721	7133	1	0.0263158	0.45768	
LeafPopulationSizeScaler4	7835	6017	1	0.0263158	1.88262	
RootPopulationSizeScaler5	6637	7204	1	0.0263158	0.461791	
LeafPopulationSizeScaler5	8835	4962	1	0.0263158	2.32161	
generation 50000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	13107	0	10	0.263158	none	
ConcentrationScaler	1816	2053	3	0.0789474	2.71741	
TimeSizeRateMixer	4760	5348	6	0.157895	0.223302	
TimeRootSizeMixer	5047	5065	6	0.157895	0.125474	
EventTimeScaler	19464	19159	1	0.0263158	1.41366	
RootPopulationSizeScaler0	8401	8792	1	0.0263158	0.446976	
LeafPopulationSizeScaler0	9827	7387	1	0.0263158	1.88489	
RootPopulationSizeScaler1	8522	8686	1	0.0263158	0.447206	
LeafPopulationSizeScaler1	9948	7305	1	0.0263158	2.34486	
RootPopulationSizeScaler2	8402	8850	1	0.0263158	0.452925	
LeafPopulationSizeScaler2	9493	7735	1	0.0263158	2.00434	
RootPopulationSizeScaler3	8303	8873	1	0.0263158	0.44221	
LeafPopulationSizeScaler3	9669	7572	1	0.0263158	1.5822	
RootPopulationSizeScaler4	8270	9000	1	0.0263158	0.45896	
LeafPopulationSizeScaler4	9515	7748	1	0.0263158	1.91078	
RootPopulationSizeScaler5	8188	9084	1	0.0263158	0.464246	
LeafPopulationSizeScaler5	10759	6431	1	0.0263158	2.39106	
generation 60000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	15653	0	10	0.263158	none	
ConcentrationScaler	2187	2458	3	0.0789474	2.73121	
TimeSizeRateMixer	5706	6475	6	0.157895	0.223802	
TimeRootSizeMixer	6051	6146	6	0.157895	0.126535	
EventTimeScaler	23258	23141	1	0.0263158	1.42453	
RootPopulationSizeScaler0	10092	10635	1	0.0263158	0.449857	
LeafPopulationSizeScaler0	11671	9088	1	0.0263158	1.91216	
RootPopulationSizeScaler1	10173	10557	1	0.0263158	0.449363	
LeafPopulationSizeScaler1	11822	8989	1	0.0263158	2.38434	
RootPopulationSizeScaler2	10047	10743	1	0.0263158	0.455046	
LeafPopulationSizeScaler2	11295	9449	1	0.0263158	2.03432	
RootPopulationSizeScaler3	9992	10702	1	0.0263158	0.445319	
LeafPopulationSizeScaler3	11431	9360	1	0.0263158	1.60381	
RootPopulationSizeScaler4	9907	10914	1	0.0263158	0.460429	
LeafPopulationSizeScaler4	11294	9496	1	0.0263158	1.9359	
RootPopulationSizeScaler5	9824	10989	1	0.0263158	0.465749	
LeafPopulationSizeScaler5	12700	8040	1	0.0263158	2.4413	
generation 70000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	18317	0	10	0.263158	none	
ConcentrationScaler	2554	2861	3	0.0789474	2.74325	
TimeSizeRateMixer	6624	7560	6	0.157895	0.224474	
TimeRootSizeMixer	7004	7213	6	0.157895	0.127167	
EventTimeScaler	26993	27212	1	0.0263158	1.43317	
RootPopulationSizeScaler0	11688	12480	1	0.0263158	0.451857	
LeafPopulationSizeScaler0	13452	10718	1	0.0263158	1.93511	
RootPopulationSizeScaler1	11742	12418	1	0.0263158	0.451141	
LeafPopulationSizeScaler1	13623	10610	1	0.0263158	2.41411	
RootPopulationSizeScaler2	11619	12588	1	0.0263158	0.456892	
LeafPopulationSizeScaler2	13040	11146	1	0.0263158	2.05707	
RootPopulationSizeScaler3	11578	12530	1	0.0263158	0.446458	
LeafPopulationSizeScaler3	13236	10986	1	0.0263158	1.62249	
RootPopulationSizeScaler4	11486	12773	1	0.0263158	0.461694	
LeafPopulationSizeScaler4	13086	11140	1	0.0263158	1.9601	
RootPopulationSizeScaler5	11379	12835	1	0.0263158	0.467166	
LeafPopulationSizeScaler5	14560	9581	1	0.0263158	2.48222	
generation 80000:
name	number_accepted	number_rejected	weight	weight_prob	tuning_parameter
DirichletProcessGibbsSampler	20958	0	10	0.263158	none	
ConcentrationScaler	2925	3291	3	0.0789474	2.75304	
TimeSizeRateMixer	7552	8618	6	0.157895	0.225459	
