model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.222222	0.222222	0.026194	10.6219
0,0,0,0,1,0	0.0611111	0.283333	0.007308	8.84142
0,0,0,1,1,0	0.0377778	0.321111	0.001881	20.8331
0,0,0,1,2,0	0.0333333	0.354444	0.004678	7.33678
0,0,0,1,1,1	0.0322222	0.386667	0.001198	27.7589
0,0,0,1,0,0	0.0233333	0.41	0.007421	3.19546
0,0,1,1,1,1	0.0233333	0.433333	0.001824	13.0741
0,1,0,0,0,0	0.0222222	0.455556	0.007401	3.04811
0,0,0,1,2,1	0.0222222	0.477778	0.001511	15.0185
0,1,1,1,1,1	0.0155556	0.493333	0.007335	2.13844
0,0,0,1,2,3	0.0133333	0.506667	0.006435	2.08649
0,0,0,0,0,1	0.0133333	0.52	0.007335	1.82882
0,0,1,1,2,1	0.0122222	0.532222	0.00157	7.86881
0,0,1,0,0,0	0.0111111	0.543333	0.007319	1.52394
0,1,1,1,2,1	0.01	0.553333	0.004778	2.10397
0,1,2,2,2,2	0.01	0.563333	0.004672	2.15193
0,1,1,0,0,0	0.00888889	0.572222	0.00186	4.81286
0,0,1,2,2,2	0.00888889	0.581111	0.001587	5.64233
0,0,1,1,1,2	0.00888889	0.59	0.001602	5.58941
0,0,0,1,1,2	0.00888889	0.598889	0.001592	5.62458
0,0,1,2,3,0	0.00777778	0.606667	0.006531	1.1924
0,1,2,3,4,5	0.00777778	0.614444	0.153303	0.0432936
0,1,1,2,3,4	0.00777778	0.622222	0.018952	0.405772
0,0,0,0,1,2	0.00777778	0.63	0.004758	1.63965
0,0,0,1,2,2	0.00777778	0.637778	0.001562	5.01056
0,0,1,1,1,0	0.00777778	0.645556	0.001263	6.19861
0,0,1,2,3,4	0.00666667	0.652222	0.019115	0.344396
0,1,0,0,2,0	0.00666667	0.658889	0.004774	1.39911
0,1,0,2,2,2	0.00666667	0.665556	0.001647	4.06822
0,1,1,2,1,1	0.00666667	0.672222	0.004893	1.36492
0,1,1,2,2,1	0.00666667	0.678889	0.001582	4.23565
0,1,1,2,3,1	0.00666667	0.685556	0.006362	1.04821
0,0,1,0,2,0	0.00666667	0.692222	0.004726	1.41339
0,0,1,2,2,0	0.00666667	0.698889	0.001585	4.22762
0,0,1,2,1,1	0.00666667	0.705556	0.001549	4.32603
0,1,0,2,3,4	0.00555556	0.711111	0.019141	0.286279
0,1,1,2,2,2	0.00555556	0.716667	0.001643	3.39465
0,0,0,0,1,1	0.00555556	0.722222	0.001855	3.00605
0,1,0,2,3,0	0.00555556	0.727778	0.006277	0.884423
0,1,2,1,1,1	0.00555556	0.733333	0.004732	1.17501
0,1,0,2,2,3	0.00555556	0.738889	0.003242	1.71761
0,0,1,2,2,3	0.00555556	0.744444	0.003128	1.78041
0,1,2,3,3,4	0.00555556	0.75	0.018878	0.290345
0,0,1,2,3,1	0.00555556	0.755556	0.003178	1.75231
0,0,1,2,3,2	0.00555556	0.761111	0.003243	1.71708
0,0,1,2,3,3	0.00555556	0.766667	0.003188	1.74679
0,1,0,1,1,1	0.00555556	0.772222	0.001825	3.05556
0,0,1,0,1,0	0.00555556	0.777778	0.001766	3.15783
0,1,1,1,1,2	0.00444444	0.782222	0.004764	0.932623
0,1,2,0,0,0	0.00444444	0.786667	0.004662	0.953126
0,1,2,3,2,2	0.00444444	0.791111	0.006412	0.691775
0,1,0,1,2,1	0.00444444	0.795556	0.001642	2.71435
0,1,1,2,3,2	0.00444444	0.8	0.003211	1.38585
0,0,1,2,1,3	0.00444444	0.804444	0.00321	1.38628
0,1,0,1,0,0	0.00444444	0.808889	0.001756	2.53784
0,1,2,2,3,2	0.00444444	0.813333	0.00624	0.710966
0,0,1,1,2,0	0.00444444	0.817778	0.001589	2.80503
0,1,0,1,1,0	0.00333333	0.821111	0.001242	2.68947
0,1,0,1,1,2	0.00333333	0.824444	0.001576	2.11879
