model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,1,0,0,0	0.15	0.15	0.007298	24.0042
0,0,0,0,0,0	0.108889	0.258889	0.02591	4.59392
0,0,1,1,0,1	0.0488889	0.307778	0.0012	42.7835
0,0,1,0,0,1	0.0466667	0.354444	0.001902	25.6877
0,0,1,0,0,2	0.0411111	0.395556	0.004707	9.06562
0,0,1,2,0,0	0.0333333	0.428889	0.004694	7.31165
0,0,1,2,0,2	0.0277778	0.456667	0.001612	17.6956
0,0,1,1,0,0	0.0255556	0.482222	0.001853	14.1269
0,0,1,2,0,3	0.0222222	0.504444	0.006435	3.50909
0,1,2,1,1,1	0.0211111	0.525556	0.004722	4.54565
0,0,1,2,0,1	0.0188889	0.544444	0.001625	11.8285
0,0,1,1,0,2	0.0166667	0.561111	0.001592	10.6295
0,1,0,0,0,0	0.0155556	0.576667	0.007483	2.09583
0,1,2,0,0,0	0.0122222	0.588889	0.004684	2.62927
0,0,1,2,2,2	0.0122222	0.601111	0.001583	7.80408
0,0,1,1,1,1	0.0111111	0.612222	0.001926	5.82259
0,1,1,1,0,1	0.0111111	0.623333	0.001798	6.2379
0,0,1,2,3,2	0.00888889	0.632222	0.003325	2.68836
0,0,1,0,2,0	0.00888889	0.641111	0.004729	1.88754
0,1,2,2,1,2	0.00888889	0.65	0.001645	5.44307
0,0,1,2,3,4	0.00777778	0.657778	0.019247	0.399432
0,1,0,0,1,0	0.00777778	0.665556	0.001774	4.41085
0,1,2,2,1,1	0.00777778	0.673333	0.001537	5.09219
0,1,2,1,0,1	0.00777778	0.681111	0.001586	4.93462
0,1,1,1,1,1	0.00777778	0.688889	0.00746	1.04293
0,1,2,3,1,1	0.00777778	0.696667	0.006547	1.18946
0,1,2,3,4,5	0.00666667	0.703333	0.153454	0.0370242
0,1,2,3,0,4	0.00666667	0.71	0.018978	0.34693
0,1,2,3,0,3	0.00666667	0.716667	0.003226	2.0737
0,1,2,3,4,3	0.00666667	0.723333	0.019037	0.345834
0,1,2,2,2,2	0.00666667	0.73	0.00474	1.4092
0,1,2,3,1,4	0.00666667	0.736667	0.018891	0.348559
0,1,2,3,1,3	0.00555556	0.742222	0.003204	1.73804
0,1,2,0,0,1	0.00555556	0.747778	0.001486	3.7539
0,0,1,2,2,1	0.00555556	0.753333	0.000747	7.47312
0,1,2,3,4,1	0.00555556	0.758889	0.019143	0.286248
0,0,1,1,2,1	0.00555556	0.764444	0.001574	3.54371
0,1,2,3,0,0	0.00555556	0.77	0.006424	0.864057
0,1,2,0,3,0	0.00555556	0.775556	0.006344	0.875024
0,1,2,1,3,1	0.00555556	0.781111	0.006406	0.866501
0,1,2,2,0,2	0.00555556	0.786667	0.001643	3.39465
0,0,0,0,1,0	0.00555556	0.792222	0.007424	0.746918
0,1,2,0,1,0	0.00555556	0.797778	0.001511	3.69169
0,0,1,0,1,1	0.00444444	0.802222	0.001216	3.66682
0,0,1,2,3,3	0.00444444	0.806667	0.003197	1.39193
0,1,2,2,3,2	0.00444444	0.811111	0.006396	0.693517
0,1,2,1,1,3	0.00444444	0.815556	0.006523	0.679927
0,0,0,1,0,0	0.00444444	0.82	0.007445	0.595171
0,1,2,0,3,4	0.00444444	0.824444	0.01895	0.231118
0,0,1,2,3,1	0.00444444	0.828889	0.003297	1.34958
0,1,2,0,1,2	0.00444444	0.833333	0.000806	5.53435
0,0,0,0,0,1	0.00444444	0.837778	0.007401	0.598736
0,1,1,1,0,2	0.00444444	0.842222	0.001606	2.77529
0,1,1,0,0,1	0.00444444	0.846667	0.00123	3.62504
0,0,1,1,2,3	0.00333333	0.85	0.003126	1.06655
