model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.93	0.93	0.026198	493.841
0,0,1,0,0,0	0.0144444	0.944444	0.00741	1.96323
0,1,1,1,1,1	0.01	0.954444	0.007461	1.34374
0,0,0,0,0,1	0.00666667	0.961111	0.007398	0.900481
0,0,0,1,0,0	0.00444444	0.965556	0.007351	0.602839
0,1,1,0,1,0	0.00333333	0.968889	0.001222	2.73355
0,1,0,1,1,1	0.00333333	0.972222	0.00189	1.76622
0,1,0,0,1,1	0.00222222	0.974444	0.001255	1.77241
0,0,1,1,1,1	0.00222222	0.976667	0.00183	1.21481
0,1,0,0,0,0	0.00222222	0.978889	0.007377	0.29968
0,1,2,1,1,1	0.00222222	0.981111	0.004809	0.460899
0,0,0,0,1,0	0.00222222	0.983333	0.007427	0.297648
0,1,2,2,2,2	0.00222222	0.985556	0.004774	0.464294
0,0,1,1,0,0	0.00222222	0.987778	0.001779	1.2497
0,1,0,1,1,0	0.00111111	0.988889	0.001238	0.897391
0,1,0,1,1,2	0.00111111	0.99	0.001541	0.720722
0,0,1,1,1,0	0.00111111	0.991111	0.001184	0.93837
0,0,1,0,1,0	0.00111111	0.992222	0.001852	0.599507
0,1,1,1,0,1	0.00111111	0.993333	0.001819	0.610403
0,1,0,0,1,0	0.00111111	0.994444	0.001866	0.595001
0,1,1,1,1,2	0.00111111	0.995556	0.004803	0.230482
0,1,2,0,0,1	0.00111111	0.996667	0.001587	0.699799
0,1,0,0,0,1	0.00111111	0.997778	0.001869	0.594044
0,1,2,1,1,3	0.00111111	0.998889	0.006481	0.17052
0,1,1,0,0,0	0.00111111	1	0.001839	0.603753
