model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.955556	0.955556	0.025715	814.588
0,0,0,0,0,1	0.00888889	0.964444	0.007306	1.2186
0,1,1,1,1,1	0.00666667	0.971111	0.00746	0.892941
0,1,0,0,0,0	0.00333333	0.974444	0.00735	0.451687
0,0,0,1,0,0	0.00333333	0.977778	0.007439	0.446243
0,0,1,0,0,0	0.00333333	0.981111	0.007422	0.447273
0,0,0,0,1,0	0.00333333	0.984444	0.007364	0.450822
0,1,1,1,1,0	0.00222222	0.986667	0.001873	1.18687
0,0,1,1,1,1	0.00222222	0.988889	0.001848	1.20295
0,0,1,0,1,0	0.00111111	0.99	0.00184	0.603424
0,0,1,0,0,1	0.00111111	0.991111	0.001829	0.60706
0,0,0,0,1,1	0.00111111	0.992222	0.001805	0.615146
0,1,0,0,0,1	0.00111111	0.993333	0.001777	0.624857
0,1,0,1,1,1	0.00111111	0.994444	0.001762	0.630186
0,1,1,0,1,0	0.00111111	0.995556	0.001207	0.920468
0,1,1,1,0,0	0.00111111	0.996667	0.001247	0.890906
0,1,1,1,0,1	0.00111111	0.997778	0.001743	0.637067
0,0,0,1,0,1	0.00111111	0.998889	0.001874	0.592456
0,0,1,0,1,1	0.00111111	1	0.001257	0.88381
