model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.205556	0.205556	0.025999	9.69323
0,1,0,0,0,0	0.0877778	0.293333	0.007366	12.9671
0,0,0,0,1,0	0.05	0.343333	0.007368	7.09063
0,1,0,0,2,0	0.0288889	0.372222	0.004771	6.20548
0,1,2,0,0,0	0.0266667	0.398889	0.004852	5.61919
0,1,1,0,0,0	0.0222222	0.421111	0.001785	12.7096
0,1,0,2,2,2	0.02	0.441111	0.001542	13.2145
0,1,2,3,4,5	0.0188889	0.46	0.153471	0.106195
0,0,0,0,1,1	0.0166667	0.476667	0.001879	9.00336
0,0,0,1,1,1	0.0133333	0.49	0.001201	11.2384
0,0,0,1,1,0	0.0133333	0.503333	0.0018	7.49399
0,1,2,3,3,3	0.0133333	0.516667	0.006495	2.06709
0,0,1,0,0,0	0.0133333	0.53	0.007512	1.78541
0,1,2,2,2,2	0.0122222	0.542222	0.004677	2.63322
0,0,0,0,1,2	0.01	0.552222	0.004639	2.16731
0,1,0,0,2,3	0.01	0.562222	0.006372	1.57512
0,1,0,2,0,0	0.00888889	0.571111	0.004734	1.88554
0,1,2,0,3,2	0.00888889	0.58	0.003246	2.754
0,1,0,0,0,2	0.00888889	0.588889	0.00478	1.86731
0,1,0,2,2,3	0.00777778	0.596667	0.003255	2.40038
0,0,0,1,0,0	0.00777778	0.604444	0.007377	1.05475
0,0,0,1,2,1	0.00777778	0.612222	0.001585	4.93774
0,1,2,2,0,0	0.00777778	0.62	0.001604	4.87916
0,1,2,3,4,4	0.00777778	0.627778	0.019198	0.400472
0,1,2,2,3,0	0.00666667	0.634444	0.003069	2.18013
0,1,2,3,4,2	0.00666667	0.641111	0.018809	0.350108
0,1,0,2,3,4	0.00666667	0.647778	0.019275	0.341481
0,0,0,0,0,1	0.00666667	0.654444	0.007532	0.884341
0,0,1,1,1,1	0.00666667	0.661111	0.001831	3.65872
0,1,1,1,2,0	0.00666667	0.667778	0.001528	4.38557
0,1,2,3,0,0	0.00666667	0.674444	0.006373	1.04639
0,1,2,0,0,3	0.00666667	0.681111	0.006407	1.0408
0,0,1,1,2,1	0.00555556	0.686667	0.001629	3.42387
0,1,2,2,3,2	0.00555556	0.692222	0.006472	0.857608
0,1,2,0,3,4	0.00555556	0.697778	0.018959	0.28908
0,1,0,0,2,2	0.00555556	0.703333	0.00159	3.50799
0,0,1,2,1,1	0.00555556	0.708889	0.001515	3.68193
0,1,2,2,3,4	0.00555556	0.714444	0.018954	0.289158
0,1,1,0,0,1	0.00555556	0.72	0.001234	4.52164
0,1,1,1,0,0	0.00555556	0.725556	0.00125	4.46369
0,1,1,1,1,1	0.00555556	0.731111	0.007539	0.735439
0,0,0,1,2,0	0.00555556	0.736667	0.004691	1.18533
0,1,1,1,2,3	0.00444444	0.741111	0.006501	0.682243
0,1,1,2,0,0	0.00444444	0.745556	0.001583	2.81568
0,1,1,0,2,0	0.00444444	0.75	0.001624	2.74448
0,0,1,2,2,2	0.00444444	0.754444	0.001518	2.93644
0,1,1,2,2,2	0.00444444	0.758889	0.001525	2.92294
0,1,1,2,3,4	0.00444444	0.763333	0.019178	0.228317
0,1,2,0,3,3	0.00444444	0.767778	0.003271	1.36034
