model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.965556	0.965556	0.026117	1045.3
0,1,0,0,0,0	0.0222222	0.987778	0.007308	3.08719
0,1,1,1,1,1	0.00222222	0.99	0.007396	0.298905
0,0,0,0,0,1	0.00222222	0.992222	0.007525	0.293742
0,0,1,0,0,0	0.00111111	0.993333	0.007262	0.152061
0,0,0,0,1,0	0.00111111	0.994444	0.00749	0.147399
0,0,1,1,0,1	0.00111111	0.995556	0.001249	0.889478
0,0,1,1,1,1	0.00111111	0.996667	0.001845	0.601786
0,0,0,1,1,1	0.00111111	0.997778	0.001218	0.912145
0,1,0,0,1,1	0.00111111	0.998889	0.001239	0.896666
0,0,1,1,0,0	0.00111111	1	0.001824	0.608727
