model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,1	0.266667	0.266667	0.007386	48.8696
0,0,0,0,0,0	0.206667	0.473333	0.026099	9.72088
0,0,1,0,0,1	0.0622222	0.535556	0.001863	35.5486
0,0,1,0,0,2	0.0488889	0.584444	0.004837	10.5754
0,0,0,0,1,2	0.0311111	0.615556	0.004827	6.62007
0,0,1,0,1,1	0.0211111	0.636667	0.001202	17.9205
0,1,1,1,1,2	0.0155556	0.652222	0.004689	3.35408
0,1,0,0,0,2	0.0155556	0.667778	0.004633	3.39481
0,0,0,0,1,1	0.0144444	0.682222	0.001799	8.13217
0,0,1,0,1,2	0.0133333	0.695556	0.001623	8.31274
0,0,0,1,0,2	0.0122222	0.707778	0.004659	2.64344
0,0,1,0,0,0	0.0111111	0.718889	0.007368	1.51373
0,0,1,1,1,1	0.0111111	0.73	0.001797	6.24138
0,1,1,1,1,1	0.0111111	0.741111	0.007401	1.50693
0,0,1,0,2,1	0.01	0.751111	0.001539	6.55326
0,0,1,0,2,3	0.00888889	0.76	0.006518	1.36701
0,1,0,0,0,0	0.00888889	0.768889	0.007366	1.2086
0,1,1,0,0,1	0.00777778	0.776667	0.001243	6.29847
0,1,2,0,0,3	0.00777778	0.784444	0.006433	1.21068
0,1,1,0,1,2	0.00777778	0.792222	0.00156	5.017
0,0,1,1,0,1	0.00777778	0.8	0.00122	6.41736
0,1,2,0,2,2	0.00666667	0.806667	0.001594	4.20371
0,1,1,0,1,1	0.00666667	0.813333	0.001837	3.64675
0,0,1,2,0,3	0.00666667	0.82	0.006481	1.02884
0,0,0,1,0,0	0.00666667	0.826667	0.007586	0.877999
0,0,1,1,0,2	0.00666667	0.833333	0.001497	4.47653
0,1,0,1,0,2	0.00555556	0.838889	0.001528	3.65056
0,0,1,1,1,2	0.00555556	0.844444	0.001596	3.49478
0,1,2,0,1,2	0.00555556	0.85	0.000797	7.00394
0,1,2,1,1,3	0.00555556	0.855556	0.006352	0.873915
0,0,1,0,2,2	0.00555556	0.861111	0.001559	3.57786
0,1,0,1,1,2	0.00555556	0.866667	0.001539	3.62443
0,0,1,2,2,1	0.00444444	0.871111	0.000778	5.73369
0,1,2,0,0,2	0.00444444	0.875556	0.00159	2.80326
0,1,1,1,0,1	0.00333333	0.878889	0.001899	1.75784
0,0,1,2,0,2	0.00333333	0.882222	0.001582	2.11074
0,1,1,1,0,2	0.00333333	0.885556	0.001629	2.04974
0,0,0,1,0,1	0.00333333	0.888889	0.001842	1.81234
0,1,1,1,2,3	0.00333333	0.892222	0.006493	0.511746
0,0,1,1,2,3	0.00333333	0.895556	0.003208	1.0392
0,0,1,2,1,3	0.00333333	0.898889	0.003289	1.01352
0,1,0,1,0,0	0.00333333	0.902222	0.001818	1.8363
0,1,1,0,0,2	0.00333333	0.905556	0.001637	2.03971
0,1,2,1,1,1	0.00333333	0.908889	0.004788	0.695169
0,1,2,2,0,3	0.00333333	0.912222	0.003241	1.02858
0,1,2,1,1,2	0.00333333	0.915556	0.001598	2.08957
0,0,1,2,2,3	0.00333333	0.918889	0.003255	1.02415
0,1,2,1,3,4	0.00222222	0.921111	0.019017	0.114888
0,1,2,1,2,3	0.00222222	0.923333	0.00322	0.689441
0,1,2,3,4,5	0.00222222	0.925556	0.1541	0.0122256
0,1,0,1,1,1	0.00222222	0.927778	0.001823	1.21948
0,0,1,2,3,1	0.00222222	0.93	0.003088	0.719007
0,1,0,1,0,1	0.00222222	0.932222	0.001159	1.9194
0,1,2,1,0,3	0.00222222	0.934444	0.003228	0.687727
0,1,2,3,1,4	0.00222222	0.936667	0.018953	0.115283
0,1,2,0,2,3	0.00222222	0.938889	0.003196	0.694635
0,1,2,3,3,4	0.00222222	0.941111	0.01913	0.114196
0,0,1,2,0,1	0.00222222	0.943333	0.001509	1.4737
0,1,0,0,1,1	0.00222222	0.945556	0.001189	1.87092
0,0,0,0,1,0	0.00222222	0.947778	0.007536	0.29331
0,0,1,2,3,4	0.00222222	0.95	0.018963	0.115221
0,1,0,0,0,1	0.00222222	0.952222	0.001802	1.23372
0,1,1,1,1,0	0.00222222	0.954444	0.001901	1.16935
0,1,2,1,2,2	0.00222222	0.956667	0.001508	1.47468
0,1,1,1,0,0	0.00111111	0.957778	0.001262	0.880304
0,1,1,1,2,1	0.00111111	0.958889	0.004737	0.233709
0,1,1,0,2,3	0.00111111	0.96	0.003285	0.337502
0,1,1,2,0,3	0.00111111	0.961111	0.0032	0.346496
0,1,1,2,1,1	0.00111111	0.962222	0.004721	0.234504
0,0,0,1,1,0	0.00111111	0.963333	0.001809	0.613784
