model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.648889	0.648889	0.026286	68.4593
0,0,0,0,1,0	0.0377778	0.686667	0.007316	5.32719
0,1,1,1,1,1	0.0311111	0.717778	0.007335	4.34554
0,0,0,0,0,1	0.0255556	0.743333	0.007468	3.48553
0,0,1,0,0,0	0.0244444	0.767778	0.007323	3.39662
0,1,0,0,0,0	0.0233333	0.791111	0.007348	3.22744
0,1,0,0,1,0	0.0166667	0.807778	0.001821	9.29066
0,0,0,1,0,0	0.0166667	0.824444	0.007255	2.31925
0,1,0,1,1,1	0.0133333	0.837778	0.00182	7.41149
0,1,0,0,1,1	0.0122222	0.85	0.001235	10.0066
0,1,1,1,1,0	0.00888889	0.858889	0.001804	4.96254
0,1,0,1,1,0	0.00777778	0.866667	0.001247	6.27824
0,1,1,1,0,1	0.00666667	0.873333	0.001835	3.65073
0,1,0,0,0,1	0.00555556	0.878889	0.001864	2.99151
0,0,0,0,1,1	0.00444444	0.883333	0.001896	2.35012
0,1,1,0,1,1	0.00444444	0.887778	0.001829	2.43637
0,1,0,1,2,0	0.00444444	0.892222	0.001656	2.69136
0,0,1,0,0,1	0.00444444	0.896667	0.001802	2.47294
0,1,0,0,2,0	0.00444444	0.901111	0.004666	0.952305
0,1,0,0,0,2	0.00444444	0.905556	0.004845	0.916957
0,1,0,1,0,1	0.00333333	0.908889	0.001188	2.81188
0,1,1,1,2,1	0.00333333	0.912222	0.004739	0.702391
0,1,2,0,1,0	0.00333333	0.915556	0.001542	2.16558
0,0,1,1,0,0	0.00333333	0.918889	0.00192	1.73857
0,1,0,2,2,0	0.00333333	0.922222	0.001541	2.16699
0,1,1,0,0,0	0.00333333	0.925556	0.001773	1.883
0,0,0,1,1,0	0.00333333	0.928889	0.001852	1.80253
0,1,2,3,4,4	0.00222222	0.931111	0.018823	0.116095
0,0,0,1,0,2	0.00222222	0.933333	0.004589	0.483101
0,1,2,0,0,1	0.00222222	0.935556	0.001591	1.39763
0,1,0,1,0,0	0.00222222	0.937778	0.001823	1.21948
0,1,1,2,1,2	0.00222222	0.94	0.001625	1.36834
0,1,1,1,0,2	0.00222222	0.942222	0.001623	1.37003
0,0,1,1,0,1	0.00222222	0.944444	0.001182	1.88201
0,0,1,0,1,0	0.00222222	0.946667	0.001822	1.22015
0,0,1,0,1,1	0.00222222	0.948889	0.001168	1.9046
0,1,1,0,1,0	0.00222222	0.951111	0.001303	1.70704
0,1,1,0,0,1	0.00222222	0.953333	0.001249	1.78094
0,1,0,2,1,1	0.00222222	0.955556	0.001577	1.41006
0,1,0,2,2,2	0.00222222	0.957778	0.00154	1.44399
0,0,1,0,2,2	0.00111111	0.958889	0.001539	0.72166
0,0,1,2,0,0	0.00111111	0.96	0.004735	0.233808
0,1,0,2,2,3	0.00111111	0.961111	0.003177	0.349013
0,1,0,2,3,1	0.00111111	0.962222	0.003296	0.336372
0,1,0,2,3,3	0.00111111	0.963333	0.003336	0.332325
0,0,1,0,2,0	0.00111111	0.964444	0.004707	0.235205
0,1,0,2,0,0	0.00111111	0.965556	0.004695	0.235809
0,1,0,1,2,1	0.00111111	0.966667	0.00168	0.660999
0,0,1,0,2,3	0.00111111	0.967778	0.006426	0.171989
0,1,1,0,2,1	0.00111111	0.968889	0.001595	0.696284
0,1,1,1,0,0	0.00111111	0.97	0.00127	0.874751
0,1,0,1,1,2	0.00111111	0.971111	0.001582	0.702015
0,0,1,1,1,0	0.00111111	0.972222	0.001194	0.930502
0,0,0,1,2,0	0.00111111	0.973333	0.00478	0.231596
0,0,0,1,1,2	0.00111111	0.974444	0.001563	0.710562
0,1,1,1,1,2	0.00111111	0.975556	0.004722	0.234455
0,1,1,1,2,0	0.00111111	0.976667	0.001554	0.714684
0,0,0,1,1,1	0.00111111	0.977778	0.001273	0.872687
0,1,1,1,2,3	0.00111111	0.978889	0.006432	0.171827
0,0,1,1,2,1	0.00111111	0.98	0.00157	0.707389
0,1,1,2,2,0	0.00111111	0.981111	0.000782	1.42133
0,1,2,0,0,0	0.00111111	0.982222	0.004754	0.232869
0,1,0,0,2,3	0.00111111	0.983333	0.006415	0.172285
0,1,2,0,0,3	0.00111111	0.984444	0.006476	0.170652
0,1,0,0,2,1	0.00111111	0.985556	0.001592	0.697598
0,1,2,0,1,2	0.00111111	0.986667	0.000793	1.4016
0,1,2,0,3,2	0.00111111	0.987778	0.003172	0.349565
0,1,2,1,1,0	0.00111111	0.988889	0.001539	0.72166
0,1,2,1,1,1	0.00111111	0.99	0.004768	0.232182
0,1,2,1,1,2	0.00111111	0.991111	0.001567	0.708745
0,1,2,1,2,1	0.00111111	0.992222	0.001593	0.697159
0,1,2,1,2,2	0.00111111	0.993333	0.001605	0.691939
0,1,2,2,1,1	0.00111111	0.994444	0.001656	0.670595
0,1,2,2,1,2	0.00111111	0.995556	0.001657	0.670189
0,1,2,2,3,2	0.00111111	0.996667	0.006365	0.173648
0,1,2,3,0,4	0.00111111	0.997778	0.018926	0.0576611
0,1,2,3,1,1	0.00111111	0.998889	0.006393	0.172882
0,1,0,2,1,3	0.00111111	1	0.003154	0.351566
