model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,1,0	0.358889	0.358889	0.007254	76.6103
0,0,0,0,0,0	0.0988889	0.457778	0.026237	4.07294
0,0,0,0,1,2	0.0588889	0.516667	0.004632	13.4464
0,0,0,0,1,1	0.0488889	0.565556	0.001873	27.3922
0,1,1,1,2,1	0.0233333	0.588889	0.004836	4.9163
0,0,1,0,2,0	0.0222222	0.611111	0.004834	4.67882
0,1,1,1,2,0	0.02	0.631111	0.001565	13.02
0,0,0,1,2,0	0.0188889	0.65	0.004703	4.07442
0,1,1,1,0,1	0.0155556	0.665556	0.001846	8.54398
0,1,0,0,2,0	0.0144444	0.68	0.004744	3.07475
0,1,0,0,2,1	0.0111111	0.691111	0.001569	7.14998
0,1,1,1,2,3	0.01	0.701111	0.00653	1.53676
0,0,1,1,2,0	0.01	0.711111	0.001497	6.7374
0,1,0,0,0,0	0.01	0.721111	0.00739	1.35675
0,0,1,0,0,0	0.00888889	0.73	0.007276	1.22366
0,1,1,1,0,0	0.00888889	0.738889	0.001259	7.11463
0,0,1,1,2,1	0.00888889	0.747778	0.001554	5.76234
0,0,1,0,2,3	0.00777778	0.755556	0.006427	1.21182
0,1,1,0,2,0	0.00777778	0.763333	0.001624	4.81898
0,0,1,0,2,1	0.00777778	0.771111	0.001592	4.916
0,1,0,0,2,3	0.00777778	0.778889	0.00647	1.20371
0,0,0,1,2,1	0.00555556	0.784444	0.001566	3.56184
0,0,1,0,1,1	0.00555556	0.79	0.001232	4.52898
0,1,0,1,2,0	0.00555556	0.795556	0.001584	3.5213
0,0,1,2,3,0	0.00555556	0.801111	0.00641	0.865957
0,1,0,2,3,0	0.00555556	0.806667	0.006591	0.842023
0,0,0,1,2,2	0.00555556	0.812222	0.001576	3.53921
0,0,0,1,0,0	0.00444444	0.816667	0.007314	0.605911
0,0,0,1,2,3	0.00444444	0.821111	0.006481	0.684362
0,1,0,1,2,1	0.00444444	0.825556	0.001546	2.88317
0,1,2,1,3,2	0.00444444	0.83	0.003216	1.38368
0,1,1,0,2,1	0.00444444	0.834444	0.001587	2.80857
0,1,1,0,2,3	0.00444444	0.838889	0.003188	1.39588
0,0,1,0,1,0	0.00444444	0.843333	0.001904	2.34022
0,1,1,1,1,1	0.00444444	0.847778	0.00745	0.594769
0,1,2,3,4,3	0.00444444	0.852222	0.019069	0.229648
0,0,0,1,1,0	0.00444444	0.856667	0.00181	2.46199
0,1,2,0,3,2	0.00333333	0.86	0.00327	1.01943
0,0,0,0,0,1	0.00333333	0.863333	0.007482	0.443659
0,1,0,0,1,1	0.00333333	0.866667	0.001142	2.92527
0,1,0,0,1,2	0.00333333	0.87	0.001548	2.15717
0,1,1,2,3,0	0.00333333	0.873333	0.003152	1.05772
0,1,2,3,4,0	0.00333333	0.876667	0.019166	0.171156
0,1,0,0,2,2	0.00333333	0.88	0.001614	2.06883
0,0,1,2,3,2	0.00333333	0.883333	0.00319	1.04508
0,1,0,1,0,0	0.00333333	0.886667	0.001866	1.78898
0,1,1,1,0,2	0.00333333	0.89	0.001556	2.14607
0,1,2,2,3,0	0.00333333	0.893333	0.003157	1.05604
