model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.945556	0.945556	0.026182	645.964
0,1,0,0,0,0	0.0222222	0.967778	0.007327	3.07913
0,0,0,0,1,0	0.0111111	0.978889	0.007375	1.51228
0,1,1,1,1,1	0.00333333	0.982222	0.007414	0.447759
0,1,0,0,1,0	0.00333333	0.985556	0.001823	1.83126
0,0,0,1,1,1	0.00222222	0.987778	0.001203	1.84912
0,0,0,1,1,0	0.00111111	0.988889	0.001836	0.604741
0,0,1,0,0,1	0.00111111	0.99	0.001794	0.618925
0,0,0,0,1,1	0.00111111	0.991111	0.00184	0.603424
0,0,1,1,1,0	0.00111111	0.992222	0.001196	0.928944
0,0,1,1,1,1	0.00111111	0.993333	0.001831	0.606396
0,0,0,0,0,1	0.00111111	0.994444	0.007381	0.149592
0,0,0,1,0,0	0.00111111	0.995556	0.0073	0.151264
0,1,0,0,1,1	0.00111111	0.996667	0.001227	0.905446
0,1,0,0,2,0	0.00111111	0.997778	0.004656	0.237794
0,1,1,0,1,0	0.00111111	0.998889	0.001197	0.928167
0,0,1,1,0,1	0.00111111	1	0.001211	0.917424
