model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.961111	0.961111	0.025938	928.107
0,0,1,0,0,0	0.00666667	0.967778	0.007335	0.908273
0,1,0,0,0,0	0.00555556	0.973333	0.007465	0.742785
0,0,0,0,0,1	0.00333333	0.976667	0.007327	0.453115
0,1,1,1,1,1	0.00222222	0.978889	0.007309	0.302489
0,0,1,1,1,1	0.00222222	0.981111	0.001811	1.22757
0,0,1,0,0,1	0.00222222	0.983333	0.001884	1.17992
0,0,0,1,0,0	0.00222222	0.985556	0.007359	0.300419
0,0,0,1,1,1	0.00111111	0.986667	0.00128	0.867909
0,0,0,1,1,0	0.00111111	0.987778	0.00186	0.596924
0,0,0,0,1,0	0.00111111	0.988889	0.007362	0.149981
0,1,0,0,0,1	0.00111111	0.99	0.001831	0.606396
0,0,0,1,0,1	0.00111111	0.991111	0.001814	0.612089
0,1,0,1,0,0	0.00111111	0.992222	0.001864	0.59564
0,1,0,2,2,2	0.00111111	0.993333	0.001616	0.687221
0,1,1,0,0,0	0.00111111	0.994444	0.001796	0.618235
0,1,1,0,0,1	0.00111111	0.995556	0.001232	0.901767
0,1,1,0,1,1	0.00111111	0.996667	0.001853	0.599183
0,1,1,1,0,0	0.00111111	0.997778	0.001186	0.936786
0,1,1,1,1,0	0.00111111	0.998889	0.001888	0.588055
0,1,0,0,1,0	0.00111111	1	0.001882	0.589933
