model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.476667	0.476667	0.026212	33.8377
0,1,1,1,1,1	0.0511111	0.527778	0.007352	7.2726
0,0,0,1,0,0	0.0344444	0.562222	0.007465	4.74305
0,0,0,1,1,1	0.0288889	0.591111	0.001171	25.3744
0,0,0,1,0,1	0.0277778	0.618889	0.001845	15.4573
0,0,0,0,0,1	0.0266667	0.645556	0.007537	3.60764
0,1,0,1,1,1	0.0255556	0.671111	0.001886	13.8793
0,1,0,0,0,0	0.0211111	0.692222	0.007321	2.92426
0,0,0,0,1,0	0.0188889	0.711111	0.007295	2.61989
0,0,1,1,1,1	0.0155556	0.726667	0.001865	8.45677
0,0,0,1,0,2	0.0155556	0.742222	0.004761	3.30311
0,0,1,0,0,0	0.01	0.752222	0.007481	1.34012
0,0,0,1,1,2	0.00888889	0.761111	0.001571	5.69989
0,0,0,1,2,2	0.00888889	0.77	0.001585	5.64946
0,1,1,2,2,2	0.00777778	0.777778	0.001586	4.93462
0,0,0,1,1,0	0.00777778	0.785556	0.001774	4.41085
0,1,2,1,1,1	0.00777778	0.793333	0.00466	1.6743
0,0,0,0,1,1	0.00777778	0.801111	0.001923	4.06847
0,1,1,1,1,0	0.00666667	0.807778	0.001828	3.66474
0,0,1,1,0,1	0.00666667	0.814444	0.001123	5.96961
0,0,1,2,2,2	0.00666667	0.821111	0.001616	4.14639
0,0,0,1,2,0	0.00555556	0.826667	0.004724	1.17701
0,1,1,1,2,1	0.00555556	0.832222	0.004803	1.15756
0,1,2,2,2,2	0.00555556	0.837778	0.004713	1.17977
0,1,0,2,0,1	0.00444444	0.842222	0.00152	2.93257
0,1,0,2,2,2	0.00444444	0.846667	0.001581	2.81925
0,1,0,2,1,1	0.00444444	0.851111	0.00158	2.82103
0,0,0,0,1,2	0.00444444	0.855556	0.004841	0.917718
0,1,1,0,0,0	0.00444444	0.86	0.001857	2.39957
0,1,1,1,0,1	0.00444444	0.864444	0.001798	2.47845
0,1,1,2,1,1	0.00444444	0.868889	0.004836	0.918672
0,0,1,1,0,0	0.00444444	0.873333	0.001845	2.4152
0,1,1,1,0,0	0.00333333	0.876667	0.001246	2.68083
0,1,0,1,0,1	0.00333333	0.88	0.00127	2.63011
0,1,0,2,3,3	0.00333333	0.883333	0.003204	1.0405
0,0,1,1,2,2	0.00333333	0.886667	0.000794	4.20885
0,0,1,1,1,0	0.00333333	0.89	0.001241	2.69164
0,0,0,1,2,3	0.00333333	0.893333	0.006321	0.525762
0,1,0,1,1,2	0.00333333	0.896667	0.001601	2.08565
0,0,1,0,1,1	0.00333333	0.9	0.001205	2.77216
0,0,1,0,0,2	0.00333333	0.903333	0.0048	0.693423
0,1,0,0,0,1	0.00333333	0.906667	0.001749	1.90888
0,0,1,0,0,1	0.00333333	0.91	0.001912	1.74586
0,1,0,0,1,0	0.00333333	0.913333	0.001858	1.7967
0,1,2,1,3,1	0.00222222	0.915556	0.006426	0.34436
0,1,1,1,1,2	0.00222222	0.917778	0.004601	0.481835
0,1,2,1,1,3	0.00222222	0.92	0.006335	0.349339
0,1,1,2,0,2	0.00222222	0.922222	0.000784	2.83855
0,0,1,2,3,4	0.00222222	0.924444	0.019072	0.11455
0,1,2,2,2,1	0.00222222	0.926667	0.001653	1.34512
0,0,1,1,2,3	0.00222222	0.928889	0.003153	0.704139
0,1,1,0,1,1	0.00222222	0.931111	0.001923	1.15595
0,1,1,0,0,2	0.00222222	0.933333	0.001587	1.40116
0,1,2,2,1,1	0.00222222	0.935556	0.001617	1.37512
0,1,1,2,3,1	0.00222222	0.937778	0.006484	0.34126
0,1,2,3,3,3	0.00222222	0.94	0.006486	0.341154
0,0,0,1,2,1	0.00222222	0.942222	0.001539	1.44493
0,1,0,2,1,3	0.00222222	0.944444	0.003258	0.681374
0,1,1,2,0,0	0.00222222	0.946667	0.001599	1.39063
0,1,0,2,2,0	0.00111111	0.947778	0.001626	0.682988
0,1,0,2,3,1	0.00111111	0.948889	0.003169	0.349897
0,1,0,2,1,2	0.00111111	0.95	0.000751	1.48004
0,1,0,2,0,2	0.00111111	0.951111	0.00164	0.677148
0,1,0,1,2,3	0.00111111	0.952222	0.00322	0.344337
0,1,0,1,2,2	0.00111111	0.953333	0.000775	1.43417
0,1,1,0,2,1	0.00111111	0.954444	0.001571	0.706938
0,0,1,1,0,2	0.00111111	0.955556	0.00156	0.711931
0,1,0,1,2,1	0.00111111	0.956667	0.001551	0.716068
0,1,1,1,0,2	0.00111111	0.957778	0.001557	0.713305
0,0,1,0,1,2	0.00111111	0.958889	0.001567	0.708745
0,1,0,1,1,0	0.00111111	0.96	0.001229	0.903971
0,1,0,1,0,0	0.00111111	0.961111	0.001872	0.59309
0,1,0,0,1,1	0.00111111	0.962222	0.001206	0.921232
0,1,1,1,2,2	0.00111111	0.963333	0.001623	0.684252
0,1,1,1,2,3	0.00111111	0.964444	0.006314	0.175059
0,1,0,0,0,2	0.00111111	0.965556	0.004743	0.233412
0,0,1,0,2,2	0.00111111	0.966667	0.001628	0.682148
0,0,1,2,3,2	0.00111111	0.967778	0.003216	0.344767
0,0,1,2,2,3	0.00111111	0.968889	0.003194	0.347149
0,0,1,2,2,1	0.00111111	0.97	0.000729	1.52474
0,1,1,2,3,2	0.00111111	0.971111	0.003211	0.345305
0,1,1,2,3,3	0.00111111	0.972222	0.003184	0.348243
0,1,1,2,3,4	0.00111111	0.973333	0.018918	0.057686
0,1,2,0,0,2	0.00111111	0.974444	0.001635	0.679222
0,0,1,2,1,2	0.00111111	0.975556	0.00078	1.42497
0,1,2,1,1,2	0.00111111	0.976667	0.001603	0.692803
0,0,1,2,1,1	0.00111111	0.977778	0.00155	0.716531
0,1,2,1,2,0	0.00111111	0.978889	0.000785	1.41589
0,1,2,1,2,2	0.00111111	0.98	0.001563	0.710562
0,1,2,1,2,3	0.00111111	0.981111	0.003228	0.343481
0,0,1,2,1,0	0.00111111	0.982222	0.00161	0.689786
0,1,2,1,3,2	0.00111111	0.983333	0.003252	0.340938
0,1,2,1,3,3	0.00111111	0.984444	0.00324	0.342205
0,1,2,2,1,0	0.00111111	0.985556	0.000774	1.43603
0,0,1,2,0,2	0.00111111	0.986667	0.001603	0.692803
0,0,1,2,0,0	0.00111111	0.987778	0.004615	0.239916
0,0,1,1,2,1	0.00111111	0.988889	0.00159	0.698477
0,1,2,2,3,2	0.00111111	0.99	0.006384	0.173127
0,1,2,3,0,0	0.00111111	0.991111	0.006436	0.17172
0,1,2,3,1,3	0.00111111	0.992222	0.003262	0.339889
0,1,2,3,2,1	0.00111111	0.993333	0.003247	0.341465
0,1,2,3,2,4	0.00111111	0.994444	0.018973	0.0575155
0,1,2,3,3,1	0.00111111	0.995556	0.003259	0.340203
0,0,1,1,1,2	0.00111111	0.996667	0.001547	0.717923
0,1,2,3,4,2	0.00111111	0.997778	0.01899	0.0574631
0,1,2,3,4,3	0.00111111	0.998889	0.019109	0.0570983
0,1,2,3,4,5	0.00111111	1	0.153686	0.00612544
