model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.971111	0.971111	0.026074	1255.61
0,1,1,1,1,1	0.0155556	0.986667	0.007371	2.12792
0,0,0,0,0,1	0.00333333	0.99	0.00737	0.450452
0,1,0,0,0,0	0.00333333	0.993333	0.00741	0.448003
0,0,1,0,0,0	0.00111111	0.994444	0.007356	0.150104
0,1,1,1,0,0	0.00111111	0.995556	0.001245	0.892339
0,1,1,1,0,1	0.00111111	0.996667	0.001849	0.600482
0,1,1,1,1,0	0.00111111	0.997778	0.001878	0.591192
0,0,0,0,1,0	0.00111111	0.998889	0.007377	0.149673
0,1,1,1,1,2	0.00111111	1	0.004703	0.235406
