model	post_prob	cumulative_post_prob	prior_prob	bf
0,0,0,0,0,0	0.734444	0.734444	0.025918	103.944
0,0,0,1,0,0	0.0411111	0.775556	0.007452	5.71044
0,1,0,0,0,0	0.0255556	0.801111	0.007473	3.48318
0,0,0,0,0,1	0.0244444	0.825556	0.007479	3.32525
0,1,1,1,1,1	0.0211111	0.846667	0.007335	2.91864
0,0,1,0,0,0	0.0188889	0.865556	0.007349	2.6005
0,0,0,0,1,0	0.0155556	0.881111	0.007368	2.12879
0,0,1,1,0,0	0.00666667	0.887778	0.001831	3.65872
0,1,0,1,1,1	0.00555556	0.893333	0.001837	3.03556
0,1,0,0,0,1	0.00555556	0.898889	0.001783	3.12767
0,0,1,0,1,1	0.00444444	0.903333	0.001273	3.50244
0,1,0,0,1,0	0.00444444	0.907778	0.001887	2.36135
0,0,0,1,0,1	0.00444444	0.912222	0.001816	2.45384
0,0,0,0,1,1	0.00333333	0.915556	0.001793	1.86195
0,0,0,1,1,0	0.00333333	0.918889	0.001859	1.79573
0,1,0,0,1,1	0.00333333	0.922222	0.001185	2.819
0,1,0,0,0,2	0.00333333	0.925556	0.004686	0.710373
0,1,1,0,1,1	0.00333333	0.928889	0.001781	1.87452
0,1,1,1,0,0	0.00333333	0.932222	0.001236	2.70255
0,0,1,1,1,1	0.00333333	0.935556	0.001816	1.83833
0,1,1,0,0,0	0.00333333	0.938889	0.00186	1.79476
0,0,1,1,1,0	0.00222222	0.941111	0.001211	1.83689
0,1,1,1,2,2	0.00222222	0.943333	0.001554	1.43096
0,1,1,0,1,0	0.00222222	0.945556	0.00121	1.83841
0,0,1,1,0,1	0.00222222	0.947778	0.001194	1.86308
0,1,1,2,0,0	0.00222222	0.95	0.001533	1.45059
0,0,1,0,1,0	0.00222222	0.952222	0.00181	1.22825
0,1,2,0,3,0	0.00222222	0.954444	0.006552	0.337695
0,0,1,0,0,1	0.00222222	0.956667	0.0019	1.16997
0,1,2,3,2,2	0.00222222	0.958889	0.006337	0.349228
0,0,0,1,0,2	0.00222222	0.961111	0.004655	0.47622
0,1,0,1,0,0	0.00222222	0.963333	0.001841	1.20753
0,1,0,1,0,1	0.00111111	0.964444	0.001251	0.888054
0,1,0,1,0,2	0.00111111	0.965556	0.001571	0.706938
0,1,0,1,1,0	0.00111111	0.966667	0.001296	0.85718
0,1,0,0,2,0	0.00111111	0.967778	0.004652	0.237999
0,1,0,1,2,1	0.00111111	0.968889	0.001601	0.69367
0,1,0,2,0,3	0.00111111	0.97	0.006378	0.173291
0,1,0,2,1,0	0.00111111	0.971111	0.001615	0.687647
0,1,0,2,3,0	0.00111111	0.972222	0.006409	0.172448
0,0,1,2,1,1	0.00111111	0.973333	0.001565	0.709653
0,0,1,2,0,1	0.00111111	0.974444	0.001699	0.653595
0,0,1,2,0,0	0.00111111	0.975556	0.004742	0.233461
0,0,1,1,2,1	0.00111111	0.976667	0.00153	0.725912
0,1,1,1,0,1	0.00111111	0.977778	0.001865	0.59532
0,0,1,1,2,0	0.00111111	0.978889	0.001598	0.694975
0,1,1,1,2,1	0.00111111	0.98	0.004732	0.233957
0,0,1,1,0,2	0.00111111	0.981111	0.001559	0.712388
0,0,1,0,2,0	0.00111111	0.982222	0.004708	0.235155
0,1,1,2,0,1	0.00111111	0.983333	0.001517	0.732142
0,1,1,2,0,3	0.00111111	0.984444	0.003204	0.346062
0,1,1,2,1,1	0.00111111	0.985556	0.004824	0.229474
0,1,2,0,0,0	0.00111111	0.986667	0.004755	0.23282
0,1,2,0,0,1	0.00111111	0.987778	0.001623	0.684252
0,1,2,0,1,2	0.00111111	0.988889	0.000764	1.45484
0,0,1,0,0,2	0.00111111	0.99	0.004705	0.235306
0,1,2,1,0,3	0.00111111	0.991111	0.003173	0.349454
0,1,2,1,1,1	0.00111111	0.992222	0.004715	0.234804
0,1,2,1,3,1	0.00111111	0.993333	0.006611	0.167145
0,1,2,2,0,2	0.00111111	0.994444	0.001621	0.685098
0,1,2,2,1,1	0.00111111	0.995556	0.001636	0.678806
0,1,2,2,3,2	0.00111111	0.996667	0.006371	0.173483
0,0,0,1,2,2	0.00111111	0.997778	0.001587	0.699799
0,1,2,3,3,0	0.00111111	0.998889	0.003214	0.344982
0,1,2,3,3,1	0.00111111	1	0.003132	0.354043
